You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/9/16 0:00 33.53
 2014/9/16 1:00 33.37
 2014/9/16 2:00 33.15
 2014/9/16 3:00 33.18
 2014/9/16 4:00 33.54
 2014/9/16 5:00 34.39
 2014/9/16 6:00 37.96
 2014/9/16 7:00 41.04
 2014/9/16 8:00 42.15
 2014/9/16 9:00 41.36
2014/9/16 10:00 41.23
2014/9/16 11:00 40.27
2014/9/16 12:00 38.59
2014/9/16 13:00 38.46
2014/9/16 14:00 38.47
2014/9/16 15:00 37.89
2014/9/16 16:00 37.99
2014/9/16 17:00 38.68
2014/9/16 18:00 38.89
2014/9/16 19:00 39.97
2014/9/16 20:00 39.40
2014/9/16 21:00 38.28
2014/9/16 22:00 35.59
2014/9/16 23:00 34.35
 2014/9/17 0:00 33.48
 2014/9/17 1:00 32.69
 2014/9/17 2:00 32.41
 2014/9/17 3:00 32.45
 2014/9/17 4:00 33.31
 2014/9/17 5:00 34.19
 2014/9/17 6:00 36.36
 2014/9/17 7:00 39.52
 2014/9/17 8:00 39.90
 2014/9/17 9:00 39.65
2014/9/17 10:00 38.59
2014/9/17 11:00 38.39
2014/9/17 12:00 37.86
2014/9/17 13:00 37.55
2014/9/17 14:00 37.40
2014/9/17 15:00 37.20
2014/9/17 16:00 36.82
2014/9/17 17:00 37.73
2014/9/17 18:00 38.55
2014/9/17 19:00 38.88
2014/9/17 20:00 37.98
2014/9/17 21:00 37.28
2014/9/17 22:00 34.99
2014/9/17 23:00 34.29
 2014/9/18 0:00 33.73
 2014/9/18 1:00 33.49
 2014/9/18 2:00 33.19
 2014/9/18 3:00 33.17
 2014/9/18 4:00 33.65
 2014/9/18 5:00 34.50
 2014/9/18 6:00 36.95
 2014/9/18 7:00 39.93
 2014/9/18 8:00 40.27
 2014/9/18 9:00 39.33
2014/9/18 10:00 39.69
2014/9/18 11:00 39.82
2014/9/18 12:00 38.49
2014/9/18 13:00 37.10
2014/9/18 14:00 37.06
2014/9/18 15:00 36.67
2014/9/18 16:00 36.86
2014/9/18 17:00 37.61
2014/9/18 18:00 37.47
2014/9/18 19:00 37.74
2014/9/18 20:00 37.74
2014/9/18 21:00 36.91
2014/9/18 22:00 35.35
2014/9/18 23:00 34.20
 2014/9/19 0:00 33.59
 2014/9/19 1:00 33.32
 2014/9/19 2:00 33.03
 2014/9/19 3:00 33.04
 2014/9/19 4:00 33.67
 2014/9/19 5:00 34.61
 2014/9/19 6:00 36.77
 2014/9/19 7:00 39.42
 2014/9/19 8:00 40.06
 2014/9/19 9:00 39.96
2014/9/19 10:00 39.78
2014/9/19 11:00 39.81
2014/9/19 12:00 38.92
2014/9/19 13:00 37.34
2014/9/19 14:00 36.85
2014/9/19 15:00 36.84
2014/9/19 16:00 36.74
2014/9/19 17:00 36.75
2014/9/19 18:00 36.82
2014/9/19 19:00 37.06
2014/9/19 20:00 36.93
2014/9/19 21:00 36.24
2014/9/19 22:00 35.69
2014/9/19 23:00 35.16
 2014/9/20 0:00 34.53
 2014/9/20 1:00 33.86
 2014/9/20 2:00 33.56
 2014/9/20 3:00 33.51
 2014/9/20 4:00 33.42
 2014/9/20 5:00 33.59
 2014/9/20 6:00 33.90
 2014/9/20 7:00 34.83
 2014/9/20 8:00 35.95
 2014/9/20 9:00 36.11
2014/9/20 10:00 36.46
2014/9/20 11:00 36.33
2014/9/20 12:00 35.81
2014/9/20 13:00 35.17
2014/9/20 14:00 34.87
2014/9/20 15:00 34.90
2014/9/20 16:00 35.24
2014/9/20 17:00 35.83
2014/9/20 18:00 35.98
2014/9/20 19:00 36.61
2014/9/20 20:00 36.89
2014/9/20 21:00 36.05
2014/9/20 22:00 35.10
2014/9/20 23:00 33.62
 2014/9/21 0:00 34.23
 2014/9/21 1:00 33.11
 2014/9/21 2:00 32.72
 2014/9/21 3:00 32.28
 2014/9/21 4:00 32.02
 2014/9/21 5:00 31.88
 2014/9/21 6:00 32.07
 2014/9/21 7:00 32.34
 2014/9/21 8:00 33.16
 2014/9/21 9:00 34.63
2014/9/21 10:00 34.54
2014/9/21 11:00 34.54
2014/9/21 12:00 34.33
2014/9/21 13:00 33.98
2014/9/21 14:00 33.61
2014/9/21 15:00 33.44
2014/9/21 16:00 33.43
2014/9/21 17:00 34.36
2014/9/21 18:00 34.75
2014/9/21 19:00 36.84
2014/9/21 20:00 36.74
2014/9/21 21:00 34.41
2014/9/21 22:00 33.28
2014/9/21 23:00 32.62
 2014/9/22 0:00 30.91
 2014/9/22 1:00 30.34
 2014/9/22 2:00 30.12
 2014/9/22 3:00 30.19
 2014/9/22 4:00 31.12
 2014/9/22 5:00 32.60
 2014/9/22 6:00 34.62
 2014/9/22 7:00 36.05
 2014/9/22 8:00 36.96
 2014/9/22 9:00 35.73
2014/9/22 10:00 34.91
2014/9/22 11:00 34.69
2014/9/22 12:00 34.18
2014/9/22 13:00 34.27
2014/9/22 14:00 34.28
2014/9/22 15:00 34.29
2014/9/22 16:00 34.51
2014/9/22 17:00 34.96
2014/9/22 18:00 36.59
2014/9/22 19:00 37.81
2014/9/22 20:00 37.40
2014/9/22 21:00 36.81
2014/9/22 22:00 34.91
2014/9/22 23:00 33.80And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
