You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/5/10 0:00 21.07
 2016/5/10 1:00 20.40
 2016/5/10 2:00 19.59
 2016/5/10 3:00 19.29
 2016/5/10 4:00 19.86
 2016/5/10 5:00 21.60
 2016/5/10 6:00 23.36
 2016/5/10 7:00 28.49
 2016/5/10 8:00 33.42
 2016/5/10 9:00 31.33
2016/5/10 10:00 29.37
2016/5/10 11:00 26.79
2016/5/10 12:00 24.18
2016/5/10 13:00 23.95
2016/5/10 14:00 23.88
2016/5/10 15:00 23.45
2016/5/10 16:00 23.06
2016/5/10 17:00 23.48
2016/5/10 18:00 23.32
2016/5/10 19:00 23.12
2016/5/10 20:00 22.46
2016/5/10 21:00 22.45
2016/5/10 22:00 22.22
2016/5/10 23:00 21.61
 2016/5/11 0:00 21.08
 2016/5/11 1:00 20.05
 2016/5/11 2:00 19.75
 2016/5/11 3:00 19.43
 2016/5/11 4:00 19.92
 2016/5/11 5:00 21.72
 2016/5/11 6:00 23.92
 2016/5/11 7:00 29.40
 2016/5/11 8:00 36.24
 2016/5/11 9:00 34.49
2016/5/11 10:00 29.61
2016/5/11 11:00 26.25
2016/5/11 12:00 24.49
2016/5/11 13:00 24.16
2016/5/11 14:00 23.74
2016/5/11 15:00 23.16
2016/5/11 16:00 23.00
2016/5/11 17:00 23.74
2016/5/11 18:00 24.15
2016/5/11 19:00 23.92
2016/5/11 20:00 23.48
2016/5/11 21:00 23.45
2016/5/11 22:00 22.22
2016/5/11 23:00 20.67
 2016/5/12 0:00 19.47
 2016/5/12 1:00 18.04
 2016/5/12 2:00 17.52
 2016/5/12 3:00 17.75
 2016/5/12 4:00 18.62
 2016/5/12 5:00 19.97
 2016/5/12 6:00 23.39
 2016/5/12 7:00 26.13
 2016/5/12 8:00 29.12
 2016/5/12 9:00 27.27
2016/5/12 10:00 26.32
2016/5/12 11:00 25.67
2016/5/12 12:00 24.81
2016/5/12 13:00 24.61
2016/5/12 14:00 24.52
2016/5/12 15:00 23.93
2016/5/12 16:00 23.81
2016/5/12 17:00 24.19
2016/5/12 18:00 24.48
2016/5/12 19:00 24.71
2016/5/12 20:00 24.22
2016/5/12 21:00 24.22
2016/5/12 22:00 23.78
2016/5/12 23:00 23.08
 2016/5/13 0:00 22.30
 2016/5/13 1:00 21.41
 2016/5/13 2:00 21.04
 2016/5/13 3:00 20.55
 2016/5/13 4:00 21.15
 2016/5/13 5:00 22.62
 2016/5/13 6:00 24.35
 2016/5/13 7:00 28.88
 2016/5/13 8:00 32.63
 2016/5/13 9:00 31.68
2016/5/13 10:00 32.68
2016/5/13 11:00 29.90
2016/5/13 12:00 27.76
2016/5/13 13:00 27.21
2016/5/13 14:00 25.01
2016/5/13 15:00 23.91
2016/5/13 16:00 23.65
2016/5/13 17:00 23.87
2016/5/13 18:00 24.21
2016/5/13 19:00 24.04
2016/5/13 20:00 23.65
2016/5/13 21:00 23.52
2016/5/13 22:00 23.03
2016/5/13 23:00 22.28
 2016/5/14 0:00 20.91
 2016/5/14 1:00 19.83
 2016/5/14 2:00 19.24
 2016/5/14 3:00 18.96
 2016/5/14 4:00 18.45
 2016/5/14 5:00 18.79
 2016/5/14 6:00 18.56
 2016/5/14 7:00 20.00
 2016/5/14 8:00 20.41
 2016/5/14 9:00 21.50
2016/5/14 10:00 21.70
2016/5/14 11:00 21.58
2016/5/14 12:00 21.10
2016/5/14 13:00 20.73
2016/5/14 14:00 20.30
2016/5/14 15:00 20.04
2016/5/14 16:00 20.03
2016/5/14 17:00 20.32
2016/5/14 18:00 20.50
2016/5/14 19:00 20.76
2016/5/14 20:00 20.46
2016/5/14 21:00 20.66
2016/5/14 22:00 22.18
2016/5/14 23:00 20.62
 2016/5/15 0:00 20.42
 2016/5/15 1:00 19.51
 2016/5/15 2:00 18.99
