You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/1/12 0:00 21.20
 2016/1/12 1:00 19.90
 2016/1/12 2:00 19.19
 2016/1/12 3:00 18.48
 2016/1/12 4:00 19.20
 2016/1/12 5:00 21.66
 2016/1/12 6:00 24.19
 2016/1/12 7:00 35.34
 2016/1/12 8:00 40.29
 2016/1/12 9:00 41.17
2016/1/12 10:00 39.35
2016/1/12 11:00 38.84
2016/1/12 12:00 38.58
2016/1/12 13:00 37.59
2016/1/12 14:00 38.80
2016/1/12 15:00 41.52
2016/1/12 16:00 44.63
2016/1/12 17:00 45.56
2016/1/12 18:00 40.05
2016/1/12 19:00 29.41
2016/1/12 20:00 25.94
2016/1/12 21:00 25.72
2016/1/12 22:00 23.66
2016/1/12 23:00 21.58
 2016/1/13 0:00 21.06
 2016/1/13 1:00 19.72
 2016/1/13 2:00 18.77
 2016/1/13 3:00 18.71
 2016/1/13 4:00 19.49
 2016/1/13 5:00 21.75
 2016/1/13 6:00 24.47
 2016/1/13 7:00 33.05
 2016/1/13 8:00 34.12
 2016/1/13 9:00 33.91
2016/1/13 10:00 32.11
2016/1/13 11:00 33.63
2016/1/13 12:00 34.89
2016/1/13 13:00 34.95
2016/1/13 14:00 35.26
2016/1/13 15:00 43.44
2016/1/13 16:00 75.00
2016/1/13 17:00 78.86
2016/1/13 18:00 54.42
2016/1/13 19:00 34.99
2016/1/13 20:00 28.20
2016/1/13 21:00 26.92
2016/1/13 22:00 25.45
2016/1/13 23:00 22.95
 2016/1/14 0:00 23.47
 2016/1/14 1:00 22.55
 2016/1/14 2:00 22.18
 2016/1/14 3:00 22.01
 2016/1/14 4:00 22.58
 2016/1/14 5:00 25.06
 2016/1/14 6:00 31.62
 2016/1/14 7:00 41.42
 2016/1/14 8:00 57.07
 2016/1/14 9:00 53.38
2016/1/14 10:00 44.05
2016/1/14 11:00 40.38
2016/1/14 12:00 45.44
2016/1/14 13:00 44.05
2016/1/14 14:00 44.04
2016/1/14 15:00 49.92
2016/1/14 16:00 95.03
2016/1/14 17:00 95.03
2016/1/14 18:00 91.09
2016/1/14 19:00 44.41
2016/1/14 20:00 33.67
2016/1/14 21:00 30.86
2016/1/14 22:00 28.31
2016/1/14 23:00 25.29
 2016/1/15 0:00 23.96
 2016/1/15 1:00 24.02
 2016/1/15 2:00 23.25
 2016/1/15 3:00 22.90
 2016/1/15 4:00 24.54
 2016/1/15 5:00 25.75
 2016/1/15 6:00 29.67
 2016/1/15 7:00 46.60
 2016/1/15 8:00 88.08
 2016/1/15 9:00 83.06
2016/1/15 10:00 51.98
2016/1/15 11:00 50.36
2016/1/15 12:00 51.42
2016/1/15 13:00 43.06
2016/1/15 14:00 37.95
2016/1/15 15:00 43.05
2016/1/15 16:00 49.97
2016/1/15 17:00 82.18
2016/1/15 18:00 53.53
2016/1/15 19:00 37.91
2016/1/15 20:00 31.64
2016/1/15 21:00 28.58
2016/1/15 22:00 27.48
2016/1/15 23:00 25.05
 2016/1/16 0:00 26.55
 2016/1/16 1:00 25.75
 2016/1/16 2:00 24.85
 2016/1/16 3:00 24.38
 2016/1/16 4:00 24.09
 2016/1/16 5:00 24.74
 2016/1/16 6:00 24.28
 2016/1/16 7:00 24.69
 2016/1/16 8:00 26.63
 2016/1/16 9:00 29.01
2016/1/16 10:00 31.18
2016/1/16 11:00 30.17
2016/1/16 12:00 27.74
2016/1/16 13:00 25.74
2016/1/16 14:00 26.09
2016/1/16 15:00 26.73
2016/1/16 16:00 31.39
2016/1/16 17:00 32.97
2016/1/16 18:00 32.20
2016/1/16 19:00 27.73
2016/1/16 20:00 25.93
2016/1/16 21:00 25.35
2016/1/16 22:00 24.82
2016/1/16 23:00 23.66
 2016/1/17 0:00 21.76
 2016/1/17 1:00 20.25
 2016/1/17 2:00 20.72
 2016/1/17 3:00 20.90
 2016/1/17 4:00 20.82
 2016/1/17 5:00 20.89
 2016/1/17 6:00 20.12
 2016/1/17 7:00 22.31
 2016/1/17 8:00 23.51
 2016/1/17 9:00 24.58
2016/1/17 10:00 26.13
2016/1/17 11:00 26.46
