You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/4/30 0:00 36.99
 2013/4/30 1:00 34.70
 2013/4/30 2:00 34.30
 2013/4/30 3:00 34.36
 2013/4/30 4:00 34.41
 2013/4/30 5:00 37.34
 2013/4/30 6:00 39.26
 2013/4/30 7:00 43.95
 2013/4/30 8:00 45.18
 2013/4/30 9:00 43.97
2013/4/30 10:00 42.24
2013/4/30 11:00 43.07
2013/4/30 12:00 42.15
2013/4/30 13:00 41.15
2013/4/30 14:00 39.71
2013/4/30 15:00 39.06
2013/4/30 16:00 39.25
2013/4/30 17:00 39.32
2013/4/30 18:00 39.92
2013/4/30 19:00 40.60
2013/4/30 20:00 41.52
2013/4/30 21:00 41.18
2013/4/30 22:00 39.46
2013/4/30 23:00 35.38
  2013/5/1 0:00 37.64
  2013/5/1 1:00 36.12
  2013/5/1 2:00 34.84
  2013/5/1 3:00 34.94
  2013/5/1 4:00 35.23
  2013/5/1 5:00 36.93
  2013/5/1 6:00 37.97
  2013/5/1 7:00 39.39
  2013/5/1 8:00 39.31
  2013/5/1 9:00 40.35
 2013/5/1 10:00 40.59
 2013/5/1 11:00 39.93
 2013/5/1 12:00 39.72
 2013/5/1 13:00 39.75
 2013/5/1 14:00 39.61
 2013/5/1 15:00 39.42
 2013/5/1 16:00 39.35
 2013/5/1 17:00 39.70
 2013/5/1 18:00 39.92
 2013/5/1 19:00 39.69
 2013/5/1 20:00 39.70
 2013/5/1 21:00 40.58
 2013/5/1 22:00 40.50
 2013/5/1 23:00 39.32
  2013/5/2 0:00 39.91
  2013/5/2 1:00 38.07
  2013/5/2 2:00 38.46
  2013/5/2 3:00 38.59
  2013/5/2 4:00 38.54
  2013/5/2 5:00 39.76
  2013/5/2 6:00 40.98
  2013/5/2 7:00 44.52
  2013/5/2 8:00 45.36
  2013/5/2 9:00 44.96
 2013/5/2 10:00 44.56
 2013/5/2 11:00 43.97
 2013/5/2 12:00 43.71
 2013/5/2 13:00 43.09
 2013/5/2 14:00 42.32
 2013/5/2 15:00 41.55
 2013/5/2 16:00 41.79
 2013/5/2 17:00 41.64
 2013/5/2 18:00 41.01
 2013/5/2 19:00 41.15
 2013/5/2 20:00 41.97
 2013/5/2 21:00 42.98
 2013/5/2 22:00 42.07
 2013/5/2 23:00 40.17
  2013/5/3 0:00 39.13
  2013/5/3 1:00 38.77
  2013/5/3 2:00 37.64
  2013/5/3 3:00 37.04
  2013/5/3 4:00 36.44
  2013/5/3 5:00 39.59
  2013/5/3 6:00 41.51
  2013/5/3 7:00 43.77
  2013/5/3 8:00 45.01
  2013/5/3 9:00 45.46
 2013/5/3 10:00 44.23
 2013/5/3 11:00 43.25
 2013/5/3 12:00 41.91
 2013/5/3 13:00 41.79
 2013/5/3 14:00 41.64
 2013/5/3 15:00 41.06
 2013/5/3 16:00 40.74
 2013/5/3 17:00 40.69
 2013/5/3 18:00 41.03
 2013/5/3 19:00 41.04
 2013/5/3 20:00 40.38
 2013/5/3 21:00 41.08
 2013/5/3 22:00 40.91
 2013/5/3 23:00 39.17
  2013/5/4 0:00 40.13
  2013/5/4 1:00 36.81
  2013/5/4 2:00 35.27
  2013/5/4 3:00 34.68
  2013/5/4 4:00 33.87
  2013/5/4 5:00 33.98
  2013/5/4 6:00 34.21
  2013/5/4 7:00 35.53
  2013/5/4 8:00 38.82
  2013/5/4 9:00 41.01
 2013/5/4 10:00 41.07
 2013/5/4 11:00 40.90
 2013/5/4 12:00 40.12
 2013/5/4 13:00 39.79
 2013/5/4 14:00 39.48
 2013/5/4 15:00 38.75
 2013/5/4 16:00 38.69
 2013/5/4 17:00 38.71
 2013/5/4 18:00 39.52
 2013/5/4 19:00 40.02
 2013/5/4 20:00 39.75
 2013/5/4 21:00 39.80
 2013/5/4 22:00 39.59
 2013/5/4 23:00 37.83
  2013/5/5 0:00 39.45
  2013/5/5 1:00 37.84
  2013/5/5 2:00 36.28
  2013/5/5 3:00 35.76
  2013/5/5 4:00 35.22
  2013/5/5 5:00 35.29
  2013/5/5 6:00 35.49
  2013/5/5 7:00 37.86
  2013/5/5 8:00 39.40
  2013/5/5 9:00 39.02
 2013/5/5 10:00 39.69
 2013/5/5 11:00 39.93
 2013/5/5 12:00 39.22
 2013/5/5 13:00 38.64
 2013/5/5 14:00 37.93
 2013/5/5 15:00 37.33
 2013/5/5 16:00 37.90
 2013/5/5 17:00 39.70
 2013/5/5 18:00 39.82
 2013/5/5 19:00 40.03
 2013/5/5 20:00 40.69
 2013/5/5 21:00 41.01
 2013/5/5 22:00 40.81
 2013/5/5 23:00 39.57
  2013/5/6 0:00 40.45
  2013/5/6 1:00 39.35
  2013/5/6 2:00 39.03
  2013/5/6 3:00 39.12
  2013/5/6 4:00 39.27
  2013/5/6 5:00 41.65
  2013/5/6 6:00 42.81
  2013/5/6 7:00 45.88
  2013/5/6 8:00 51.27
  2013/5/6 9:00 53.01
 2013/5/6 10:00 47.06
 2013/5/6 11:00 48.79
 2013/5/6 12:00 47.85
 2013/5/6 13:00 45.31
 2013/5/6 14:00 44.61
 2013/5/6 15:00 43.44
 2013/5/6 16:00 43.07
 2013/5/6 17:00 43.07
 2013/5/6 18:00 44.20
 2013/5/6 19:00 43.09
 2013/5/6 20:00 42.74
 2013/5/6 21:00 42.51
 2013/5/6 22:00 42.29
 2013/5/6 23:00 39.99And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
