You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/7/15 0:00 27.33
 2014/7/15 1:00 26.10
 2014/7/15 2:00 25.21
 2014/7/15 3:00 25.06
 2014/7/15 4:00 25.23
 2014/7/15 5:00 26.74
 2014/7/15 6:00 27.76
 2014/7/15 7:00 29.45
 2014/7/15 8:00 30.10
 2014/7/15 9:00 30.51
2014/7/15 10:00 30.72
2014/7/15 11:00 30.69
2014/7/15 12:00 30.67
2014/7/15 13:00 30.50
2014/7/15 14:00 30.26
2014/7/15 15:00 29.78
2014/7/15 16:00 29.76
2014/7/15 17:00 30.44
2014/7/15 18:00 29.74
2014/7/15 19:00 29.77
2014/7/15 20:00 29.36
2014/7/15 21:00 29.61
2014/7/15 22:00 29.41
2014/7/15 23:00 28.94
 2014/7/16 0:00 27.27
 2014/7/16 1:00 26.45
 2014/7/16 2:00 25.89
 2014/7/16 3:00 25.61
 2014/7/16 4:00 25.48
 2014/7/16 5:00 26.38
 2014/7/16 6:00 28.41
 2014/7/16 7:00 29.53
 2014/7/16 8:00 30.41
 2014/7/16 9:00 30.63
2014/7/16 10:00 30.89
2014/7/16 11:00 31.03
2014/7/16 12:00 31.22
2014/7/16 13:00 30.93
2014/7/16 14:00 30.77
2014/7/16 15:00 30.52
2014/7/16 16:00 30.64
2014/7/16 17:00 30.63
2014/7/16 18:00 30.49
2014/7/16 19:00 30.42
2014/7/16 20:00 30.21
2014/7/16 21:00 30.06
2014/7/16 22:00 29.94
2014/7/16 23:00 29.45
 2014/7/17 0:00 27.24
 2014/7/17 1:00 26.73
 2014/7/17 2:00 26.68
 2014/7/17 3:00 26.52
 2014/7/17 4:00 26.48
 2014/7/17 5:00 26.98
 2014/7/17 6:00 28.49
 2014/7/17 7:00 29.54
 2014/7/17 8:00 30.34
 2014/7/17 9:00 30.66
2014/7/17 10:00 30.94
2014/7/17 11:00 31.02
2014/7/17 12:00 30.96
2014/7/17 13:00 30.96
2014/7/17 14:00 30.84
2014/7/17 15:00 30.56
2014/7/17 16:00 30.64
2014/7/17 17:00 30.56
2014/7/17 18:00 30.48
2014/7/17 19:00 30.41
2014/7/17 20:00 29.55
2014/7/17 21:00 29.42
2014/7/17 22:00 29.15
2014/7/17 23:00 28.09
 2014/7/18 0:00 27.22
 2014/7/18 1:00 26.78
 2014/7/18 2:00 26.56
 2014/7/18 3:00 26.32
 2014/7/18 4:00 26.28
 2014/7/18 5:00 26.81
 2014/7/18 6:00 28.14
 2014/7/18 7:00 29.29
 2014/7/18 8:00 30.18
 2014/7/18 9:00 30.58
2014/7/18 10:00 30.80
2014/7/18 11:00 30.76
2014/7/18 12:00 30.39
2014/7/18 13:00 30.18
2014/7/18 14:00 30.16
2014/7/18 15:00 29.99
2014/7/18 16:00 30.06
2014/7/18 17:00 29.92
2014/7/18 18:00 29.73
2014/7/18 19:00 29.57
2014/7/18 20:00 29.20
2014/7/18 21:00 28.91
2014/7/18 22:00 28.88
2014/7/18 23:00 27.89
 2014/7/19 0:00 27.96
 2014/7/19 1:00 27.23
 2014/7/19 2:00 27.02
 2014/7/19 3:00 26.71
 2014/7/19 4:00 26.59
 2014/7/19 5:00 26.23
 2014/7/19 6:00 27.16
 2014/7/19 7:00 27.54
 2014/7/19 8:00 27.94
 2014/7/19 9:00 28.08
2014/7/19 10:00 27.98
2014/7/19 11:00 27.67
2014/7/19 12:00 27.34
2014/7/19 13:00 27.18
2014/7/19 14:00 27.04
