You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/3/10 0:00 23.29
 2015/3/10 1:00 22.43
 2015/3/10 2:00 21.85
 2015/3/10 3:00 21.68
 2015/3/10 4:00 22.58
 2015/3/10 5:00 23.54
 2015/3/10 6:00 25.01
 2015/3/10 7:00 25.87
 2015/3/10 8:00 26.13
 2015/3/10 9:00 26.03
2015/3/10 10:00 25.81
2015/3/10 11:00 25.59
2015/3/10 12:00 25.15
2015/3/10 13:00 25.02
2015/3/10 14:00 25.11
2015/3/10 15:00 24.95
2015/3/10 16:00 25.03
2015/3/10 17:00 25.66
2015/3/10 18:00 26.11
2015/3/10 19:00 25.90
2015/3/10 20:00 25.11
2015/3/10 21:00 24.67
2015/3/10 22:00 23.88
2015/3/10 23:00 23.06
 2015/3/11 0:00 21.90
 2015/3/11 1:00 21.19
 2015/3/11 2:00 21.10
 2015/3/11 3:00 21.44
 2015/3/11 4:00 23.13
 2015/3/11 5:00 24.15
 2015/3/11 6:00 25.10
 2015/3/11 7:00 26.14
 2015/3/11 8:00 27.37
 2015/3/11 9:00 27.03
2015/3/11 10:00 26.71
2015/3/11 11:00 26.42
2015/3/11 12:00 25.90
2015/3/11 13:00 25.88
2015/3/11 14:00 25.95
2015/3/11 15:00 26.08
2015/3/11 16:00 26.16
2015/3/11 17:00 28.61
2015/3/11 18:00 33.33
2015/3/11 19:00 35.22
2015/3/11 20:00 28.65
2015/3/11 21:00 26.95
2015/3/11 22:00 25.99
2015/3/11 23:00 25.54
 2015/3/12 0:00 25.05
 2015/3/12 1:00 24.84
 2015/3/12 2:00 24.63
 2015/3/12 3:00 24.75
 2015/3/12 4:00 25.15
 2015/3/12 5:00 25.71
 2015/3/12 6:00 27.92
 2015/3/12 7:00 32.94
 2015/3/12 8:00 32.97
 2015/3/12 9:00 31.54
2015/3/12 10:00 30.41
2015/3/12 11:00 28.43
2015/3/12 12:00 27.91
2015/3/12 13:00 26.95
2015/3/12 14:00 27.15
2015/3/12 15:00 26.59
2015/3/12 16:00 26.53
2015/3/12 17:00 27.41
2015/3/12 18:00 29.50
2015/3/12 19:00 28.44
2015/3/12 20:00 26.24
2015/3/12 21:00 25.47
2015/3/12 22:00 25.24
2015/3/12 23:00 24.89
 2015/3/13 0:00 24.52
 2015/3/13 1:00 24.13
 2015/3/13 2:00 24.06
 2015/3/13 3:00 24.16
 2015/3/13 4:00 24.66
 2015/3/13 5:00 25.25
 2015/3/13 6:00 26.12
 2015/3/13 7:00 28.55
 2015/3/13 8:00 29.83
 2015/3/13 9:00 28.30
2015/3/13 10:00 27.20
2015/3/13 11:00 26.41
2015/3/13 12:00 25.55
2015/3/13 13:00 25.25
2015/3/13 14:00 25.22
2015/3/13 15:00 25.15
2015/3/13 16:00 25.17
2015/3/13 17:00 25.54
2015/3/13 18:00 26.19
2015/3/13 19:00 26.06
2015/3/13 20:00 25.44
2015/3/13 21:00 25.30
2015/3/13 22:00 25.15
2015/3/13 23:00 24.90
 2015/3/14 0:00 24.13
 2015/3/14 1:00 23.90
 2015/3/14 2:00 23.70
 2015/3/14 3:00 23.76
 2015/3/14 4:00 23.86
 2015/3/14 5:00 23.99
 2015/3/14 6:00 24.08
 2015/3/14 7:00 24.56
 2015/3/14 8:00 24.58
 2015/3/14 9:00 24.75
2015/3/14 10:00 24.72
2015/3/14 11:00 24.58
2015/3/14 12:00 24.39
2015/3/14 13:00 24.08
2015/3/14 14:00 23.85
2015/3/14 15:00 23.86
2015/3/14 16:00 24.14
2015/3/14 17:00 24.74
2015/3/14 18:00 25.18
2015/3/14 19:00 25.09
2015/3/14 20:00 24.77
2015/3/14 21:00 24.62
2015/3/14 22:00 24.39
2015/3/14 23:00 24.21
 2015/3/15 0:00 24.17
 2015/3/15 1:00 23.92
 2015/3/15 2:00 23.66
 2015/3/15 3:00 23.56
 2015/3/15 4:00 23.80
 2015/3/15 5:00 23.98
 2015/3/15 6:00 23.87
 2015/3/15 7:00 24.18
 2015/3/15 8:00 24.32
 2015/3/15 9:00 24.56
2015/3/15 10:00 24.54
