You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2013/4/9 0:00 51.33
  2013/4/9 1:00 50.38
  2013/4/9 2:00 50.12
  2013/4/9 3:00 50.05
  2013/4/9 4:00 50.49
  2013/4/9 5:00 52.47
  2013/4/9 6:00 54.45
  2013/4/9 7:00 65.00
  2013/4/9 8:00 70.09
  2013/4/9 9:00 57.62
 2013/4/9 10:00 55.30
 2013/4/9 11:00 54.34
 2013/4/9 12:00 52.73
 2013/4/9 13:00 52.04
 2013/4/9 14:00 51.67
 2013/4/9 15:00 51.54
 2013/4/9 16:00 51.23
 2013/4/9 17:00 51.87
 2013/4/9 18:00 52.00
 2013/4/9 19:00 52.36
 2013/4/9 20:00 53.35
 2013/4/9 21:00 52.42
 2013/4/9 22:00 50.50
 2013/4/9 23:00 48.98
 2013/4/10 0:00 49.91
 2013/4/10 1:00 49.26
 2013/4/10 2:00 48.71
 2013/4/10 3:00 48.48
 2013/4/10 4:00 49.42
 2013/4/10 5:00 50.95
 2013/4/10 6:00 51.83
 2013/4/10 7:00 66.99
 2013/4/10 8:00 66.78
 2013/4/10 9:00 59.14
2013/4/10 10:00 54.62
2013/4/10 11:00 53.60
2013/4/10 12:00 52.97
2013/4/10 13:00 54.05
2013/4/10 14:00 52.99
2013/4/10 15:00 52.12
2013/4/10 16:00 51.16
2013/4/10 17:00 53.72
2013/4/10 18:00 53.77
2013/4/10 19:00 54.05
2013/4/10 20:00 54.88
2013/4/10 21:00 54.08
2013/4/10 22:00 51.96
2013/4/10 23:00 50.36
 2013/4/11 0:00 49.83
 2013/4/11 1:00 49.07
 2013/4/11 2:00 48.40
 2013/4/11 3:00 48.27
 2013/4/11 4:00 49.12
 2013/4/11 5:00 50.45
 2013/4/11 6:00 53.19
 2013/4/11 7:00 66.97
 2013/4/11 8:00 74.86
 2013/4/11 9:00 64.73
2013/4/11 10:00 62.00
2013/4/11 11:00 55.76
2013/4/11 12:00 55.00
2013/4/11 13:00 54.47
2013/4/11 14:00 52.81
2013/4/11 15:00 52.17
2013/4/11 16:00 51.23
2013/4/11 17:00 52.29
2013/4/11 18:00 52.41
2013/4/11 19:00 52.09
2013/4/11 20:00 52.56
2013/4/11 21:00 52.42
2013/4/11 22:00 50.79
2013/4/11 23:00 49.98
 2013/4/12 0:00 50.69
 2013/4/12 1:00 48.62
 2013/4/12 2:00 47.27
 2013/4/12 3:00 47.92
 2013/4/12 4:00 49.11
 2013/4/12 5:00 51.47
 2013/4/12 6:00 51.84
 2013/4/12 7:00 57.21
 2013/4/12 8:00 71.15
 2013/4/12 9:00 62.30
2013/4/12 10:00 57.98
2013/4/12 11:00 55.39
2013/4/12 12:00 53.65
2013/4/12 13:00 53.83
