You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/7/14 0:00  8.79
 2015/7/14 1:00  8.20
 2015/7/14 2:00  7.70
 2015/7/14 3:00  7.39
 2015/7/14 4:00  7.75
 2015/7/14 5:00  8.79
 2015/7/14 6:00 12.28
 2015/7/14 7:00 13.81
 2015/7/14 8:00 14.83
 2015/7/14 9:00 15.25
2015/7/14 10:00 15.56
2015/7/14 11:00 15.42
2015/7/14 12:00 15.33
2015/7/14 13:00 14.93
2015/7/14 14:00 14.55
2015/7/14 15:00 13.66
2015/7/14 16:00 13.53
2015/7/14 17:00 13.33
2015/7/14 18:00 13.06
2015/7/14 19:00 12.89
2015/7/14 20:00 12.06
2015/7/14 21:00 11.57
2015/7/14 22:00 11.01
2015/7/14 23:00  9.18
 2015/7/15 0:00  7.81
 2015/7/15 1:00  6.19
 2015/7/15 2:00  5.75
 2015/7/15 3:00  5.43
 2015/7/15 4:00  5.30
 2015/7/15 5:00  5.97
 2015/7/15 6:00  8.67
 2015/7/15 7:00 11.12
 2015/7/15 8:00 12.23
 2015/7/15 9:00 12.84
2015/7/15 10:00 12.72
2015/7/15 11:00 12.74
2015/7/15 12:00 12.39
2015/7/15 13:00 11.91
2015/7/15 14:00 11.46
2015/7/15 15:00 11.08
2015/7/15 16:00 11.41
2015/7/15 17:00 11.81
2015/7/15 18:00 12.26
2015/7/15 19:00 11.88
2015/7/15 20:00 11.77
2015/7/15 21:00 11.58
2015/7/15 22:00 11.10
2015/7/15 23:00 10.04
 2015/7/16 0:00  9.67
 2015/7/16 1:00  8.70
 2015/7/16 2:00  8.18
 2015/7/16 3:00  7.89
 2015/7/16 4:00  7.37
 2015/7/16 5:00  8.57
 2015/7/16 6:00 10.82
 2015/7/16 7:00 12.91
 2015/7/16 8:00 14.23
 2015/7/16 9:00 15.14
2015/7/16 10:00 15.36
2015/7/16 11:00 15.32
2015/7/16 12:00 15.29
2015/7/16 13:00 14.93
2015/7/16 14:00 14.45
2015/7/16 15:00 14.10
2015/7/16 16:00 14.01
2015/7/16 17:00 14.24
2015/7/16 18:00 14.20
2015/7/16 19:00 13.40
2015/7/16 20:00 12.46
2015/7/16 21:00 11.64
2015/7/16 22:00 12.34
2015/7/16 23:00 10.76
 2015/7/17 0:00  9.27
 2015/7/17 1:00  8.31
 2015/7/17 2:00  7.08
 2015/7/17 3:00  6.44
 2015/7/17 4:00  6.04
 2015/7/17 5:00  8.28
 2015/7/17 6:00 10.60
 2015/7/17 7:00 12.47
 2015/7/17 8:00 13.31
 2015/7/17 9:00 13.89
2015/7/17 10:00 13.98
2015/7/17 11:00 13.54
2015/7/17 12:00 12.62
2015/7/17 13:00 11.99
2015/7/17 14:00 11.59
2015/7/17 15:00 10.82
2015/7/17 16:00 10.95
2015/7/17 17:00 10.93
2015/7/17 18:00 10.73
2015/7/17 19:00 10.09
2015/7/17 20:00  9.68
2015/7/17 21:00  9.01
2015/7/17 22:00  8.91
2015/7/17 23:00  8.41
 2015/7/18 0:00  7.60
 2015/7/18 1:00  7.05
 2015/7/18 2:00  6.64
 2015/7/18 3:00  6.20
 2015/7/18 4:00  5.29
 2015/7/18 5:00  5.82
 2015/7/18 6:00  6.67
 2015/7/18 7:00  7.25
 2015/7/18 8:00  8.10
 2015/7/18 9:00  8.36
2015/7/18 10:00  8.37
2015/7/18 11:00  7.95
2015/7/18 12:00  7.08
2015/7/18 13:00  6.58
2015/7/18 14:00  5.85
2015/7/18 15:00  5.62
2015/7/18 16:00  5.67
2015/7/18 17:00  6.24
2015/7/18 18:00  6.87
2015/7/18 19:00  6.96
2015/7/18 20:00  7.18
2015/7/18 21:00  7.47
2015/7/18 22:00  8.12
2015/7/18 23:00  7.85
 2015/7/19 0:00  7.40
 2015/7/19 1:00  6.64
 2015/7/19 2:00  6.09
 2015/7/19 3:00  5.41
 2015/7/19 4:00  4.99
 2015/7/19 5:00  5.60
 2015/7/19 6:00  7.01
 2015/7/19 7:00  7.81
 2015/7/19 8:00  8.96
 2015/7/19 9:00  9.79
2015/7/19 10:00 10.68
2015/7/19 11:00 10.81
2015/7/19 12:00 10.40
2015/7/19 13:00 10.23
2015/7/19 14:00 10.16
2015/7/19 15:00 10.76
2015/7/19 16:00 11.04
2015/7/19 17:00 11.05
2015/7/19 18:00 11.62
2015/7/19 19:00 11.53
2015/7/19 20:00 11.39
2015/7/19 21:00 11.24
2015/7/19 22:00 11.05
2015/7/19 23:00  9.87
 2015/7/20 0:00  9.19
 2015/7/20 1:00  8.48
 2015/7/20 2:00  8.05
 2015/7/20 3:00  7.55
 2015/7/20 4:00  7.27
 2015/7/20 5:00  8.42
 2015/7/20 6:00  9.59
 2015/7/20 7:00 10.66
 2015/7/20 8:00 11.94
 2015/7/20 9:00 11.93
2015/7/20 10:00 12.00
2015/7/20 11:00 11.93
2015/7/20 12:00 11.61
2015/7/20 13:00 11.30
2015/7/20 14:00 10.98
2015/7/20 15:00 10.78
2015/7/20 16:00 10.85
2015/7/20 17:00 11.55
2015/7/20 18:00 11.98
2015/7/20 19:00 12.03
2015/7/20 20:00 12.00
