You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/6/30 0:00 13.66
 2015/6/30 1:00 12.18
 2015/6/30 2:00 11.61
 2015/6/30 3:00 11.39
 2015/6/30 4:00 11.49
 2015/6/30 5:00 13.64
 2015/6/30 6:00 16.04
 2015/6/30 7:00 18.78
 2015/6/30 8:00 20.30
 2015/6/30 9:00 20.17
2015/6/30 10:00 19.32
2015/6/30 11:00 19.00
2015/6/30 12:00 19.38
2015/6/30 13:00 19.71
2015/6/30 14:00 18.88
2015/6/30 15:00 17.43
2015/6/30 16:00 17.34
2015/6/30 17:00 17.62
2015/6/30 18:00 17.95
2015/6/30 19:00 17.78
2015/6/30 20:00 17.02
2015/6/30 21:00 16.43
2015/6/30 22:00 15.68
2015/6/30 23:00 14.83
  2015/7/1 0:00 13.34
  2015/7/1 1:00 12.71
  2015/7/1 2:00 12.15
  2015/7/1 3:00 11.76
  2015/7/1 4:00 11.84
  2015/7/1 5:00 13.14
  2015/7/1 6:00 15.18
  2015/7/1 7:00 18.33
  2015/7/1 8:00 19.96
  2015/7/1 9:00 20.18
 2015/7/1 10:00 21.50
 2015/7/1 11:00 20.00
 2015/7/1 12:00 19.25
 2015/7/1 13:00 18.87
 2015/7/1 14:00 18.52
 2015/7/1 15:00 17.78
 2015/7/1 16:00 16.69
 2015/7/1 17:00 16.04
 2015/7/1 18:00 15.84
 2015/7/1 19:00 15.24
 2015/7/1 20:00 14.47
 2015/7/1 21:00 14.05
 2015/7/1 22:00 13.38
 2015/7/1 23:00 12.35
  2015/7/2 0:00 10.57
  2015/7/2 1:00  9.03
  2015/7/2 2:00  7.77
  2015/7/2 3:00  6.94
  2015/7/2 4:00  6.80
  2015/7/2 5:00  9.23
  2015/7/2 6:00 12.47
  2015/7/2 7:00 13.76
  2015/7/2 8:00 14.53
  2015/7/2 9:00 14.60
 2015/7/2 10:00 14.59
 2015/7/2 11:00 14.37
 2015/7/2 12:00 13.80
 2015/7/2 13:00 13.49
 2015/7/2 14:00 13.32
 2015/7/2 15:00 12.60
 2015/7/2 16:00 12.09
 2015/7/2 17:00 12.37
 2015/7/2 18:00 12.83
 2015/7/2 19:00 12.89
 2015/7/2 20:00 12.60
 2015/7/2 21:00 11.58
 2015/7/2 22:00 10.80
 2015/7/2 23:00  8.78
  2015/7/3 0:00  4.95
  2015/7/3 1:00  4.79
  2015/7/3 2:00  4.41
  2015/7/3 3:00  4.27
  2015/7/3 4:00  4.34
  2015/7/3 5:00  5.10
  2015/7/3 6:00 10.14
  2015/7/3 7:00 13.25
  2015/7/3 8:00 14.23
  2015/7/3 9:00 14.72
 2015/7/3 10:00 15.06
 2015/7/3 11:00 14.92
 2015/7/3 12:00 14.47
 2015/7/3 13:00 13.85
 2015/7/3 14:00 13.82
 2015/7/3 15:00 13.58
 2015/7/3 16:00 13.47
 2015/7/3 17:00 13.36
 2015/7/3 18:00 13.51
 2015/7/3 19:00 13.53
 2015/7/3 20:00 12.74
 2015/7/3 21:00 12.26
 2015/7/3 22:00 11.95
 2015/7/3 23:00 10.71
  2015/7/4 0:00  9.55
  2015/7/4 1:00  9.16
  2015/7/4 2:00  8.94
  2015/7/4 3:00  8.56
  2015/7/4 4:00  8.22
  2015/7/4 5:00  8.39
  2015/7/4 6:00  8.22
  2015/7/4 7:00  9.23
  2015/7/4 8:00  9.30
  2015/7/4 9:00 10.68
 2015/7/4 10:00 11.41
 2015/7/4 11:00 11.51
 2015/7/4 12:00 11.12
 2015/7/4 13:00 10.24
 2015/7/4 14:00  9.53
 2015/7/4 15:00  9.39
 2015/7/4 16:00  9.99
 2015/7/4 17:00 11.13
 2015/7/4 18:00 11.72
 2015/7/4 19:00 11.26
 2015/7/4 20:00 10.21
 2015/7/4 21:00  9.95
 2015/7/4 22:00 10.62
 2015/7/4 23:00  9.57
  2015/7/5 0:00 10.28
  2015/7/5 1:00 10.05
  2015/7/5 2:00  9.53
  2015/7/5 3:00  9.14
  2015/7/5 4:00  8.95
  2015/7/5 5:00  8.83
  2015/7/5 6:00  9.48
  2015/7/5 7:00  9.98
  2015/7/5 8:00  9.55
  2015/7/5 9:00 11.31
 2015/7/5 10:00 12.29
 2015/7/5 11:00 12.54
 2015/7/5 12:00 12.66
 2015/7/5 13:00 12.35
 2015/7/5 14:00 12.07
 2015/7/5 15:00 11.80
 2015/7/5 16:00 12.19
 2015/7/5 17:00 12.68
 2015/7/5 18:00 13.26
 2015/7/5 19:00 13.47
 2015/7/5 20:00 13.06
 2015/7/5 21:00 12.24
 2015/7/5 22:00 12.00
 2015/7/5 23:00 10.86
  2015/7/6 0:00 10.77
  2015/7/6 1:00  9.41
  2015/7/6 2:00  8.64
  2015/7/6 3:00  7.19
  2015/7/6 4:00  6.10
  2015/7/6 5:00  8.74
  2015/7/6 6:00 11.12
  2015/7/6 7:00 12.44
  2015/7/6 8:00 13.49
  2015/7/6 9:00 13.85
 2015/7/6 10:00 13.93
 2015/7/6 11:00 13.58
 2015/7/6 12:00 13.01
 2015/7/6 13:00 12.50
 2015/7/6 14:00 11.94
 2015/7/6 15:00 11.44
 2015/7/6 16:00 10.67
 2015/7/6 17:00 10.97
 2015/7/6 18:00 11.13
 2015/7/6 19:00 11.18
 2015/7/6 20:00 11.00
 2015/7/6 21:00 11.10
 2015/7/6 22:00 10.92
 2015/7/6 23:00  9.55And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
