You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/4/21 0:00 23.12
 2015/4/21 1:00 22.35
 2015/4/21 2:00 22.20
 2015/4/21 3:00 22.37
 2015/4/21 4:00 22.74
 2015/4/21 5:00 23.52
 2015/4/21 6:00 25.19
 2015/4/21 7:00 27.02
 2015/4/21 8:00 27.55
 2015/4/21 9:00 27.40
2015/4/21 10:00 27.21
2015/4/21 11:00 26.87
2015/4/21 12:00 26.11
2015/4/21 13:00 25.81
2015/4/21 14:00 25.44
2015/4/21 15:00 25.24
2015/4/21 16:00 25.02
2015/4/21 17:00 25.21
2015/4/21 18:00 25.18
2015/4/21 19:00 25.13
2015/4/21 20:00 25.29
2015/4/21 21:00 25.26
2015/4/21 22:00 24.56
2015/4/21 23:00 23.86
 2015/4/22 0:00 21.93
 2015/4/22 1:00 21.09
 2015/4/22 2:00 21.29
 2015/4/22 3:00 21.92
 2015/4/22 4:00 22.64
 2015/4/22 5:00 23.53
 2015/4/22 6:00 25.02
 2015/4/22 7:00 26.42
 2015/4/22 8:00 27.47
 2015/4/22 9:00 27.15
2015/4/22 10:00 26.91
2015/4/22 11:00 25.96
2015/4/22 12:00 25.55
2015/4/22 13:00 25.49
2015/4/22 14:00 25.29
2015/4/22 15:00 25.21
2015/4/22 16:00 25.06
2015/4/22 17:00 25.06
2015/4/22 18:00 24.96
2015/4/22 19:00 24.88
2015/4/22 20:00 24.86
2015/4/22 21:00 24.86
2015/4/22 22:00 23.95
2015/4/22 23:00 22.89
 2015/4/23 0:00 18.99
 2015/4/23 1:00 16.04
 2015/4/23 2:00 14.67
 2015/4/23 3:00 14.68
 2015/4/23 4:00 15.84
 2015/4/23 5:00 19.96
 2015/4/23 6:00 23.46
 2015/4/23 7:00 24.78
 2015/4/23 8:00 25.05
 2015/4/23 9:00 24.99
2015/4/23 10:00 24.86
2015/4/23 11:00 24.54
2015/4/23 12:00 24.37
2015/4/23 13:00 24.16
2015/4/23 14:00 23.86
2015/4/23 15:00 23.81
2015/4/23 16:00 23.56
2015/4/23 17:00 23.66
2015/4/23 18:00 23.66
2015/4/23 19:00 23.82
2015/4/23 20:00 24.15
2015/4/23 21:00 24.55
2015/4/23 22:00 24.03
2015/4/23 23:00 23.19
 2015/4/24 0:00 22.65
 2015/4/24 1:00 22.43
 2015/4/24 2:00 22.55
 2015/4/24 3:00 22.95
 2015/4/24 4:00 23.53
 2015/4/24 5:00 24.16
 2015/4/24 6:00 25.16
 2015/4/24 7:00 28.61
 2015/4/24 8:00 29.46
 2015/4/24 9:00 28.78
2015/4/24 10:00 28.20
2015/4/24 11:00 26.80
2015/4/24 12:00 25.85
2015/4/24 13:00 25.19
2015/4/24 14:00 24.79
2015/4/24 15:00 24.39
