You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/7/16 0:00 32.80
 2013/7/16 1:00 31.14
 2013/7/16 2:00 30.13
 2013/7/16 3:00 29.86
 2013/7/16 4:00 29.12
 2013/7/16 5:00 31.94
 2013/7/16 6:00 34.21
 2013/7/16 7:00 34.82
 2013/7/16 8:00 35.77
 2013/7/16 9:00 36.81
2013/7/16 10:00 37.19
2013/7/16 11:00 37.16
2013/7/16 12:00 36.74
2013/7/16 13:00 36.82
2013/7/16 14:00 36.74
2013/7/16 15:00 36.56
2013/7/16 16:00 36.21
2013/7/16 17:00 35.78
2013/7/16 18:00 35.86
2013/7/16 19:00 35.57
2013/7/16 20:00 35.13
2013/7/16 21:00 35.21
2013/7/16 22:00 35.59
2013/7/16 23:00 34.62
 2013/7/17 0:00 34.68
 2013/7/17 1:00 33.11
 2013/7/17 2:00 31.47
 2013/7/17 3:00 31.08
 2013/7/17 4:00 31.79
 2013/7/17 5:00 33.36
 2013/7/17 6:00 36.63
 2013/7/17 7:00 36.97
 2013/7/17 8:00 37.39
 2013/7/17 9:00 37.86
2013/7/17 10:00 38.28
2013/7/17 11:00 38.32
2013/7/17 12:00 37.97
2013/7/17 13:00 38.03
2013/7/17 14:00 37.72
2013/7/17 15:00 37.39
2013/7/17 16:00 36.96
2013/7/17 17:00 37.08
2013/7/17 18:00 37.04
2013/7/17 19:00 36.86
2013/7/17 20:00 36.57
2013/7/17 21:00 36.62
2013/7/17 22:00 36.43
2013/7/17 23:00 35.25
 2013/7/18 0:00 34.32
 2013/7/18 1:00 33.02
 2013/7/18 2:00 31.78
 2013/7/18 3:00 31.13
 2013/7/18 4:00 31.69
 2013/7/18 5:00 33.61
 2013/7/18 6:00 36.17
 2013/7/18 7:00 37.01
 2013/7/18 8:00 37.55
 2013/7/18 9:00 37.79
2013/7/18 10:00 37.93
2013/7/18 11:00 37.93
2013/7/18 12:00 37.73
2013/7/18 13:00 37.45
2013/7/18 14:00 37.27
2013/7/18 15:00 37.04
2013/7/18 16:00 36.49
2013/7/18 17:00 36.50
2013/7/18 18:00 36.57
2013/7/18 19:00 36.42
2013/7/18 20:00 36.24
2013/7/18 21:00 36.59
2013/7/18 22:00 36.72
2013/7/18 23:00 35.59
 2013/7/19 0:00 34.18
 2013/7/19 1:00 32.74
 2013/7/19 2:00 31.11
 2013/7/19 3:00 29.66
 2013/7/19 4:00 29.87
 2013/7/19 5:00 31.87
 2013/7/19 6:00 34.92
 2013/7/19 7:00 35.26
 2013/7/19 8:00 35.43
 2013/7/19 9:00 35.79
2013/7/19 10:00 36.06
2013/7/19 11:00 36.04
2013/7/19 12:00 35.84
2013/7/19 13:00 35.04
2013/7/19 14:00 34.27
2013/7/19 15:00 34.20
2013/7/19 16:00 34.26
2013/7/19 17:00 35.43
2013/7/19 18:00 36.21
2013/7/19 19:00 36.60
2013/7/19 20:00 36.31
2013/7/19 21:00 36.45
2013/7/19 22:00 36.63
2013/7/19 23:00 35.55
 2013/7/20 0:00 34.92
 2013/7/20 1:00 33.10
 2013/7/20 2:00 32.67
 2013/7/20 3:00 32.02
 2013/7/20 4:00 31.82
 2013/7/20 5:00 31.93
 2013/7/20 6:00 33.09
 2013/7/20 7:00 34.86
 2013/7/20 8:00 35.31
 2013/7/20 9:00 35.59
2013/7/20 10:00 35.19
2013/7/20 11:00 35.24
2013/7/20 12:00 35.07
2013/7/20 13:00 34.67
2013/7/20 14:00 34.29
2013/7/20 15:00 34.04
2013/7/20 16:00 34.27
2013/7/20 17:00 34.62
2013/7/20 18:00 35.41
2013/7/20 19:00 35.91
2013/7/20 20:00 35.48
2013/7/20 21:00 35.15
2013/7/20 22:00 35.86
2013/7/20 23:00 34.57
 2013/7/21 0:00 34.30
 2013/7/21 1:00 33.18
 2013/7/21 2:00 32.90
 2013/7/21 3:00 32.21
 2013/7/21 4:00 31.16
 2013/7/21 5:00 29.90
 2013/7/21 6:00 30.98
 2013/7/21 7:00 32.31
 2013/7/21 8:00 33.08
 2013/7/21 9:00 34.42
2013/7/21 10:00 35.01
2013/7/21 11:00 35.17
2013/7/21 12:00 35.11
2013/7/21 13:00 35.05
2013/7/21 14:00 34.92
2013/7/21 15:00 34.76
2013/7/21 16:00 34.53
2013/7/21 17:00 34.91
