You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2013/1/8 0:00 35.44
  2013/1/8 1:00 35.01
  2013/1/8 2:00 34.83
  2013/1/8 3:00 34.84
  2013/1/8 4:00 35.21
  2013/1/8 5:00 36.35
  2013/1/8 6:00 39.04
  2013/1/8 7:00 42.55
  2013/1/8 8:00 44.35
  2013/1/8 9:00 43.58
 2013/1/8 10:00 43.15
 2013/1/8 11:00 42.43
 2013/1/8 12:00 41.92
 2013/1/8 13:00 41.94
 2013/1/8 14:00 41.72
 2013/1/8 15:00 43.47
 2013/1/8 16:00 47.47
 2013/1/8 17:00 47.97
 2013/1/8 18:00 44.91
 2013/1/8 19:00 42.78
 2013/1/8 20:00 39.77
 2013/1/8 21:00 39.09
 2013/1/8 22:00 38.23
 2013/1/8 23:00 36.14
  2013/1/9 0:00 36.49
  2013/1/9 1:00 35.92
  2013/1/9 2:00 35.44
  2013/1/9 3:00 35.76
  2013/1/9 4:00 35.93
  2013/1/9 5:00 37.31
  2013/1/9 6:00 39.17
  2013/1/9 7:00 41.40
  2013/1/9 8:00 43.51
  2013/1/9 9:00 41.59
 2013/1/9 10:00 40.80
 2013/1/9 11:00 40.56
 2013/1/9 12:00 40.50
 2013/1/9 13:00 40.74
 2013/1/9 14:00 40.53
 2013/1/9 15:00 40.75
 2013/1/9 16:00 42.96
 2013/1/9 17:00 43.08
 2013/1/9 18:00 40.87
 2013/1/9 19:00 39.81
 2013/1/9 20:00 39.02
 2013/1/9 21:00 37.97
 2013/1/9 22:00 36.71
 2013/1/9 23:00 35.30
 2013/1/10 0:00 35.77
 2013/1/10 1:00 35.20
 2013/1/10 2:00 34.74
 2013/1/10 3:00 35.00
 2013/1/10 4:00 36.00
 2013/1/10 5:00 37.13
 2013/1/10 6:00 38.83
 2013/1/10 7:00 41.69
 2013/1/10 8:00 44.07
 2013/1/10 9:00 42.70
2013/1/10 10:00 42.08
2013/1/10 11:00 41.72
2013/1/10 12:00 41.80
2013/1/10 13:00 42.41
2013/1/10 14:00 43.61
2013/1/10 15:00 44.02
2013/1/10 16:00 47.44
2013/1/10 17:00 48.80
2013/1/10 18:00 43.22
2013/1/10 19:00 41.56
2013/1/10 20:00 40.29
2013/1/10 21:00 39.65
2013/1/10 22:00 38.90
2013/1/10 23:00 37.44
 2013/1/11 0:00 37.10
 2013/1/11 1:00 36.33
 2013/1/11 2:00 36.05
 2013/1/11 3:00 35.57
 2013/1/11 4:00 36.34
 2013/1/11 5:00 38.13
 2013/1/11 6:00 40.29
 2013/1/11 7:00 45.68
 2013/1/11 8:00 49.75
 2013/1/11 9:00 46.30
2013/1/11 10:00 45.58
2013/1/11 11:00 43.60
2013/1/11 12:00 43.43
2013/1/11 13:00 43.04
2013/1/11 14:00 43.72
2013/1/11 15:00 44.15
2013/1/11 16:00 47.64
2013/1/11 17:00 49.17
2013/1/11 18:00 43.78
2013/1/11 19:00 41.82
2013/1/11 20:00 40.12
2013/1/11 21:00 39.58
2013/1/11 22:00 38.85
2013/1/11 23:00 37.64
 2013/1/12 0:00 37.94
 2013/1/12 1:00 37.52
 2013/1/12 2:00 36.95
 2013/1/12 3:00 36.98
 2013/1/12 4:00 36.88
 2013/1/12 5:00 37.24
 2013/1/12 6:00 37.90
 2013/1/12 7:00 38.62
 2013/1/12 8:00 39.28
 2013/1/12 9:00 40.31
2013/1/12 10:00 40.99
2013/1/12 11:00 41.24
2013/1/12 12:00 40.98
2013/1/12 13:00 40.79
2013/1/12 14:00 40.84
2013/1/12 15:00 42.09
2013/1/12 16:00 44.73
2013/1/12 17:00 50.04
2013/1/12 18:00 48.05
2013/1/12 19:00 42.05
2013/1/12 20:00 40.35
2013/1/12 21:00 39.79
2013/1/12 22:00 39.58
2013/1/12 23:00 38.34
 2013/1/13 0:00 38.76
 2013/1/13 1:00 38.32
 2013/1/13 2:00 37.87
 2013/1/13 3:00 37.25
 2013/1/13 4:00 37.17
 2013/1/13 5:00 37.33
 2013/1/13 6:00 37.26
 2013/1/13 7:00 37.68
 2013/1/13 8:00 37.81
 2013/1/13 9:00 38.47
2013/1/13 10:00 39.14
2013/1/13 11:00 39.76
2013/1/13 12:00 39.56
2013/1/13 13:00 39.06
2013/1/13 14:00 38.97
2013/1/13 15:00 39.50
2013/1/13 16:00 40.39
2013/1/13 17:00 43.41
2013/1/13 18:00 46.10
2013/1/13 19:00 42.75
2013/1/13 20:00 40.52
2013/1/13 21:00 39.63
2013/1/13 22:00 39.61
2013/1/13 23:00 38.27
 2013/1/14 0:00 37.69
 2013/1/14 1:00 37.43
 2013/1/14 2:00 37.54
 2013/1/14 3:00 37.61
 2013/1/14 4:00 38.23
 2013/1/14 5:00 38.98
 2013/1/14 6:00 41.97
 2013/1/14 7:00 54.77
 2013/1/14 8:00 57.92
 2013/1/14 9:00 52.10
2013/1/14 10:00 49.10
2013/1/14 11:00 48.84
2013/1/14 12:00 48.78
2013/1/14 13:00 50.78
2013/1/14 14:00 52.35
2013/1/14 15:00 51.86
2013/1/14 16:00 53.20
2013/1/14 17:00 60.50
2013/1/14 18:00 50.61
2013/1/14 19:00 47.92
2013/1/14 20:00 42.80
2013/1/14 21:00 41.16
2013/1/14 22:00 40.32
2013/1/14 23:00 38.59And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
