You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2013/2/5 0:00 34.03
  2013/2/5 1:00 33.63
  2013/2/5 2:00 33.07
  2013/2/5 3:00 33.35
  2013/2/5 4:00 33.81
  2013/2/5 5:00 34.79
  2013/2/5 6:00 36.45
  2013/2/5 7:00 38.51
  2013/2/5 8:00 38.83
  2013/2/5 9:00 38.50
 2013/2/5 10:00 38.01
 2013/2/5 11:00 37.69
 2013/2/5 12:00 37.59
 2013/2/5 13:00 37.55
 2013/2/5 14:00 37.51
 2013/2/5 15:00 38.09
 2013/2/5 16:00 39.43
 2013/2/5 17:00 41.42
 2013/2/5 18:00 39.92
 2013/2/5 19:00 39.41
 2013/2/5 20:00 38.59
 2013/2/5 21:00 37.55
 2013/2/5 22:00 36.94
 2013/2/5 23:00 34.89
  2013/2/6 0:00 35.28
  2013/2/6 1:00 35.21
  2013/2/6 2:00 34.91
  2013/2/6 3:00 35.13
  2013/2/6 4:00 35.55
  2013/2/6 5:00 36.63
  2013/2/6 6:00 38.61
  2013/2/6 7:00 41.69
  2013/2/6 8:00 44.39
  2013/2/6 9:00 43.16
 2013/2/6 10:00 42.81
 2013/2/6 11:00 41.38
 2013/2/6 12:00 40.60
 2013/2/6 13:00 40.60
 2013/2/6 14:00 40.52
 2013/2/6 15:00 40.55
 2013/2/6 16:00 41.55
 2013/2/6 17:00 44.38
 2013/2/6 18:00 41.66
 2013/2/6 19:00 40.49
 2013/2/6 20:00 39.31
 2013/2/6 21:00 38.31
 2013/2/6 22:00 37.04
 2013/2/6 23:00 35.90
  2013/2/7 0:00 36.58
  2013/2/7 1:00 35.95
  2013/2/7 2:00 35.45
  2013/2/7 3:00 35.53
  2013/2/7 4:00 35.85
  2013/2/7 5:00 37.52
  2013/2/7 6:00 40.64
  2013/2/7 7:00 44.24
  2013/2/7 8:00 48.05
  2013/2/7 9:00 44.81
 2013/2/7 10:00 43.84
 2013/2/7 11:00 41.78
 2013/2/7 12:00 41.56
 2013/2/7 13:00 41.20
 2013/2/7 14:00 41.45
 2013/2/7 15:00 41.36
 2013/2/7 16:00 41.89
 2013/2/7 17:00 53.61
 2013/2/7 18:00 44.44
 2013/2/7 19:00 41.70
 2013/2/7 20:00 40.75
 2013/2/7 21:00 40.29
 2013/2/7 22:00 39.47
 2013/2/7 23:00 37.58
  2013/2/8 0:00 36.77
  2013/2/8 1:00 36.22
  2013/2/8 2:00 36.17
  2013/2/8 3:00 36.50
  2013/2/8 4:00 36.83
  2013/2/8 5:00 37.72
  2013/2/8 6:00 40.51
  2013/2/8 7:00 42.65
  2013/2/8 8:00 45.33
  2013/2/8 9:00 43.86
 2013/2/8 10:00 42.17
 2013/2/8 11:00 41.36
 2013/2/8 12:00 40.79
 2013/2/8 13:00 40.46
 2013/2/8 14:00 40.36
 2013/2/8 15:00 40.18
 2013/2/8 16:00 40.66
 2013/2/8 17:00 42.00
 2013/2/8 18:00 40.99
 2013/2/8 19:00 40.24
 2013/2/8 20:00 39.23
 2013/2/8 21:00 38.76
 2013/2/8 22:00 38.29
 2013/2/8 23:00 37.06
  2013/2/9 0:00 37.06
  2013/2/9 1:00 36.86
  2013/2/9 2:00 36.62
  2013/2/9 3:00 36.43
  2013/2/9 4:00 36.67
  2013/2/9 5:00 36.85
  2013/2/9 6:00 37.07
