You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/4/23 0:00 34.44
 2013/4/23 1:00 32.07
 2013/4/23 2:00 31.01
 2013/4/23 3:00 30.84
 2013/4/23 4:00 30.76
 2013/4/23 5:00 31.99
 2013/4/23 6:00 38.65
 2013/4/23 7:00 43.17
 2013/4/23 8:00 43.10
 2013/4/23 9:00 41.63
2013/4/23 10:00 40.25
2013/4/23 11:00 38.82
2013/4/23 12:00 38.59
2013/4/23 13:00 37.42
2013/4/23 14:00 37.10
2013/4/23 15:00 36.83
2013/4/23 16:00 36.95
2013/4/23 17:00 37.88
2013/4/23 18:00 39.85
2013/4/23 19:00 39.76
2013/4/23 20:00 39.96
2013/4/23 21:00 40.37
2013/4/23 22:00 40.04
2013/4/23 23:00 37.47
 2013/4/24 0:00 38.58
 2013/4/24 1:00 37.15
 2013/4/24 2:00 34.43
 2013/4/24 3:00 33.12
 2013/4/24 4:00 33.58
 2013/4/24 5:00 38.80
 2013/4/24 6:00 43.32
 2013/4/24 7:00 44.48
 2013/4/24 8:00 45.01
 2013/4/24 9:00 44.54
2013/4/24 10:00 43.68
2013/4/24 11:00 42.42
2013/4/24 12:00 40.49
2013/4/24 13:00 38.89
2013/4/24 14:00 38.91
2013/4/24 15:00 38.53
2013/4/24 16:00 38.35
2013/4/24 17:00 39.00
2013/4/24 18:00 40.52
2013/4/24 19:00 41.61
2013/4/24 20:00 41.95
2013/4/24 21:00 41.90
2013/4/24 22:00 40.96
2013/4/24 23:00 37.90
 2013/4/25 0:00 37.95
 2013/4/25 1:00 36.06
 2013/4/25 2:00 35.48
 2013/4/25 3:00 34.91
 2013/4/25 4:00 34.54
 2013/4/25 5:00 39.01
 2013/4/25 6:00 42.94
 2013/4/25 7:00 44.32
 2013/4/25 8:00 44.56
 2013/4/25 9:00 43.28
2013/4/25 10:00 43.15
2013/4/25 11:00 43.01
2013/4/25 12:00 42.60
2013/4/25 13:00 42.05
2013/4/25 14:00 41.59
2013/4/25 15:00 40.74
2013/4/25 16:00 40.37
2013/4/25 17:00 40.56
2013/4/25 18:00 40.59
2013/4/25 19:00 43.02
2013/4/25 20:00 43.43
2013/4/25 21:00 42.15
2013/4/25 22:00 41.54
2013/4/25 23:00 39.33
 2013/4/26 0:00 37.52
