You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/4/12 0:00 20.60
 2016/4/12 1:00 20.27
 2016/4/12 2:00 20.20
 2016/4/12 3:00 20.20
 2016/4/12 4:00 20.48
 2016/4/12 5:00 21.25
 2016/4/12 6:00 22.32
 2016/4/12 7:00 23.53
 2016/4/12 8:00 25.80
 2016/4/12 9:00 24.88
2016/4/12 10:00 23.27
2016/4/12 11:00 22.73
2016/4/12 12:00 22.48
2016/4/12 13:00 22.42
2016/4/12 14:00 22.36
2016/4/12 15:00 22.12
2016/4/12 16:00 22.20
2016/4/12 17:00 22.27
2016/4/12 18:00 22.32
2016/4/12 19:00 22.51
2016/4/12 20:00 22.51
2016/4/12 21:00 22.36
2016/4/12 22:00 21.86
2016/4/12 23:00 21.35
 2016/4/13 0:00 21.64
 2016/4/13 1:00 21.13
 2016/4/13 2:00 21.08
 2016/4/13 3:00 21.15
 2016/4/13 4:00 21.60
 2016/4/13 5:00 22.20
 2016/4/13 6:00 23.12
 2016/4/13 7:00 28.11
 2016/4/13 8:00 34.06
 2016/4/13 9:00 32.08
2016/4/13 10:00 28.97
2016/4/13 11:00 26.77
2016/4/13 12:00 25.25
2016/4/13 13:00 24.32
2016/4/13 14:00 24.13
2016/4/13 15:00 23.05
2016/4/13 16:00 23.13
2016/4/13 17:00 23.19
2016/4/13 18:00 23.21
2016/4/13 19:00 23.38
2016/4/13 20:00 23.28
2016/4/13 21:00 23.19
2016/4/13 22:00 22.76
2016/4/13 23:00 22.26
 2016/4/14 0:00 21.63
 2016/4/14 1:00 21.24
 2016/4/14 2:00 21.08
 2016/4/14 3:00 20.80
 2016/4/14 4:00 21.01
 2016/4/14 5:00 22.10
 2016/4/14 6:00 23.05
 2016/4/14 7:00 29.31
 2016/4/14 8:00 31.45
 2016/4/14 9:00 30.79
2016/4/14 10:00 28.76
