You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/8/19 0:00 30.53
 2014/8/19 1:00 29.53
 2014/8/19 2:00 29.01
 2014/8/19 3:00 28.90
 2014/8/19 4:00 29.01
 2014/8/19 5:00 30.45
 2014/8/19 6:00 32.77
 2014/8/19 7:00 34.63
 2014/8/19 8:00 36.11
 2014/8/19 9:00 35.53
2014/8/19 10:00 35.32
2014/8/19 11:00 35.21
2014/8/19 12:00 34.78
2014/8/19 13:00 34.23
2014/8/19 14:00 33.81
2014/8/19 15:00 33.79
2014/8/19 16:00 33.47
2014/8/19 17:00 33.96
2014/8/19 18:00 34.62
2014/8/19 19:00 35.13
2014/8/19 20:00 35.00
2014/8/19 21:00 34.86
2014/8/19 22:00 33.28
2014/8/19 23:00 30.87
 2014/8/20 0:00 29.58
 2014/8/20 1:00 28.74
 2014/8/20 2:00 28.60
 2014/8/20 3:00 28.07
 2014/8/20 4:00 28.51
 2014/8/20 5:00 29.80
 2014/8/20 6:00 31.13
 2014/8/20 7:00 33.75
 2014/8/20 8:00 35.99
 2014/8/20 9:00 35.14
2014/8/20 10:00 35.03
2014/8/20 11:00 34.85
2014/8/20 12:00 34.58
2014/8/20 13:00 34.38
2014/8/20 14:00 34.15
2014/8/20 15:00 33.75
2014/8/20 16:00 33.27
2014/8/20 17:00 33.75
2014/8/20 18:00 34.20
2014/8/20 19:00 34.62
2014/8/20 20:00 34.68
2014/8/20 21:00 34.64
2014/8/20 22:00 33.69
2014/8/20 23:00 30.94
 2014/8/21 0:00 29.26
 2014/8/21 1:00 28.62
 2014/8/21 2:00 28.02
 2014/8/21 3:00 28.00
 2014/8/21 4:00 28.39
 2014/8/21 5:00 29.83
 2014/8/21 6:00 32.47
 2014/8/21 7:00 35.16
 2014/8/21 8:00 36.21
 2014/8/21 9:00 35.39
2014/8/21 10:00 35.43
2014/8/21 11:00 35.20
2014/8/21 12:00 35.13
2014/8/21 13:00 35.08
2014/8/21 14:00 34.67
2014/8/21 15:00 34.18
2014/8/21 16:00 33.95
2014/8/21 17:00 33.97
2014/8/21 18:00 35.01
2014/8/21 19:00 35.10
2014/8/21 20:00 35.08
2014/8/21 21:00 34.98
2014/8/21 22:00 33.78
2014/8/21 23:00 31.30
 2014/8/22 0:00 30.26
 2014/8/22 1:00 29.59
 2014/8/22 2:00 28.88
 2014/8/22 3:00 28.75
 2014/8/22 4:00 28.97
 2014/8/22 5:00 30.22
 2014/8/22 6:00 32.92
 2014/8/22 7:00 35.51
 2014/8/22 8:00 36.59
 2014/8/22 9:00 36.16
2014/8/22 10:00 35.73
2014/8/22 11:00 35.22
2014/8/22 12:00 35.16
2014/8/22 13:00 34.03
2014/8/22 14:00 33.51
2014/8/22 15:00 33.08
2014/8/22 16:00 33.10
2014/8/22 17:00 33.62
2014/8/22 18:00 33.77
2014/8/22 19:00 34.25
2014/8/22 20:00 34.29
2014/8/22 21:00 33.77
2014/8/22 22:00 33.18
2014/8/22 23:00 30.79
 2014/8/23 0:00 29.92
 2014/8/23 1:00 29.48
 2014/8/23 2:00 29.00
 2014/8/23 3:00 28.99
