You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/2/19 0:00 36.51
 2013/2/19 1:00 35.76
 2013/2/19 2:00 35.37
 2013/2/19 3:00 35.63
 2013/2/19 4:00 35.98
 2013/2/19 5:00 37.22
 2013/2/19 6:00 38.98
 2013/2/19 7:00 40.09
 2013/2/19 8:00 40.39
 2013/2/19 9:00 40.24
2013/2/19 10:00 40.30
2013/2/19 11:00 40.07
2013/2/19 12:00 39.94
2013/2/19 13:00 40.03
2013/2/19 14:00 39.97
2013/2/19 15:00 39.77
2013/2/19 16:00 39.99
2013/2/19 17:00 40.89
2013/2/19 18:00 40.88
2013/2/19 19:00 40.25
2013/2/19 20:00 39.68
2013/2/19 21:00 39.26
2013/2/19 22:00 38.04
2013/2/19 23:00 36.90
 2013/2/20 0:00 36.98
 2013/2/20 1:00 36.42
 2013/2/20 2:00 36.41
 2013/2/20 3:00 36.98
 2013/2/20 4:00 37.35
 2013/2/20 5:00 38.18
 2013/2/20 6:00 39.75
 2013/2/20 7:00 40.93
 2013/2/20 8:00 41.81
 2013/2/20 9:00 41.96
2013/2/20 10:00 41.62
2013/2/20 11:00 40.94
2013/2/20 12:00 40.88
2013/2/20 13:00 40.70
2013/2/20 14:00 40.36
2013/2/20 15:00 40.28
2013/2/20 16:00 40.47
2013/2/20 17:00 42.21
2013/2/20 18:00 42.22
2013/2/20 19:00 40.74
2013/2/20 20:00 39.97
2013/2/20 21:00 39.69
2013/2/20 22:00 38.75
2013/2/20 23:00 37.31
 2013/2/21 0:00 38.30
 2013/2/21 1:00 37.93
 2013/2/21 2:00 37.80
 2013/2/21 3:00 38.06
 2013/2/21 4:00 38.26
 2013/2/21 5:00 39.75
 2013/2/21 6:00 41.93
 2013/2/21 7:00 50.02
 2013/2/21 8:00 58.24
 2013/2/21 9:00 51.73
2013/2/21 10:00 50.10
2013/2/21 11:00 46.99
2013/2/21 12:00 45.02
2013/2/21 13:00 44.80
2013/2/21 14:00 43.43
2013/2/21 15:00 42.13
2013/2/21 16:00 42.48
2013/2/21 17:00 48.78
2013/2/21 18:00 47.45
2013/2/21 19:00 42.86
2013/2/21 20:00 41.72
2013/2/21 21:00 41.12
2013/2/21 22:00 40.25
2013/2/21 23:00 39.07
 2013/2/22 0:00 39.20
 2013/2/22 1:00 38.69
 2013/2/22 2:00 38.71
 2013/2/22 3:00 39.18
 2013/2/22 4:00 39.65
 2013/2/22 5:00 40.29
 2013/2/22 6:00 42.96
 2013/2/22 7:00 46.80
 2013/2/22 8:00 55.35
 2013/2/22 9:00 53.77
2013/2/22 10:00 47.75
2013/2/22 11:00 43.98
2013/2/22 12:00 43.04
2013/2/22 13:00 42.45
2013/2/22 14:00 41.94
2013/2/22 15:00 41.70
2013/2/22 16:00 41.87
2013/2/22 17:00 43.30
2013/2/22 18:00 45.22
2013/2/22 19:00 43.31
2013/2/22 20:00 41.52
2013/2/22 21:00 40.73
2013/2/22 22:00 39.64
