You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2016/3/8 0:00 21.01
  2016/3/8 1:00 20.62
  2016/3/8 2:00 20.58
  2016/3/8 3:00 20.66
  2016/3/8 4:00 20.98
  2016/3/8 5:00 21.55
  2016/3/8 6:00 23.64
  2016/3/8 7:00 32.30
  2016/3/8 8:00 37.75
  2016/3/8 9:00 34.14
 2016/3/8 10:00 28.61
 2016/3/8 11:00 25.45
 2016/3/8 12:00 25.00
 2016/3/8 13:00 24.66
 2016/3/8 14:00 24.23
 2016/3/8 15:00 23.92
 2016/3/8 16:00 23.75
 2016/3/8 17:00 27.43
 2016/3/8 18:00 34.19
 2016/3/8 19:00 30.77
 2016/3/8 20:00 24.44
 2016/3/8 21:00 22.98
 2016/3/8 22:00 21.38
 2016/3/8 23:00 20.70
  2016/3/9 0:00 21.06
  2016/3/9 1:00 20.63
  2016/3/9 2:00 20.33
  2016/3/9 3:00 20.14
  2016/3/9 4:00 20.15
  2016/3/9 5:00 21.54
  2016/3/9 6:00 24.17
  2016/3/9 7:00 27.74
  2016/3/9 8:00 39.65
  2016/3/9 9:00 27.10
 2016/3/9 10:00 25.05
 2016/3/9 11:00 25.12
 2016/3/9 12:00 23.89
 2016/3/9 13:00 23.16
 2016/3/9 14:00 23.52
 2016/3/9 15:00 23.80
 2016/3/9 16:00 23.82
 2016/3/9 17:00 25.10
 2016/3/9 18:00 32.97
 2016/3/9 19:00 25.53
 2016/3/9 20:00 23.16
 2016/3/9 21:00 22.36
 2016/3/9 22:00 21.60
 2016/3/9 23:00 21.02
 2016/3/10 0:00 20.72
 2016/3/10 1:00 20.17
 2016/3/10 2:00 20.05
 2016/3/10 3:00 20.16
 2016/3/10 4:00 20.94
 2016/3/10 5:00 21.97
 2016/3/10 6:00 24.32
 2016/3/10 7:00 29.30
 2016/3/10 8:00 38.49
 2016/3/10 9:00 39.01
2016/3/10 10:00 26.53
2016/3/10 11:00 25.07
2016/3/10 12:00 25.29
2016/3/10 13:00 25.04
2016/3/10 14:00 24.70
2016/3/10 15:00 24.10
2016/3/10 16:00 24.14
