You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/6/24 0:00 25.85
 2014/6/24 1:00 25.20
 2014/6/24 2:00 25.08
 2014/6/24 3:00 24.80
 2014/6/24 4:00 24.60
 2014/6/24 5:00 25.14
 2014/6/24 6:00 30.83
 2014/6/24 7:00 32.92
 2014/6/24 8:00 33.91
 2014/6/24 9:00 33.02
2014/6/24 10:00 32.83
2014/6/24 11:00 32.83
2014/6/24 12:00 32.80
2014/6/24 13:00 33.26
2014/6/24 14:00 32.91
2014/6/24 15:00 31.85
2014/6/24 16:00 31.35
2014/6/24 17:00 31.49
2014/6/24 18:00 30.82
2014/6/24 19:00 31.09
2014/6/24 20:00 31.77
2014/6/24 21:00 31.50
2014/6/24 22:00 31.44
2014/6/24 23:00 28.81
 2014/6/25 0:00 27.09
 2014/6/25 1:00 25.68
 2014/6/25 2:00 25.43
 2014/6/25 3:00 24.70
 2014/6/25 4:00 24.49
 2014/6/25 5:00 25.99
 2014/6/25 6:00 29.62
 2014/6/25 7:00 34.32
 2014/6/25 8:00 34.37
 2014/6/25 9:00 34.31
2014/6/25 10:00 34.36
2014/6/25 11:00 34.05
2014/6/25 12:00 34.38
2014/6/25 13:00 34.18
2014/6/25 14:00 33.69
2014/6/25 15:00 31.93
2014/6/25 16:00 31.69
2014/6/25 17:00 32.19
2014/6/25 18:00 32.39
2014/6/25 19:00 32.09
2014/6/25 20:00 31.95
2014/6/25 21:00 31.48
2014/6/25 22:00 31.45
2014/6/25 23:00 28.90
 2014/6/26 0:00 27.87
 2014/6/26 1:00 26.92
 2014/6/26 2:00 26.64
 2014/6/26 3:00 26.11
 2014/6/26 4:00 26.08
 2014/6/26 5:00 26.82
 2014/6/26 6:00 29.47
 2014/6/26 7:00 32.78
 2014/6/26 8:00 33.73
 2014/6/26 9:00 34.28
2014/6/26 10:00 33.97
2014/6/26 11:00 33.99
2014/6/26 12:00 34.23
2014/6/26 13:00 33.48
2014/6/26 14:00 32.78
2014/6/26 15:00 31.93
2014/6/26 16:00 31.67
2014/6/26 17:00 31.69
2014/6/26 18:00 31.98
2014/6/26 19:00 31.70
2014/6/26 20:00 30.31
2014/6/26 21:00 30.07
2014/6/26 22:00 29.80
2014/6/26 23:00 28.60
 2014/6/27 0:00 28.68
 2014/6/27 1:00 26.91
 2014/6/27 2:00 26.37
 2014/6/27 3:00 25.95
 2014/6/27 4:00 26.03
 2014/6/27 5:00 26.86
 2014/6/27 6:00 29.56
 2014/6/27 7:00 31.93
 2014/6/27 8:00 32.53
 2014/6/27 9:00 32.66
2014/6/27 10:00 32.54
2014/6/27 11:00 32.53
2014/6/27 12:00 32.51
2014/6/27 13:00 32.19
2014/6/27 14:00 31.54
2014/6/27 15:00 29.94
2014/6/27 16:00 29.74
2014/6/27 17:00 29.76
2014/6/27 18:00 29.58
2014/6/27 19:00 29.32
2014/6/27 20:00 29.15
2014/6/27 21:00 28.70
2014/6/27 22:00 28.93
2014/6/27 23:00 28.41
 2014/6/28 0:00 28.13
 2014/6/28 1:00 26.69
 2014/6/28 2:00 26.28
 2014/6/28 3:00 25.13
 2014/6/28 4:00 24.55
 2014/6/28 5:00 24.37
 2014/6/28 6:00 24.92
 2014/6/28 7:00 26.43
 2014/6/28 8:00 26.85
 2014/6/28 9:00 27.96
2014/6/28 10:00 28.00
2014/6/28 11:00 27.68
2014/6/28 12:00 27.43
2014/6/28 13:00 26.97
2014/6/28 14:00 26.55
2014/6/28 15:00 26.46
2014/6/28 16:00 26.94
2014/6/28 17:00 28.40
2014/6/28 18:00 29.30
2014/6/28 19:00 28.95
2014/6/28 20:00 28.64
2014/6/28 21:00 28.02
2014/6/28 22:00 28.42
2014/6/28 23:00 28.09
 2014/6/29 0:00 26.26
 2014/6/29 1:00 24.51
 2014/6/29 2:00 23.31
 2014/6/29 3:00 22.92
 2014/6/29 4:00 22.66
 2014/6/29 5:00 22.51
 2014/6/29 6:00 22.57
 2014/6/29 7:00 23.27
 2014/6/29 8:00 24.49
 2014/6/29 9:00 26.31
2014/6/29 10:00 27.02
2014/6/29 11:00 28.57
2014/6/29 12:00 27.85
2014/6/29 13:00 26.64
2014/6/29 14:00 26.47
2014/6/29 15:00 26.22
2014/6/29 16:00 26.23
2014/6/29 17:00 26.61
2014/6/29 18:00 27.15
2014/6/29 19:00 28.37
2014/6/29 20:00 28.88
2014/6/29 21:00 29.17
2014/6/29 22:00 29.09
2014/6/29 23:00 27.29
 2014/6/30 0:00 25.80
 2014/6/30 1:00 24.22
 2014/6/30 2:00 23.50
 2014/6/30 3:00 23.21
 2014/6/30 4:00 23.23
 2014/6/30 5:00 25.62
 2014/6/30 6:00 29.98
 2014/6/30 7:00 32.46
 2014/6/30 8:00 33.06
 2014/6/30 9:00 33.69
2014/6/30 10:00 33.77
2014/6/30 11:00 33.75
2014/6/30 12:00 33.68
2014/6/30 13:00 33.32
2014/6/30 14:00 32.90
2014/6/30 15:00 32.24
2014/6/30 16:00 31.96
2014/6/30 17:00 31.78
2014/6/30 18:00 32.04
2014/6/30 19:00 31.74
2014/6/30 20:00 31.30
2014/6/30 21:00 30.78
2014/6/30 22:00 30.37
2014/6/30 23:00 28.31And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
