You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/1/13 0:00 26.26
 2015/1/13 1:00 26.07
 2015/1/13 2:00 26.02
 2015/1/13 3:00 25.95
 2015/1/13 4:00 26.23
 2015/1/13 5:00 27.10
 2015/1/13 6:00 29.58
 2015/1/13 7:00 32.81
 2015/1/13 8:00 33.97
 2015/1/13 9:00 32.07
2015/1/13 10:00 31.17
2015/1/13 11:00 30.01
2015/1/13 12:00 29.74
2015/1/13 13:00 29.64
2015/1/13 14:00 30.24
2015/1/13 15:00 31.75
2015/1/13 16:00 32.59
2015/1/13 17:00 34.05
2015/1/13 18:00 33.34
2015/1/13 19:00 31.37
2015/1/13 20:00 29.23
2015/1/13 21:00 28.55
2015/1/13 22:00 27.91
2015/1/13 23:00 26.50
 2015/1/14 0:00 26.10
 2015/1/14 1:00 25.82
 2015/1/14 2:00 25.72
 2015/1/14 3:00 25.73
 2015/1/14 4:00 25.91
 2015/1/14 5:00 26.60
 2015/1/14 6:00 28.46
 2015/1/14 7:00 30.83
 2015/1/14 8:00 33.41
 2015/1/14 9:00 32.16
2015/1/14 10:00 31.25
2015/1/14 11:00 30.89
2015/1/14 12:00 29.99
2015/1/14 13:00 29.91
2015/1/14 14:00 30.82
2015/1/14 15:00 32.78
2015/1/14 16:00 34.23
2015/1/14 17:00 35.47
2015/1/14 18:00 34.28
2015/1/14 19:00 31.05
2015/1/14 20:00 29.14
2015/1/14 21:00 28.49
2015/1/14 22:00 27.13
2015/1/14 23:00 26.31
 2015/1/15 0:00 26.44
 2015/1/15 1:00 26.03
 2015/1/15 2:00 25.78
 2015/1/15 3:00 25.80
 2015/1/15 4:00 26.11
 2015/1/15 5:00 26.82
 2015/1/15 6:00 28.62
 2015/1/15 7:00 30.04
 2015/1/15 8:00 30.59
 2015/1/15 9:00 29.62
2015/1/15 10:00 29.31
2015/1/15 11:00 28.93
2015/1/15 12:00 28.68
2015/1/15 13:00 28.59
2015/1/15 14:00 28.65
2015/1/15 15:00 28.83
2015/1/15 16:00 29.55
2015/1/15 17:00 30.21
2015/1/15 18:00 29.64
2015/1/15 19:00 28.55
2015/1/15 20:00 27.75
2015/1/15 21:00 27.30
2015/1/15 22:00 26.58
2015/1/15 23:00 25.85
 2015/1/16 0:00 25.66
 2015/1/16 1:00 25.22
 2015/1/16 2:00 24.95
 2015/1/16 3:00 24.65
 2015/1/16 4:00 25.22
 2015/1/16 5:00 26.38
 2015/1/16 6:00 27.70
 2015/1/16 7:00 29.07
 2015/1/16 8:00 29.35
 2015/1/16 9:00 29.09
2015/1/16 10:00 28.94
2015/1/16 11:00 28.78
2015/1/16 12:00 28.45
2015/1/16 13:00 28.37
2015/1/16 14:00 28.47
2015/1/16 15:00 28.80
2015/1/16 16:00 29.46
2015/1/16 17:00 30.35
2015/1/16 18:00 31.20
2015/1/16 19:00 29.16
2015/1/16 20:00 28.40
2015/1/16 21:00 28.22
2015/1/16 22:00 28.03
2015/1/16 23:00 27.34
 2015/1/17 0:00 27.32
 2015/1/17 1:00 26.93
 2015/1/17 2:00 26.80
 2015/1/17 3:00 26.82
 2015/1/17 4:00 26.77
 2015/1/17 5:00 26.88
 2015/1/17 6:00 27.10
 2015/1/17 7:00 27.96
 2015/1/17 8:00 28.47
 2015/1/17 9:00 29.09
2015/1/17 10:00 29.29
2015/1/17 11:00 29.10
2015/1/17 12:00 28.61
2015/1/17 13:00 28.24
2015/1/17 14:00 28.16
2015/1/17 15:00 28.58
2015/1/17 16:00 29.33
2015/1/17 17:00 30.39
2015/1/17 18:00 29.77
2015/1/17 19:00 28.94
2015/1/17 20:00 27.94
2015/1/17 21:00 27.67
2015/1/17 22:00 27.38
2015/1/17 23:00 26.70
 2015/1/18 0:00 26.26
 2015/1/18 1:00 25.97
 2015/1/18 2:00 25.64
 2015/1/18 3:00 25.68
 2015/1/18 4:00 25.39
