You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/3/11 0:00 25.25
 2014/3/11 1:00 25.32
 2014/3/11 2:00 24.70
 2014/3/11 3:00 24.30
 2014/3/11 4:00 25.07
 2014/3/11 5:00 26.68
 2014/3/11 6:00 27.79
 2014/3/11 7:00 28.65
 2014/3/11 8:00 29.22
 2014/3/11 9:00 28.93
2014/3/11 10:00 28.37
2014/3/11 11:00 27.94
2014/3/11 12:00 27.65
2014/3/11 13:00 27.44
2014/3/11 14:00 27.37
2014/3/11 15:00 27.48
2014/3/11 16:00 27.57
2014/3/11 17:00 27.93
2014/3/11 18:00 28.31
2014/3/11 19:00 28.41
2014/3/11 20:00 27.73
2014/3/11 21:00 27.43
2014/3/11 22:00 27.09
2014/3/11 23:00 26.39
 2014/3/12 0:00 25.57
 2014/3/12 1:00 25.37
 2014/3/12 2:00 25.15
 2014/3/12 3:00 25.16
 2014/3/12 4:00 25.70
 2014/3/12 5:00 26.64
 2014/3/12 6:00 27.43
 2014/3/12 7:00 28.16
 2014/3/12 8:00 28.49
 2014/3/12 9:00 28.16
2014/3/12 10:00 27.85
2014/3/12 11:00 27.65
2014/3/12 12:00 27.46
2014/3/12 13:00 27.22
2014/3/12 14:00 27.14
2014/3/12 15:00 27.08
2014/3/12 16:00 27.11
2014/3/12 17:00 27.59
2014/3/12 18:00 27.97
2014/3/12 19:00 27.89
2014/3/12 20:00 27.41
2014/3/12 21:00 27.22
2014/3/12 22:00 26.57
2014/3/12 23:00 25.84
 2014/3/13 0:00 25.84
 2014/3/13 1:00 25.57
 2014/3/13 2:00 25.49
 2014/3/13 3:00 25.90
 2014/3/13 4:00 26.52
 2014/3/13 5:00 27.18
 2014/3/13 6:00 27.82
 2014/3/13 7:00 28.91
 2014/3/13 8:00 29.16
 2014/3/13 9:00 28.79
2014/3/13 10:00 28.44
2014/3/13 11:00 28.11
2014/3/13 12:00 27.58
2014/3/13 13:00 27.26
2014/3/13 14:00 27.09
2014/3/13 15:00 27.01
2014/3/13 16:00 27.00
2014/3/13 17:00 27.42
2014/3/13 18:00 27.82
2014/3/13 19:00 27.77
2014/3/13 20:00 27.27
2014/3/13 21:00 26.93
2014/3/13 22:00 26.30
2014/3/13 23:00 25.36
 2014/3/14 0:00 24.83
 2014/3/14 1:00 24.58
 2014/3/14 2:00 24.56
 2014/3/14 3:00 25.11
 2014/3/14 4:00 25.67
 2014/3/14 5:00 26.75
 2014/3/14 6:00 27.56
 2014/3/14 7:00 28.52
 2014/3/14 8:00 28.90
 2014/3/14 9:00 28.54
2014/3/14 10:00 27.98
2014/3/14 11:00 27.70
2014/3/14 12:00 27.26
2014/3/14 13:00 26.76
2014/3/14 14:00 26.62
2014/3/14 15:00 26.41
2014/3/14 16:00 26.19
2014/3/14 17:00 26.65
2014/3/14 18:00 26.99
2014/3/14 19:00 26.60
2014/3/14 20:00 25.85
2014/3/14 21:00 25.27
2014/3/14 22:00 24.29
2014/3/14 23:00 22.76
 2014/3/15 0:00 22.91
 2014/3/15 1:00 21.14
 2014/3/15 2:00 19.86
 2014/3/15 3:00 19.96
 2014/3/15 4:00 20.88
 2014/3/15 5:00 22.08
 2014/3/15 6:00 22.81
 2014/3/15 7:00 23.87
 2014/3/15 8:00 24.28
 2014/3/15 9:00 24.36
2014/3/15 10:00 24.41
2014/3/15 11:00 24.34
2014/3/15 12:00 24.11
2014/3/15 13:00 23.84
2014/3/15 14:00 23.57
2014/3/15 15:00 23.33
2014/3/15 16:00 23.83
2014/3/15 17:00 24.35
2014/3/15 18:00 26.44
2014/3/15 19:00 26.50
2014/3/15 20:00 25.18
2014/3/15 21:00 24.39
2014/3/15 22:00 24.05
2014/3/15 23:00 22.71
 2014/3/16 0:00 22.95
 2014/3/16 1:00 21.54
 2014/3/16 2:00 21.42
 2014/3/16 3:00 21.58
 2014/3/16 4:00 22.51
 2014/3/16 5:00 22.96
 2014/3/16 6:00 22.93
 2014/3/16 7:00 22.94
 2014/3/16 8:00 23.76
 2014/3/16 9:00 24.43
2014/3/16 10:00 24.88
