You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/7/21 0:00  9.54
 2015/7/21 1:00  8.74
 2015/7/21 2:00  8.01
 2015/7/21 3:00  7.34
 2015/7/21 4:00  6.37
 2015/7/21 5:00  7.48
 2015/7/21 6:00  8.98
 2015/7/21 7:00  9.51
 2015/7/21 8:00  9.85
 2015/7/21 9:00 10.33
2015/7/21 10:00 10.38
2015/7/21 11:00 10.19
2015/7/21 12:00  9.94
2015/7/21 13:00  9.75
2015/7/21 14:00  9.53
2015/7/21 15:00  9.15
2015/7/21 16:00  9.30
2015/7/21 17:00  9.65
2015/7/21 18:00  9.94
2015/7/21 19:00  9.97
2015/7/21 20:00  9.96
2015/7/21 21:00  9.97
2015/7/21 22:00 10.00
2015/7/21 23:00  9.62
 2015/7/22 0:00  8.87
 2015/7/22 1:00  8.30
 2015/7/22 2:00  7.88
 2015/7/22 3:00  7.58
 2015/7/22 4:00  7.18
 2015/7/22 5:00  8.12
 2015/7/22 6:00  9.78
 2015/7/22 7:00 10.44
 2015/7/22 8:00 10.95
 2015/7/22 9:00 11.58
2015/7/22 10:00 11.93
2015/7/22 11:00 11.67
2015/7/22 12:00 11.24
2015/7/22 13:00 10.96
2015/7/22 14:00 10.80
2015/7/22 15:00 10.72
2015/7/22 16:00 10.75
2015/7/22 17:00 11.12
2015/7/22 18:00 11.44
2015/7/22 19:00 11.60
2015/7/22 20:00 11.27
2015/7/22 21:00 11.19
2015/7/22 22:00 11.15
2015/7/22 23:00 10.34
 2015/7/23 0:00  8.96
 2015/7/23 1:00  8.38
 2015/7/23 2:00  7.76
 2015/7/23 3:00  7.20
 2015/7/23 4:00  7.04
 2015/7/23 5:00  8.37
 2015/7/23 6:00  9.54
 2015/7/23 7:00  9.94
 2015/7/23 8:00 10.57
 2015/7/23 9:00 10.76
2015/7/23 10:00 10.98
2015/7/23 11:00 10.89
2015/7/23 12:00 10.71
2015/7/23 13:00 10.38
2015/7/23 14:00 10.16
2015/7/23 15:00  9.97
2015/7/23 16:00  9.98
2015/7/23 17:00 10.10
2015/7/23 18:00 10.37
2015/7/23 19:00 10.46
2015/7/23 20:00 10.22
2015/7/23 21:00 10.48
2015/7/23 22:00 10.50
2015/7/23 23:00  9.79
 2015/7/24 0:00  9.19
 2015/7/24 1:00  8.69
 2015/7/24 2:00  8.27
 2015/7/24 3:00  8.07
 2015/7/24 4:00  7.99
 2015/7/24 5:00  8.91
 2015/7/24 6:00  9.92
 2015/7/24 7:00 10.52
 2015/7/24 8:00 11.43
 2015/7/24 9:00 11.90
2015/7/24 10:00 12.38
2015/7/24 11:00 11.90
2015/7/24 12:00 11.73
2015/7/24 13:00 11.24
2015/7/24 14:00 10.97
2015/7/24 15:00 10.67
2015/7/24 16:00 10.62
2015/7/24 17:00 10.68
2015/7/24 18:00 10.85
2015/7/24 19:00 10.68
2015/7/24 20:00 10.37
2015/7/24 21:00 10.10
2015/7/24 22:00 10.01
2015/7/24 23:00  9.54
 2015/7/25 0:00  8.20
 2015/7/25 1:00  7.48
 2015/7/25 2:00  6.34
 2015/7/25 3:00  5.63
 2015/7/25 4:00  4.91
 2015/7/25 5:00  4.66
 2015/7/25 6:00  4.52
 2015/7/25 7:00  5.80
 2015/7/25 8:00  7.14
 2015/7/25 9:00  7.66
2015/7/25 10:00  7.91
2015/7/25 11:00  7.90
2015/7/25 12:00  7.69
2015/7/25 13:00  7.42
2015/7/25 14:00  7.09
2015/7/25 15:00  6.45
2015/7/25 16:00  7.79
2015/7/25 17:00  8.17
2015/7/25 18:00  8.53
2015/7/25 19:00  8.26
2015/7/25 20:00  7.90
2015/7/25 21:00  7.91
2015/7/25 22:00  7.77
2015/7/25 23:00  6.84
 2015/7/26 0:00  3.76
 2015/7/26 1:00  2.78
 2015/7/26 2:00  2.07
 2015/7/26 3:00  1.52
 2015/7/26 4:00  1.18
 2015/7/26 5:00  1.15
 2015/7/26 6:00  1.39
 2015/7/26 7:00  1.93
 2015/7/26 8:00  2.58
 2015/7/26 9:00  2.71
2015/7/26 10:00  2.86
2015/7/26 11:00  2.92
2015/7/26 12:00  2.77
2015/7/26 13:00  2.32
2015/7/26 14:00  2.11
2015/7/26 15:00  2.96
2015/7/26 16:00  3.99
2015/7/26 17:00  5.02
2015/7/26 18:00  6.84
2015/7/26 19:00  7.75
2015/7/26 20:00  7.90
2015/7/26 21:00  8.38
2015/7/26 22:00  8.49
2015/7/26 23:00  7.84
 2015/7/27 0:00  7.64
 2015/7/27 1:00  7.07
 2015/7/27 2:00  6.74
 2015/7/27 3:00  6.66
 2015/7/27 4:00  6.81
 2015/7/27 5:00  7.97
 2015/7/27 6:00  9.06
 2015/7/27 7:00  9.95
 2015/7/27 8:00 10.86
 2015/7/27 9:00 11.43
2015/7/27 10:00 11.87
2015/7/27 11:00 11.88
2015/7/27 12:00 11.45
2015/7/27 13:00 11.17
2015/7/27 14:00 10.89
2015/7/27 15:00 10.48
2015/7/27 16:00 10.31
2015/7/27 17:00 10.47
2015/7/27 18:00 10.57
2015/7/27 19:00 10.15
2015/7/27 20:00  9.88
2015/7/27 21:00  9.90
2015/7/27 22:00  9.64
2015/7/27 23:00  8.89And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
