You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/5/21 0:00 31.89
 2013/5/21 1:00 27.92
 2013/5/21 2:00 22.26
 2013/5/21 3:00 22.38
 2013/5/21 4:00 25.11
 2013/5/21 5:00 30.82
 2013/5/21 6:00 39.50
 2013/5/21 7:00 43.48
 2013/5/21 8:00 46.18
 2013/5/21 9:00 44.59
2013/5/21 10:00 43.04
2013/5/21 11:00 44.66
2013/5/21 12:00 42.89
2013/5/21 13:00 42.68
2013/5/21 14:00 41.87
2013/5/21 15:00 41.16
2013/5/21 16:00 40.58
2013/5/21 17:00 40.98
2013/5/21 18:00 40.49
2013/5/21 19:00 39.51
2013/5/21 20:00 38.36
2013/5/21 21:00 38.03
2013/5/21 22:00 36.75
2013/5/21 23:00 34.51
 2013/5/22 0:00 31.76
 2013/5/22 1:00 29.09
 2013/5/22 2:00 24.78
 2013/5/22 3:00 20.07
 2013/5/22 4:00 20.25
 2013/5/22 5:00 28.94
 2013/5/22 6:00 35.71
 2013/5/22 7:00 40.21
 2013/5/22 8:00 41.99
 2013/5/22 9:00 41.57
2013/5/22 10:00 41.35
2013/5/22 11:00 40.98
2013/5/22 12:00 39.16
2013/5/22 13:00 38.37
2013/5/22 14:00 36.95
2013/5/22 15:00 35.44
2013/5/22 16:00 33.47
2013/5/22 17:00 33.09
2013/5/22 18:00 32.84
2013/5/22 19:00 33.09
2013/5/22 20:00 33.71
2013/5/22 21:00 33.92
2013/5/22 22:00 32.72
2013/5/22 23:00 28.72
 2013/5/23 0:00 27.33
 2013/5/23 1:00 25.06
 2013/5/23 2:00 21.18
 2013/5/23 3:00 21.53
 2013/5/23 4:00 28.00
 2013/5/23 5:00 31.30
 2013/5/23 6:00 37.09
 2013/5/23 7:00 42.00
 2013/5/23 8:00 45.03
 2013/5/23 9:00 45.18
2013/5/23 10:00 44.72
2013/5/23 11:00 44.55
2013/5/23 12:00 44.00
2013/5/23 13:00 43.25
2013/5/23 14:00 43.59
2013/5/23 15:00 43.44
2013/5/23 16:00 42.90
2013/5/23 17:00 42.15
2013/5/23 18:00 42.95
2013/5/23 19:00 42.09
2013/5/23 20:00 41.07
2013/5/23 21:00 40.86
2013/5/23 22:00 39.97
2013/5/23 23:00 37.45
 2013/5/24 0:00 36.20
 2013/5/24 1:00 33.22
 2013/5/24 2:00 31.01
 2013/5/24 3:00 29.89
 2013/5/24 4:00 30.08
 2013/5/24 5:00 33.93
 2013/5/24 6:00 38.88
 2013/5/24 7:00 40.98
 2013/5/24 8:00 42.34
 2013/5/24 9:00 42.45
2013/5/24 10:00 43.22
2013/5/24 11:00 42.36
2013/5/24 12:00 41.75
2013/5/24 13:00 40.96
2013/5/24 14:00 40.87
2013/5/24 15:00 39.70
2013/5/24 16:00 39.33
2013/5/24 17:00 39.15
2013/5/24 18:00 39.09
2013/5/24 19:00 39.98
2013/5/24 20:00 39.48
2013/5/24 21:00 39.10
2013/5/24 22:00 38.61
2013/5/24 23:00 36.27
 2013/5/25 0:00 36.17
 2013/5/25 1:00 34.02
 2013/5/25 2:00 31.93
 2013/5/25 3:00 31.14
 2013/5/25 4:00 30.32
 2013/5/25 5:00 30.16
 2013/5/25 6:00 30.15
 2013/5/25 7:00 32.62
 2013/5/25 8:00 33.77
 2013/5/25 9:00 36.14
2013/5/25 10:00 36.65
2013/5/25 11:00 35.57
2013/5/25 12:00 33.34
2013/5/25 13:00 32.91
2013/5/25 14:00 32.00
2013/5/25 15:00 31.39
2013/5/25 16:00 31.47
2013/5/25 17:00 31.90
2013/5/25 18:00 32.45
2013/5/25 19:00 34.02
2013/5/25 20:00 34.22
2013/5/25 21:00 35.98
2013/5/25 22:00 36.38
2013/5/25 23:00 32.46
 2013/5/26 0:00 31.09
 2013/5/26 1:00 28.42
 2013/5/26 2:00 24.46
 2013/5/26 3:00 19.51
 2013/5/26 4:00 17.27
 2013/5/26 5:00 19.02
 2013/5/26 6:00 20.14
 2013/5/26 7:00 26.02
 2013/5/26 8:00 30.24
 2013/5/26 9:00 31.18
2013/5/26 10:00 31.53
2013/5/26 11:00 31.07
2013/5/26 12:00 30.15
2013/5/26 13:00 30.27
2013/5/26 14:00 30.49
2013/5/26 15:00 30.64
2013/5/26 16:00 31.11
2013/5/26 17:00 31.52
2013/5/26 18:00 32.31
2013/5/26 19:00 32.41
2013/5/26 20:00 32.46
2013/5/26 21:00 32.92
2013/5/26 22:00 33.78
2013/5/26 23:00 32.21
 2013/5/27 0:00 33.11
 2013/5/27 1:00 32.06
 2013/5/27 2:00 30.92
 2013/5/27 3:00 30.23
 2013/5/27 4:00 32.02
 2013/5/27 5:00 34.53
 2013/5/27 6:00 38.32
 2013/5/27 7:00 43.77
 2013/5/27 8:00 47.17
 2013/5/27 9:00 48.57
2013/5/27 10:00 46.99
2013/5/27 11:00 45.94
2013/5/27 12:00 44.41
2013/5/27 13:00 45.04
2013/5/27 14:00 44.57
2013/5/27 15:00 43.95
2013/5/27 16:00 43.70
2013/5/27 17:00 43.43
2013/5/27 18:00 44.01
2013/5/27 19:00 43.18
2013/5/27 20:00 42.42
2013/5/27 21:00 42.64
2013/5/27 22:00 41.16
2013/5/27 23:00 38.33And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
