You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/12/2 0:00 31.05
 2014/12/2 1:00 30.59
 2014/12/2 2:00 30.36
 2014/12/2 3:00 29.84
 2014/12/2 4:00 30.59
 2014/12/2 5:00 31.69
 2014/12/2 6:00 33.07
 2014/12/2 7:00 36.09
 2014/12/2 8:00 36.88
 2014/12/2 9:00 36.53
2014/12/2 10:00 35.23
2014/12/2 11:00 34.61
2014/12/2 12:00 34.33
2014/12/2 13:00 34.51
2014/12/2 14:00 35.71
2014/12/2 15:00 36.72
2014/12/2 16:00 36.90
2014/12/2 17:00 37.30
2014/12/2 18:00 36.19
2014/12/2 19:00 34.44
2014/12/2 20:00 33.39
2014/12/2 21:00 32.92
2014/12/2 22:00 32.37
2014/12/2 23:00 31.83
 2014/12/3 0:00 31.52
 2014/12/3 1:00 31.49
 2014/12/3 2:00 31.32
 2014/12/3 3:00 31.34
 2014/12/3 4:00 31.48
 2014/12/3 5:00 32.76
 2014/12/3 6:00 33.49
 2014/12/3 7:00 36.57
 2014/12/3 8:00 37.56
 2014/12/3 9:00 36.70
2014/12/3 10:00 35.23
2014/12/3 11:00 34.64
2014/12/3 12:00 34.26
2014/12/3 13:00 34.34
2014/12/3 14:00 35.10
2014/12/3 15:00 36.81
2014/12/3 16:00 38.57
2014/12/3 17:00 38.35
2014/12/3 18:00 36.39
2014/12/3 19:00 34.40
2014/12/3 20:00 33.37
2014/12/3 21:00 32.97
2014/12/3 22:00 32.47
2014/12/3 23:00 31.77
 2014/12/4 0:00 31.51
 2014/12/4 1:00 31.15
 2014/12/4 2:00 30.92
 2014/12/4 3:00 30.98
 2014/12/4 4:00 31.35
 2014/12/4 5:00 32.25
 2014/12/4 6:00 33.51
 2014/12/4 7:00 36.52
 2014/12/4 8:00 37.70
 2014/12/4 9:00 38.22
2014/12/4 10:00 37.55
2014/12/4 11:00 35.84
2014/12/4 12:00 35.34
2014/12/4 13:00 35.76
2014/12/4 14:00 38.40
2014/12/4 15:00 40.66
2014/12/4 16:00 41.09
2014/12/4 17:00 44.49
2014/12/4 18:00 38.68
2014/12/4 19:00 35.32
2014/12/4 20:00 33.52
2014/12/4 21:00 33.14
2014/12/4 22:00 32.79
2014/12/4 23:00 32.03
 2014/12/5 0:00 31.44
 2014/12/5 1:00 31.05
 2014/12/5 2:00 30.77
 2014/12/5 3:00 30.82
 2014/12/5 4:00 31.23
 2014/12/5 5:00 32.15
 2014/12/5 6:00 32.99
 2014/12/5 7:00 35.38
 2014/12/5 8:00 37.26
 2014/12/5 9:00 35.99
2014/12/5 10:00 34.90
2014/12/5 11:00 33.92
2014/12/5 12:00 33.67
2014/12/5 13:00 33.63
2014/12/5 14:00 33.79
2014/12/5 15:00 34.27
2014/12/5 16:00 34.99
2014/12/5 17:00 34.48
2014/12/5 18:00 33.79
2014/12/5 19:00 33.01
2014/12/5 20:00 32.60
2014/12/5 21:00 32.39
2014/12/5 22:00 32.12
2014/12/5 23:00 31.48
 2014/12/6 0:00 31.50
 2014/12/6 1:00 31.05
 2014/12/6 2:00 30.72
 2014/12/6 3:00 30.76
 2014/12/6 4:00 30.85
 2014/12/6 5:00 31.03
 2014/12/6 6:00 31.41
 2014/12/6 7:00 31.80
 2014/12/6 8:00 31.73
 2014/12/6 9:00 32.02
2014/12/6 10:00 32.35
2014/12/6 11:00 32.25
2014/12/6 12:00 32.26
2014/12/6 13:00 32.21
2014/12/6 14:00 32.34
2014/12/6 15:00 32.78
2014/12/6 16:00 33.70
2014/12/6 17:00 33.96
2014/12/6 18:00 33.50
2014/12/6 19:00 32.68
2014/12/6 20:00 32.48
2014/12/6 21:00 32.21
2014/12/6 22:00 31.53
2014/12/6 23:00 30.83
 2014/12/7 0:00 30.29
 2014/12/7 1:00 29.47
 2014/12/7 2:00 29.04
 2014/12/7 3:00 28.08
 2014/12/7 4:00 28.05
 2014/12/7 5:00 28.26
 2014/12/7 6:00 28.97
 2014/12/7 7:00 29.59
 2014/12/7 8:00 30.25
 2014/12/7 9:00 30.92
2014/12/7 10:00 31.04
2014/12/7 11:00 31.09
2014/12/7 12:00 31.08
2014/12/7 13:00 30.89
2014/12/7 14:00 30.90
2014/12/7 15:00 31.23
2014/12/7 16:00 31.45
2014/12/7 17:00 32.10
2014/12/7 18:00 32.13
2014/12/7 19:00 31.66
2014/12/7 20:00 30.87
2014/12/7 21:00 30.82
2014/12/7 22:00 30.75
2014/12/7 23:00 29.82
 2014/12/8 0:00 29.45
 2014/12/8 1:00 28.97
 2014/12/8 2:00 28.90
 2014/12/8 3:00 29.00
 2014/12/8 4:00 29.53
 2014/12/8 5:00 30.31
 2014/12/8 6:00 32.02
 2014/12/8 7:00 33.32
 2014/12/8 8:00 33.50
 2014/12/8 9:00 33.26
2014/12/8 10:00 32.99
2014/12/8 11:00 32.89
2014/12/8 12:00 32.90
2014/12/8 13:00 33.05
2014/12/8 14:00 33.64
2014/12/8 15:00 34.38
2014/12/8 16:00 35.21
2014/12/8 17:00 36.00
2014/12/8 18:00 34.56
2014/12/8 19:00 33.49
2014/12/8 20:00 32.79
2014/12/8 21:00 32.46
2014/12/8 22:00 31.98
2014/12/8 23:00 31.36And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
