You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/4/14 0:00 24.83
 2015/4/14 1:00 24.68
 2015/4/14 2:00 24.66
 2015/4/14 3:00 24.79
 2015/4/14 4:00 24.95
 2015/4/14 5:00 25.33
 2015/4/14 6:00 26.71
 2015/4/14 7:00 29.92
 2015/4/14 8:00 30.94
 2015/4/14 9:00 29.68
2015/4/14 10:00 29.05
2015/4/14 11:00 27.88
2015/4/14 12:00 27.37
2015/4/14 13:00 26.89
2015/4/14 14:00 26.05
2015/4/14 15:00 25.88
2015/4/14 16:00 25.57
2015/4/14 17:00 25.71
2015/4/14 18:00 25.89
2015/4/14 19:00 25.93
2015/4/14 20:00 25.89
2015/4/14 21:00 25.71
2015/4/14 22:00 25.23
2015/4/14 23:00 24.51
 2015/4/15 0:00 23.97
 2015/4/15 1:00 24.26
 2015/4/15 2:00 23.94
 2015/4/15 3:00 24.22
 2015/4/15 4:00 24.71
 2015/4/15 5:00 25.14
 2015/4/15 6:00 25.97
 2015/4/15 7:00 28.09
 2015/4/15 8:00 29.64
 2015/4/15 9:00 28.87
2015/4/15 10:00 26.91
2015/4/15 11:00 26.36
2015/4/15 12:00 25.99
2015/4/15 13:00 25.87
2015/4/15 14:00 25.61
2015/4/15 15:00 25.39
2015/4/15 16:00 25.41
2015/4/15 17:00 25.36
2015/4/15 18:00 25.68
2015/4/15 19:00 25.69
2015/4/15 20:00 25.66
2015/4/15 21:00 25.53
2015/4/15 22:00 25.24
2015/4/15 23:00 24.70
 2015/4/16 0:00 23.49
 2015/4/16 1:00 23.14
 2015/4/16 2:00 23.06
 2015/4/16 3:00 23.30
 2015/4/16 4:00 23.81
 2015/4/16 5:00 24.58
 2015/4/16 6:00 25.43
 2015/4/16 7:00 27.72
 2015/4/16 8:00 28.78
 2015/4/16 9:00 28.10
2015/4/16 10:00 27.45
2015/4/16 11:00 26.77
2015/4/16 12:00 25.91
2015/4/16 13:00 25.65
2015/4/16 14:00 25.39
2015/4/16 15:00 25.34
2015/4/16 16:00 25.24
2015/4/16 17:00 25.39
2015/4/16 18:00 25.51
2015/4/16 19:00 25.66
2015/4/16 20:00 25.99
2015/4/16 21:00 25.82
2015/4/16 22:00 25.32
2015/4/16 23:00 24.93
 2015/4/17 0:00 23.96
 2015/4/17 1:00 23.82
 2015/4/17 2:00 23.80
 2015/4/17 3:00 23.89
 2015/4/17 4:00 24.07
 2015/4/17 5:00 24.86
 2015/4/17 6:00 26.23
 2015/4/17 7:00 28.93
 2015/4/17 8:00 29.98
 2015/4/17 9:00 29.35
2015/4/17 10:00 29.12
2015/4/17 11:00 28.52
2015/4/17 12:00 27.79
2015/4/17 13:00 26.86
2015/4/17 14:00 25.95
2015/4/17 15:00 25.21
2015/4/17 16:00 25.07
2015/4/17 17:00 25.08
2015/4/17 18:00 25.19
2015/4/17 19:00 25.30
2015/4/17 20:00 25.44
2015/4/17 21:00 25.44
2015/4/17 22:00 25.02
2015/4/17 23:00 24.69
 2015/4/18 0:00 24.28
 2015/4/18 1:00 24.10
 2015/4/18 2:00 24.05
 2015/4/18 3:00 24.07
 2015/4/18 4:00 24.12
 2015/4/18 5:00 24.18
 2015/4/18 6:00 24.12
 2015/4/18 7:00 24.30
 2015/4/18 8:00 24.76
 2015/4/18 9:00 24.93
2015/4/18 10:00 24.69
2015/4/18 11:00 24.37
2015/4/18 12:00 24.14
2015/4/18 13:00 23.98
2015/4/18 14:00 23.81
2015/4/18 15:00 23.67
2015/4/18 16:00 23.70
2015/4/18 17:00 23.88
2015/4/18 18:00 24.25
2015/4/18 19:00 24.29
2015/4/18 20:00 24.38
2015/4/18 21:00 24.41
2015/4/18 22:00 24.27
2015/4/18 23:00 24.06
 2015/4/19 0:00 24.21
 2015/4/19 1:00 23.89
 2015/4/19 2:00 23.50
 2015/4/19 3:00 22.82
 2015/4/19 4:00 22.75
 2015/4/19 5:00 22.48
 2015/4/19 6:00 22.17
 2015/4/19 7:00 22.85
 2015/4/19 8:00 23.74
 2015/4/19 9:00 24.00
2015/4/19 10:00 24.11
2015/4/19 11:00 24.07
2015/4/19 12:00 23.99
2015/4/19 13:00 23.85
2015/4/19 14:00 23.71
2015/4/19 15:00 23.57
2015/4/19 16:00 23.44
2015/4/19 17:00 23.60
2015/4/19 18:00 24.11
2015/4/19 19:00 24.13
2015/4/19 20:00 24.24
2015/4/19 21:00 24.22
2015/4/19 22:00 23.92
2015/4/19 23:00 23.60
 2015/4/20 0:00 22.91
 2015/4/20 1:00 21.96
 2015/4/20 2:00 21.99
 2015/4/20 3:00 22.91
 2015/4/20 4:00 23.16
 2015/4/20 5:00 24.38
 2015/4/20 6:00 25.62
 2015/4/20 7:00 27.99
 2015/4/20 8:00 29.90
 2015/4/20 9:00 29.56
2015/4/20 10:00 28.73
2015/4/20 11:00 28.39
2015/4/20 12:00 27.69
2015/4/20 13:00 26.82
2015/4/20 14:00 26.06
2015/4/20 15:00 26.09
2015/4/20 16:00 26.14
2015/4/20 17:00 26.12
2015/4/20 18:00 26.08
2015/4/20 19:00 26.18
2015/4/20 20:00 26.27
2015/4/20 21:00 26.21
2015/4/20 22:00 25.15
2015/4/20 23:00 24.58And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
