You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2017/1/17 0:00 30.64
 2017/1/17 1:00 30.36
 2017/1/17 2:00 30.38
 2017/1/17 3:00 30.37
 2017/1/17 4:00 30.69
 2017/1/17 5:00 31.28
 2017/1/17 6:00 32.06
 2017/1/17 7:00 40.13
 2017/1/17 8:00 41.74
 2017/1/17 9:00 37.16
2017/1/17 10:00 35.80
2017/1/17 11:00 33.99
2017/1/17 12:00 33.20
2017/1/17 13:00 32.77
2017/1/17 14:00 32.52
2017/1/17 15:00 32.56
2017/1/17 16:00 33.06
2017/1/17 17:00 33.14
2017/1/17 18:00 32.30
2017/1/17 19:00 31.40
2017/1/17 20:00 30.74
2017/1/17 21:00 30.40
2017/1/17 22:00 30.01
2017/1/17 23:00 29.56
 2017/1/18 0:00 28.80
 2017/1/18 1:00 28.41
 2017/1/18 2:00 28.29
 2017/1/18 3:00 28.33
 2017/1/18 4:00 28.86
 2017/1/18 5:00 29.64
 2017/1/18 6:00 30.08
 2017/1/18 7:00 30.80
 2017/1/18 8:00 30.91
 2017/1/18 9:00 30.76
2017/1/18 10:00 30.59
2017/1/18 11:00 30.45
2017/1/18 12:00 30.26
2017/1/18 13:00 30.04
2017/1/18 14:00 29.91
2017/1/18 15:00 29.98
2017/1/18 16:00 30.16
2017/1/18 17:00 30.28
2017/1/18 18:00 29.99
2017/1/18 19:00 29.49
2017/1/18 20:00 28.96
2017/1/18 21:00 28.89
2017/1/18 22:00 28.69
2017/1/18 23:00 27.84
 2017/1/19 0:00 26.77
 2017/1/19 1:00 26.09
 2017/1/19 2:00 25.93
 2017/1/19 3:00 26.20
 2017/1/19 4:00 27.68
 2017/1/19 5:00 28.65
 2017/1/19 6:00 29.02
 2017/1/19 7:00 29.71
 2017/1/19 8:00 30.05
 2017/1/19 9:00 29.98
2017/1/19 10:00 29.87
2017/1/19 11:00 29.70
2017/1/19 12:00 29.40
2017/1/19 13:00 29.21
2017/1/19 14:00 29.13
2017/1/19 15:00 29.33
2017/1/19 16:00 29.62
2017/1/19 17:00 29.76
2017/1/19 18:00 29.69
2017/1/19 19:00 29.36
2017/1/19 20:00 28.78
2017/1/19 21:00 28.72
2017/1/19 22:00 28.67
2017/1/19 23:00 28.19
 2017/1/20 0:00 27.05
 2017/1/20 1:00 26.79
 2017/1/20 2:00 26.61
 2017/1/20 3:00 26.85
 2017/1/20 4:00 27.63
 2017/1/20 5:00 27.84
 2017/1/20 6:00 28.61
 2017/1/20 7:00 29.70
 2017/1/20 8:00 29.97
 2017/1/20 9:00 29.87
2017/1/20 10:00 29.79
2017/1/20 11:00 29.67
2017/1/20 12:00 29.43
2017/1/20 13:00 29.31
2017/1/20 14:00 29.08
2017/1/20 15:00 29.13
2017/1/20 16:00 29.40
2017/1/20 17:00 29.61
2017/1/20 18:00 29.55
2017/1/20 19:00 28.80
2017/1/20 20:00 28.25
2017/1/20 21:00 28.12
2017/1/20 22:00 27.84
2017/1/20 23:00 27.36
 2017/1/21 0:00 27.36
 2017/1/21 1:00 26.83
 2017/1/21 2:00 26.58
 2017/1/21 3:00 26.61
 2017/1/21 4:00 26.84
 2017/1/21 5:00 27.44
 2017/1/21 6:00 27.39
 2017/1/21 7:00 27.97
 2017/1/21 8:00 28.53
 2017/1/21 9:00 28.96
2017/1/21 10:00 29.25
2017/1/21 11:00 29.27
2017/1/21 12:00 29.03
2017/1/21 13:00 28.95
2017/1/21 14:00 28.90
