You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/7/23 0:00 34.64
 2013/7/23 1:00 33.18
 2013/7/23 2:00 32.01
 2013/7/23 3:00 30.97
 2013/7/23 4:00 30.74
 2013/7/23 5:00 33.35
 2013/7/23 6:00 35.53
 2013/7/23 7:00 36.26
 2013/7/23 8:00 37.94
 2013/7/23 9:00 38.41
2013/7/23 10:00 38.83
2013/7/23 11:00 38.75
2013/7/23 12:00 38.60
2013/7/23 13:00 38.45
2013/7/23 14:00 38.30
2013/7/23 15:00 37.48
2013/7/23 16:00 37.40
2013/7/23 17:00 37.96
2013/7/23 18:00 38.20
2013/7/23 19:00 37.65
2013/7/23 20:00 36.61
2013/7/23 21:00 36.48
2013/7/23 22:00 36.85
2013/7/23 23:00 35.86
 2013/7/24 0:00 35.25
 2013/7/24 1:00 33.97
 2013/7/24 2:00 32.96
 2013/7/24 3:00 32.50
 2013/7/24 4:00 32.48
 2013/7/24 5:00 34.11
 2013/7/24 6:00 35.52
 2013/7/24 7:00 37.29
 2013/7/24 8:00 38.48
 2013/7/24 9:00 38.98
2013/7/24 10:00 39.26
2013/7/24 11:00 39.24
2013/7/24 12:00 39.27
2013/7/24 13:00 39.14
2013/7/24 14:00 39.01
2013/7/24 15:00 38.79
2013/7/24 16:00 38.55
2013/7/24 17:00 38.70
2013/7/24 18:00 38.45
2013/7/24 19:00 38.44
2013/7/24 20:00 38.11
2013/7/24 21:00 38.03
2013/7/24 22:00 38.20
2013/7/24 23:00 37.01
 2013/7/25 0:00 35.40
 2013/7/25 1:00 33.99
 2013/7/25 2:00 32.98
 2013/7/25 3:00 32.69
 2013/7/25 4:00 32.78
 2013/7/25 5:00 34.37
 2013/7/25 6:00 36.65
 2013/7/25 7:00 36.81
 2013/7/25 8:00 37.57
 2013/7/25 9:00 39.01
2013/7/25 10:00 39.28
2013/7/25 11:00 39.26
2013/7/25 12:00 39.02
2013/7/25 13:00 38.79
2013/7/25 14:00 37.74
2013/7/25 15:00 37.88
2013/7/25 16:00 38.58
2013/7/25 17:00 38.47
2013/7/25 18:00 38.37
2013/7/25 19:00 38.27
2013/7/25 20:00 37.95
2013/7/25 21:00 38.25
2013/7/25 22:00 38.48
2013/7/25 23:00 37.71
 2013/7/26 0:00 35.69
 2013/7/26 1:00 34.27
 2013/7/26 2:00 33.13
 2013/7/26 3:00 32.98
 2013/7/26 4:00 32.97
 2013/7/26 5:00 34.33
 2013/7/26 6:00 36.49
 2013/7/26 7:00 37.06
 2013/7/26 8:00 38.14
 2013/7/26 9:00 38.45
2013/7/26 10:00 38.59
2013/7/26 11:00 38.62
2013/7/26 12:00 38.44
2013/7/26 13:00 38.38
2013/7/26 14:00 38.06
2013/7/26 15:00 37.62
2013/7/26 16:00 37.77
2013/7/26 17:00 37.90
2013/7/26 18:00 37.71
2013/7/26 19:00 37.78
2013/7/26 20:00 37.03
2013/7/26 21:00 36.91
2013/7/26 22:00 37.34
2013/7/26 23:00 36.57
 2013/7/27 0:00 35.77
