You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/1/22 0:00 37.09
 2013/1/22 1:00 36.94
 2013/1/22 2:00 36.98
 2013/1/22 3:00 37.10
 2013/1/22 4:00 37.47
 2013/1/22 5:00 38.33
 2013/1/22 6:00 40.05
 2013/1/22 7:00 53.98
 2013/1/22 8:00 63.33
 2013/1/22 9:00 50.70
2013/1/22 10:00 48.13
2013/1/22 11:00 47.07
2013/1/22 12:00 45.51
2013/1/22 13:00 46.93
2013/1/22 14:00 47.19
2013/1/22 15:00 53.51
2013/1/22 16:00 61.50
2013/1/22 17:00 75.05
2013/1/22 18:00 54.04
2013/1/22 19:00 48.59
2013/1/22 20:00 44.20
2013/1/22 21:00 42.98
2013/1/22 22:00 40.71
2013/1/22 23:00 39.36
 2013/1/23 0:00 39.31
 2013/1/23 1:00 38.16
 2013/1/23 2:00 37.86
 2013/1/23 3:00 38.22
 2013/1/23 4:00 38.78
 2013/1/23 5:00 40.36
 2013/1/23 6:00 45.70
 2013/1/23 7:00 68.10
 2013/1/23 8:00 75.00
 2013/1/23 9:00 70.07
2013/1/23 10:00 70.06
2013/1/23 11:00 66.01
2013/1/23 12:00 65.37
2013/1/23 13:00 64.35
2013/1/23 14:00 61.65
2013/1/23 15:00 58.63
2013/1/23 16:00 59.59
2013/1/23 17:00 75.02
2013/1/23 18:00 63.53
2013/1/23 19:00 55.77
2013/1/23 20:00 45.82
2013/1/23 21:00 43.13
2013/1/23 22:00 41.08
2013/1/23 23:00 40.19
 2013/1/24 0:00 40.41
 2013/1/24 1:00 39.63
 2013/1/24 2:00 39.18
 2013/1/24 3:00 39.67
