You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/6/11 0:00 38.59
 2013/6/11 1:00 37.23
 2013/6/11 2:00 35.45
 2013/6/11 3:00 34.70
 2013/6/11 4:00 35.01
 2013/6/11 5:00 38.42
 2013/6/11 6:00 39.87
 2013/6/11 7:00 42.34
 2013/6/11 8:00 44.37
 2013/6/11 9:00 45.49
2013/6/11 10:00 46.81
2013/6/11 11:00 45.49
2013/6/11 12:00 45.18
2013/6/11 13:00 44.71
2013/6/11 14:00 42.63
2013/6/11 15:00 41.56
2013/6/11 16:00 41.36
2013/6/11 17:00 41.26
2013/6/11 18:00 40.95
2013/6/11 19:00 41.34
2013/6/11 20:00 40.77
2013/6/11 21:00 40.67
2013/6/11 22:00 40.17
2013/6/11 23:00 38.98
 2013/6/12 0:00 38.22
 2013/6/12 1:00 36.96
 2013/6/12 2:00 35.66
 2013/6/12 3:00 35.04
 2013/6/12 4:00 35.82
 2013/6/12 5:00 37.46
 2013/6/12 6:00 39.14
 2013/6/12 7:00 40.82
 2013/6/12 8:00 41.78
 2013/6/12 9:00 41.71
2013/6/12 10:00 41.77
2013/6/12 11:00 41.18
2013/6/12 12:00 40.93
2013/6/12 13:00 40.74
2013/6/12 14:00 40.86
2013/6/12 15:00 40.40
2013/6/12 16:00 40.31
2013/6/12 17:00 39.97
2013/6/12 18:00 40.04
2013/6/12 19:00 40.00
2013/6/12 20:00 39.80
2013/6/12 21:00 39.06
2013/6/12 22:00 38.53
2013/6/12 23:00 36.77
 2013/6/13 0:00 35.63
 2013/6/13 1:00 32.59
 2013/6/13 2:00 31.24
 2013/6/13 3:00 30.49
 2013/6/13 4:00 31.18
 2013/6/13 5:00 33.74
 2013/6/13 6:00 36.75
 2013/6/13 7:00 38.69
 2013/6/13 8:00 39.74
 2013/6/13 9:00 39.42
2013/6/13 10:00 39.54
2013/6/13 11:00 39.34
2013/6/13 12:00 39.06
2013/6/13 13:00 38.52
2013/6/13 14:00 37.50
2013/6/13 15:00 37.20
2013/6/13 16:00 37.23
2013/6/13 17:00 37.12
2013/6/13 18:00 37.24
2013/6/13 19:00 37.12
2013/6/13 20:00 36.36
2013/6/13 21:00 35.75
2013/6/13 22:00 34.61
2013/6/13 23:00 32.76
 2013/6/14 0:00 31.24
 2013/6/14 1:00 28.68
 2013/6/14 2:00 26.01
 2013/6/14 3:00 24.90
 2013/6/14 4:00 22.81
 2013/6/14 5:00 29.44
 2013/6/14 6:00 33.38
 2013/6/14 7:00 36.28
 2013/6/14 8:00 37.02
 2013/6/14 9:00 36.97
2013/6/14 10:00 36.93
2013/6/14 11:00 36.55
2013/6/14 12:00 36.09
2013/6/14 13:00 35.62
2013/6/14 14:00 35.57
2013/6/14 15:00 35.00
2013/6/14 16:00 35.05
2013/6/14 17:00 35.60
2013/6/14 18:00 36.19
2013/6/14 19:00 36.63
2013/6/14 20:00 36.67
2013/6/14 21:00 36.47
2013/6/14 22:00 36.92
2013/6/14 23:00 34.27
 2013/6/15 0:00 31.97
 2013/6/15 1:00 31.37
 2013/6/15 2:00 29.96
 2013/6/15 3:00 28.92
 2013/6/15 4:00 28.06
 2013/6/15 5:00 29.05
 2013/6/15 6:00 29.89
 2013/6/15 7:00 31.95
 2013/6/15 8:00 32.34
 2013/6/15 9:00 34.95
2013/6/15 10:00 35.41
2013/6/15 11:00 35.22
2013/6/15 12:00 35.20
2013/6/15 13:00 34.21
2013/6/15 14:00 33.10
2013/6/15 15:00 32.48
2013/6/15 16:00 32.46
2013/6/15 17:00 32.47
2013/6/15 18:00 32.99
2013/6/15 19:00 32.48
2013/6/15 20:00 32.17
2013/6/15 21:00 31.76
2013/6/15 22:00 32.07
2013/6/15 23:00 31.21
 2013/6/16 0:00 29.90
 2013/6/16 1:00 24.69
 2013/6/16 2:00 23.46
 2013/6/16 3:00 19.05
 2013/6/16 4:00 14.33
 2013/6/16 5:00 13.37
 2013/6/16 6:00 14.69
 2013/6/16 7:00 24.55
