You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/3/15 0:00 20.44
 2016/3/15 1:00 20.21
 2016/3/15 2:00 20.23
 2016/3/15 3:00 20.19
 2016/3/15 4:00 20.67
 2016/3/15 5:00 21.71
 2016/3/15 6:00 22.35
 2016/3/15 7:00 23.91
 2016/3/15 8:00 24.64
 2016/3/15 9:00 24.10
2016/3/15 10:00 24.02
2016/3/15 11:00 23.30
2016/3/15 12:00 22.92
2016/3/15 13:00 22.60
2016/3/15 14:00 22.41
2016/3/15 15:00 22.22
2016/3/15 16:00 22.15
2016/3/15 17:00 22.48
2016/3/15 18:00 23.18
2016/3/15 19:00 22.90
2016/3/15 20:00 22.41
2016/3/15 21:00 22.08
2016/3/15 22:00 21.66
2016/3/15 23:00 20.84
 2016/3/16 0:00 20.58
 2016/3/16 1:00 20.29
 2016/3/16 2:00 20.21
 2016/3/16 3:00 20.07
 2016/3/16 4:00 20.33
 2016/3/16 5:00 21.32
 2016/3/16 6:00 22.16
 2016/3/16 7:00 23.27
 2016/3/16 8:00 23.96
 2016/3/16 9:00 23.27
2016/3/16 10:00 22.44
2016/3/16 11:00 22.40
2016/3/16 12:00 22.09
2016/3/16 13:00 21.79
2016/3/16 14:00 21.79
2016/3/16 15:00 21.72
2016/3/16 16:00 21.90
2016/3/16 17:00 22.16
2016/3/16 18:00 22.63
2016/3/16 19:00 22.39
2016/3/16 20:00 22.08
2016/3/16 21:00 21.79
2016/3/16 22:00 21.16
2016/3/16 23:00 20.47
 2016/3/17 0:00 20.41
 2016/3/17 1:00 20.07
 2016/3/17 2:00 20.12
 2016/3/17 3:00 20.30
 2016/3/17 4:00 20.91
 2016/3/17 5:00 21.73
 2016/3/17 6:00 22.22
 2016/3/17 7:00 23.26
 2016/3/17 8:00 23.73
 2016/3/17 9:00 23.63
2016/3/17 10:00 22.62
2016/3/17 11:00 22.47
2016/3/17 12:00 22.22
2016/3/17 13:00 22.04
2016/3/17 14:00 22.01
2016/3/17 15:00 21.89
2016/3/17 16:00 22.03
2016/3/17 17:00 22.27
2016/3/17 18:00 22.67
2016/3/17 19:00 22.49
2016/3/17 20:00 22.14
2016/3/17 21:00 21.94
2016/3/17 22:00 21.39
2016/3/17 23:00 20.81
 2016/3/18 0:00 20.17
 2016/3/18 1:00 19.61
 2016/3/18 2:00 19.62
 2016/3/18 3:00 19.73
 2016/3/18 4:00 20.11
 2016/3/18 5:00 21.43
 2016/3/18 6:00 22.15
 2016/3/18 7:00 22.85
 2016/3/18 8:00 23.62
 2016/3/18 9:00 23.03
2016/3/18 10:00 22.48
2016/3/18 11:00 22.43
2016/3/18 12:00 22.22
2016/3/18 13:00 22.03
2016/3/18 14:00 21.99
2016/3/18 15:00 22.01
2016/3/18 16:00 22.07
2016/3/18 17:00 22.53
2016/3/18 18:00 23.61
2016/3/18 19:00 22.97
2016/3/18 20:00 22.38
2016/3/18 21:00 22.12
2016/3/18 22:00 21.72
2016/3/18 23:00 21.11
 2016/3/19 0:00 21.30
 2016/3/19 1:00 21.16
 2016/3/19 2:00 21.13
 2016/3/19 3:00 21.23
 2016/3/19 4:00 21.26
 2016/3/19 5:00 21.45
 2016/3/19 6:00 21.53
 2016/3/19 7:00 21.70
 2016/3/19 8:00 21.79
 2016/3/19 9:00 22.25
2016/3/19 10:00 22.11
2016/3/19 11:00 21.87
2016/3/19 12:00 21.43
2016/3/19 13:00 21.13
2016/3/19 14:00 20.65
2016/3/19 15:00 20.41
2016/3/19 16:00 20.79
2016/3/19 17:00 21.68
2016/3/19 18:00 22.29
2016/3/19 19:00 22.20
2016/3/19 20:00 21.71
2016/3/19 21:00 21.53
2016/3/19 22:00 21.31
2016/3/19 23:00 20.70
 2016/3/20 0:00 20.15
 2016/3/20 1:00 19.66
 2016/3/20 2:00 19.35
 2016/3/20 3:00 19.25
 2016/3/20 4:00 19.36
 2016/3/20 5:00 19.64
 2016/3/20 6:00 19.74
 2016/3/20 7:00 19.69
 2016/3/20 8:00 19.92
 2016/3/20 9:00 20.30
2016/3/20 10:00 20.59
2016/3/20 11:00 20.66
2016/3/20 12:00 20.52
2016/3/20 13:00 20.21
2016/3/20 14:00 20.15
2016/3/20 15:00 20.14
2016/3/20 16:00 20.05
2016/3/20 17:00 20.54
2016/3/20 18:00 22.02
2016/3/20 19:00 22.19
2016/3/20 20:00 21.86
2016/3/20 21:00 21.54
2016/3/20 22:00 21.27
2016/3/20 23:00 20.33
 2016/3/21 0:00 20.29
 2016/3/21 1:00 19.90
 2016/3/21 2:00 19.81
 2016/3/21 3:00 19.95
 2016/3/21 4:00 20.65
 2016/3/21 5:00 21.83
 2016/3/21 6:00 22.09
 2016/3/21 7:00 22.47
 2016/3/21 8:00 22.81
 2016/3/21 9:00 22.55
2016/3/21 10:00 22.44
2016/3/21 11:00 22.29
2016/3/21 12:00 22.13
2016/3/21 13:00 22.04
2016/3/21 14:00 21.90
2016/3/21 15:00 21.89
2016/3/21 16:00 21.91
2016/3/21 17:00 22.21
2016/3/21 18:00 22.70
2016/3/21 19:00 22.48
2016/3/21 20:00 22.13
2016/3/21 21:00 21.93
2016/3/21 22:00 21.65
2016/3/21 23:00 20.90And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
