You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
  2015/12/8 0:00 19.55
  2015/12/8 1:00 19.20
  2015/12/8 2:00 19.07
  2015/12/8 3:00 19.08
  2015/12/8 4:00 19.40
  2015/12/8 5:00 19.95
  2015/12/8 6:00 21.94
  2015/12/8 7:00 24.84
  2015/12/8 8:00 25.93
  2015/12/8 9:00 24.55
 2015/12/8 10:00 23.40
 2015/12/8 11:00 23.50
 2015/12/8 12:00 22.93
 2015/12/8 13:00 22.85
 2015/12/8 14:00 22.87
 2015/12/8 15:00 23.55
 2015/12/8 16:00 23.92
 2015/12/8 17:00 23.58
 2015/12/8 18:00 22.88
 2015/12/8 19:00 22.03
 2015/12/8 20:00 20.94
 2015/12/8 21:00 20.49
 2015/12/8 22:00 19.67
 2015/12/8 23:00 18.50
  2015/12/9 0:00 17.33
  2015/12/9 1:00 16.18
  2015/12/9 2:00 15.86
  2015/12/9 3:00 15.86
  2015/12/9 4:00 17.15
  2015/12/9 5:00 18.32
  2015/12/9 6:00 19.86
  2015/12/9 7:00 21.39
  2015/12/9 8:00 21.88
  2015/12/9 9:00 21.33
 2015/12/9 10:00 21.07
 2015/12/9 11:00 21.03
 2015/12/9 12:00 21.15
 2015/12/9 13:00 21.05
 2015/12/9 14:00 20.96
 2015/12/9 15:00 21.45
 2015/12/9 16:00 21.70
 2015/12/9 17:00 21.88
 2015/12/9 18:00 21.44
 2015/12/9 19:00 20.44
 2015/12/9 20:00 20.03
 2015/12/9 21:00 19.65
 2015/12/9 22:00 18.74
 2015/12/9 23:00 16.57
 2015/12/10 0:00 15.34
 2015/12/10 1:00 13.92
 2015/12/10 2:00 13.03
 2015/12/10 3:00 13.03
 2015/12/10 4:00 14.71
 2015/12/10 5:00 16.44
 2015/12/10 6:00 19.38
 2015/12/10 7:00 20.40
 2015/12/10 8:00 20.46
 2015/12/10 9:00 20.51
2015/12/10 10:00 20.32
2015/12/10 11:00 20.24
2015/12/10 12:00 20.24
2015/12/10 13:00 20.20
2015/12/10 14:00 20.24
2015/12/10 15:00 20.50
2015/12/10 16:00 20.73
2015/12/10 17:00 20.86
2015/12/10 18:00 20.64
2015/12/10 19:00 20.21
2015/12/10 20:00 19.78
2015/12/10 21:00 19.52
2015/12/10 22:00 18.86
2015/12/10 23:00 17.34
 2015/12/11 0:00 16.91
 2015/12/11 1:00 16.09
 2015/12/11 2:00 16.06
 2015/12/11 3:00 16.36
 2015/12/11 4:00 17.40
 2015/12/11 5:00 18.81
 2015/12/11 6:00 20.83
 2015/12/11 7:00 21.62
 2015/12/11 8:00 22.00
 2015/12/11 9:00 21.92
2015/12/11 10:00 21.69
2015/12/11 11:00 21.67
2015/12/11 12:00 21.52
2015/12/11 13:00 21.37
2015/12/11 14:00 21.41
2015/12/11 15:00 21.65
2015/12/11 16:00 22.09
2015/12/11 17:00 22.40
2015/12/11 18:00 22.10
2015/12/11 19:00 21.09
2015/12/11 20:00 20.48
2015/12/11 21:00 20.10
