You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/1/27 0:00 25.96
 2015/1/27 1:00 25.40
 2015/1/27 2:00 25.18
 2015/1/27 3:00 25.27
 2015/1/27 4:00 25.88
 2015/1/27 5:00 26.97
 2015/1/27 6:00 29.05
 2015/1/27 7:00 30.85
 2015/1/27 8:00 31.55
 2015/1/27 9:00 31.32
2015/1/27 10:00 31.50
2015/1/27 11:00 31.49
2015/1/27 12:00 31.12
2015/1/27 13:00 30.88
2015/1/27 14:00 30.80
2015/1/27 15:00 31.07
2015/1/27 16:00 32.53
2015/1/27 17:00 36.12
2015/1/27 18:00 33.82
2015/1/27 19:00 31.00
2015/1/27 20:00 29.84
2015/1/27 21:00 29.32
2015/1/27 22:00 28.88
2015/1/27 23:00 27.78
 2015/1/28 0:00 26.98
 2015/1/28 1:00 26.61
 2015/1/28 2:00 25.95
 2015/1/28 3:00 25.29
 2015/1/28 4:00 25.78
 2015/1/28 5:00 26.80
 2015/1/28 6:00 28.65
 2015/1/28 7:00 29.81
 2015/1/28 8:00 29.96
 2015/1/28 9:00 29.47
2015/1/28 10:00 29.14
2015/1/28 11:00 28.87
2015/1/28 12:00 28.59
2015/1/28 13:00 28.42
2015/1/28 14:00 28.26
2015/1/28 15:00 28.42
2015/1/28 16:00 28.63
2015/1/28 17:00 29.00
2015/1/28 18:00 28.83
2015/1/28 19:00 28.22
2015/1/28 20:00 27.45
2015/1/28 21:00 26.99
2015/1/28 22:00 26.22
2015/1/28 23:00 25.00
 2015/1/29 0:00 24.54
 2015/1/29 1:00 23.53
 2015/1/29 2:00 23.38
 2015/1/29 3:00 23.48
 2015/1/29 4:00 24.71
 2015/1/29 5:00 25.98
 2015/1/29 6:00 27.99
 2015/1/29 7:00 29.09
 2015/1/29 8:00 29.42
 2015/1/29 9:00 29.09
2015/1/29 10:00 29.00
2015/1/29 11:00 29.02
2015/1/29 12:00 28.78
2015/1/29 13:00 28.70
2015/1/29 14:00 28.96
2015/1/29 15:00 29.06
2015/1/29 16:00 29.75
2015/1/29 17:00 30.30
2015/1/29 18:00 30.14
2015/1/29 19:00 29.18
2015/1/29 20:00 28.67
2015/1/29 21:00 28.40
2015/1/29 22:00 28.05
2015/1/29 23:00 26.64
 2015/1/30 0:00 26.68
 2015/1/30 1:00 26.26
 2015/1/30 2:00 26.44
 2015/1/30 3:00 26.31
 2015/1/30 4:00 26.73
 2015/1/30 5:00 28.43
 2015/1/30 6:00 30.55
 2015/1/30 7:00 34.98
 2015/1/30 8:00 37.31
 2015/1/30 9:00 34.79
2015/1/30 10:00 32.79
2015/1/30 11:00 32.60
2015/1/30 12:00 31.57
2015/1/30 13:00 30.91
2015/1/30 14:00 30.89
2015/1/30 15:00 30.92
2015/1/30 16:00 31.73
2015/1/30 17:00 33.01
2015/1/30 18:00 32.07
2015/1/30 19:00 30.60
2015/1/30 20:00 29.53
2015/1/30 21:00 29.06
2015/1/30 22:00 28.80
2015/1/30 23:00 27.69
 2015/1/31 0:00 27.92
 2015/1/31 1:00 27.20
 2015/1/31 2:00 26.95
 2015/1/31 3:00 26.70
 2015/1/31 4:00 26.79
 2015/1/31 5:00 27.01
 2015/1/31 6:00 27.22
 2015/1/31 7:00 27.62
 2015/1/31 8:00 28.32
 2015/1/31 9:00 28.80
2015/1/31 10:00 29.00
2015/1/31 11:00 28.79
2015/1/31 12:00 28.42
2015/1/31 13:00 28.27
2015/1/31 14:00 28.23
2015/1/31 15:00 28.47
2015/1/31 16:00 29.09
2015/1/31 17:00 29.67
2015/1/31 18:00 29.38
2015/1/31 19:00 28.80
2015/1/31 20:00 28.30
2015/1/31 21:00 28.06
2015/1/31 22:00 27.88
2015/1/31 23:00 26.40
