You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/2/17 0:00 26.31
 2015/2/17 1:00 26.13
 2015/2/17 2:00 26.05
 2015/2/17 3:00 26.16
 2015/2/17 4:00 26.68
 2015/2/17 5:00 27.60
 2015/2/17 6:00 28.59
 2015/2/17 7:00 33.53
 2015/2/17 8:00 37.46
 2015/2/17 9:00 37.40
2015/2/17 10:00 33.03
2015/2/17 11:00 30.51
2015/2/17 12:00 29.80
2015/2/17 13:00 29.87
2015/2/17 14:00 29.35
2015/2/17 15:00 29.03
2015/2/17 16:00 29.22
2015/2/17 17:00 30.25
2015/2/17 18:00 30.27
2015/2/17 19:00 28.54
2015/2/17 20:00 27.70
2015/2/17 21:00 27.31
2015/2/17 22:00 26.82
2015/2/17 23:00 26.00
 2015/2/18 0:00 25.40
 2015/2/18 1:00 24.91
 2015/2/18 2:00 24.65
 2015/2/18 3:00 24.76
 2015/2/18 4:00 25.57
 2015/2/18 5:00 26.74
 2015/2/18 6:00 27.70
 2015/2/18 7:00 28.88
 2015/2/18 8:00 29.80
 2015/2/18 9:00 29.83
2015/2/18 10:00 29.57
2015/2/18 11:00 28.56
2015/2/18 12:00 28.04
2015/2/18 13:00 27.97
2015/2/18 14:00 27.90
2015/2/18 15:00 27.82
2015/2/18 16:00 27.97
2015/2/18 17:00 28.73
2015/2/18 18:00 28.77
2015/2/18 19:00 27.89
2015/2/18 20:00 27.27
2015/2/18 21:00 26.84
2015/2/18 22:00 26.08
2015/2/18 23:00 25.00
 2015/2/19 0:00 23.92
 2015/2/19 1:00 23.15
 2015/2/19 2:00 22.86
 2015/2/19 3:00 23.02
 2015/2/19 4:00 23.95
 2015/2/19 5:00 25.52
 2015/2/19 6:00 26.64
 2015/2/19 7:00 27.40
 2015/2/19 8:00 27.60
 2015/2/19 9:00 27.48
2015/2/19 10:00 27.44
2015/2/19 11:00 27.19
2015/2/19 12:00 27.04
2015/2/19 13:00 27.09
2015/2/19 14:00 26.99
2015/2/19 15:00 26.95
2015/2/19 16:00 27.11
2015/2/19 17:00 27.50
2015/2/19 18:00 27.53
2015/2/19 19:00 27.17
2015/2/19 20:00 26.63
2015/2/19 21:00 26.32
2015/2/19 22:00 25.80
2015/2/19 23:00 24.71
 2015/2/20 0:00 22.73
 2015/2/20 1:00 22.26
 2015/2/20 2:00 22.17
 2015/2/20 3:00 22.53
 2015/2/20 4:00 23.44
 2015/2/20 5:00 25.24
 2015/2/20 6:00 26.25
 2015/2/20 7:00 27.14
 2015/2/20 8:00 27.23
 2015/2/20 9:00 27.22
2015/2/20 10:00 27.21
2015/2/20 11:00 26.95
2015/2/20 12:00 26.75
2015/2/20 13:00 26.54
2015/2/20 14:00 26.72
2015/2/20 15:00 26.68
2015/2/20 16:00 26.91
2015/2/20 17:00 27.34
2015/2/20 18:00 27.42
2015/2/20 19:00 27.01
2015/2/20 20:00 26.39
2015/2/20 21:00 26.20
2015/2/20 22:00 25.98
2015/2/20 23:00 25.55
 2015/2/21 0:00 25.46
 2015/2/21 1:00 25.11
 2015/2/21 2:00 25.09
 2015/2/21 3:00 24.94
 2015/2/21 4:00 24.96
 2015/2/21 5:00 24.88
 2015/2/21 6:00 25.08
 2015/2/21 7:00 25.69
 2015/2/21 8:00 26.06
 2015/2/21 9:00 26.38
2015/2/21 10:00 26.70
2015/2/21 11:00 26.67
2015/2/21 12:00 26.17
2015/2/21 13:00 25.98
2015/2/21 14:00 25.97
2015/2/21 15:00 26.18
2015/2/21 16:00 26.47
2015/2/21 17:00 26.99
