You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2017/1/10 0:00 26.95
 2017/1/10 1:00 26.22
 2017/1/10 2:00 26.25
 2017/1/10 3:00 26.23
 2017/1/10 4:00 27.58
 2017/1/10 5:00 28.84
 2017/1/10 6:00 29.84
 2017/1/10 7:00 31.08
 2017/1/10 8:00 31.35
 2017/1/10 9:00 31.18
2017/1/10 10:00 31.08
2017/1/10 11:00 31.02
2017/1/10 12:00 30.91
2017/1/10 13:00 30.92
2017/1/10 14:00 30.93
2017/1/10 15:00 30.99
2017/1/10 16:00 31.17
2017/1/10 17:00 31.20
2017/1/10 18:00 30.97
2017/1/10 19:00 30.38
2017/1/10 20:00 29.68
2017/1/10 21:00 29.42
2017/1/10 22:00 29.07
2017/1/10 23:00 28.00
 2017/1/11 0:00 25.35
 2017/1/11 1:00 24.54
 2017/1/11 2:00 24.22
 2017/1/11 3:00 24.23
 2017/1/11 4:00 24.68
 2017/1/11 5:00 25.84
 2017/1/11 6:00 28.01
 2017/1/11 7:00 28.99
 2017/1/11 8:00 29.17
 2017/1/11 9:00 29.19
2017/1/11 10:00 29.23
2017/1/11 11:00 29.23
2017/1/11 12:00 29.24
2017/1/11 13:00 29.17
2017/1/11 14:00 29.20
2017/1/11 15:00 29.27
2017/1/11 16:00 29.47
2017/1/11 17:00 29.61
2017/1/11 18:00 29.40
2017/1/11 19:00 29.06
2017/1/11 20:00 28.54
2017/1/11 21:00 27.86
2017/1/11 22:00 26.64
2017/1/11 23:00 25.04
 2017/1/12 0:00 23.48
 2017/1/12 1:00 23.18
 2017/1/12 2:00 23.16
 2017/1/12 3:00 23.20
 2017/1/12 4:00 23.99
 2017/1/12 5:00 25.34
 2017/1/12 6:00 28.39
 2017/1/12 7:00 29.50
 2017/1/12 8:00 29.89
 2017/1/12 9:00 29.64
2017/1/12 10:00 29.62
2017/1/12 11:00 29.55
2017/1/12 12:00 29.51
2017/1/12 13:00 29.52
2017/1/12 14:00 29.65
2017/1/12 15:00 29.85
2017/1/12 16:00 30.30
2017/1/12 17:00 30.56
2017/1/12 18:00 30.37
2017/1/12 19:00 29.73
2017/1/12 20:00 29.43
2017/1/12 21:00 29.35
2017/1/12 22:00 29.12
2017/1/12 23:00 28.72
 2017/1/13 0:00 29.01
 2017/1/13 1:00 28.80
 2017/1/13 2:00 28.90
 2017/1/13 3:00 28.89
 2017/1/13 4:00 29.12
 2017/1/13 5:00 30.38
 2017/1/13 6:00 32.00
 2017/1/13 7:00 35.47
 2017/1/13 8:00 37.57
 2017/1/13 9:00 37.04
2017/1/13 10:00 37.12
2017/1/13 11:00 36.01
2017/1/13 12:00 35.53
2017/1/13 13:00 34.45
2017/1/13 14:00 33.48
2017/1/13 15:00 33.40
2017/1/13 16:00 34.77
2017/1/13 17:00 36.09
2017/1/13 18:00 34.16
2017/1/13 19:00 31.99
2017/1/13 20:00 31.15
2017/1/13 21:00 30.98
2017/1/13 22:00 30.61
2017/1/13 23:00 29.79
 2017/1/14 0:00 29.62
 2017/1/14 1:00 28.74
 2017/1/14 2:00 28.32
 2017/1/14 3:00 28.16
 2017/1/14 4:00 28.28
 2017/1/14 5:00 28.48
 2017/1/14 6:00 29.33
 2017/1/14 7:00 29.58
 2017/1/14 8:00 30.52
 2017/1/14 9:00 30.81
2017/1/14 10:00 31.10
2017/1/14 11:00 31.12
2017/1/14 12:00 31.02
2017/1/14 13:00 30.87
2017/1/14 14:00 30.88
2017/1/14 15:00 31.06
2017/1/14 16:00 31.45
2017/1/14 17:00 32.13
2017/1/14 18:00 31.87
2017/1/14 19:00 31.23
2017/1/14 20:00 31.06
2017/1/14 21:00 30.58
2017/1/14 22:00 30.14
2017/1/14 23:00 29.41
 2017/1/15 0:00 28.81
 2017/1/15 1:00 28.22
 2017/1/15 2:00 27.87
 2017/1/15 3:00 27.77
 2017/1/15 4:00 27.94
 2017/1/15 5:00 28.49
 2017/1/15 6:00 28.96
 2017/1/15 7:00 29.15
 2017/1/15 8:00 30.40
 2017/1/15 9:00 31.28
2017/1/15 10:00 31.36
2017/1/15 11:00 31.43
2017/1/15 12:00 31.36
2017/1/15 13:00 31.33
2017/1/15 14:00 31.28
2017/1/15 15:00 31.37
2017/1/15 16:00 31.97
2017/1/15 17:00 32.68
2017/1/15 18:00 32.49
2017/1/15 19:00 32.02
2017/1/15 20:00 31.47
2017/1/15 21:00 31.37
2017/1/15 22:00 31.31
2017/1/15 23:00 30.89
 2017/1/16 0:00 30.90
 2017/1/16 1:00 30.70
 2017/1/16 2:00 30.74
 2017/1/16 3:00 30.74
 2017/1/16 4:00 31.22
 2017/1/16 5:00 31.61
 2017/1/16 6:00 33.97
 2017/1/16 7:00 44.48
 2017/1/16 8:00 48.42
 2017/1/16 9:00 51.73
2017/1/16 10:00 51.51
2017/1/16 11:00 49.87
2017/1/16 12:00 46.34
2017/1/16 13:00 43.18
2017/1/16 14:00 47.83
2017/1/16 15:00 46.63
2017/1/16 16:00 62.79
2017/1/16 17:00 81.05
2017/1/16 18:00 59.70
2017/1/16 19:00 42.01
2017/1/16 20:00 34.00
2017/1/16 21:00 32.45
2017/1/16 22:00 31.63
2017/1/16 23:00 30.99And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
