You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/3/31 0:00 23.36
 2015/3/31 1:00 23.09
 2015/3/31 2:00 22.72
 2015/3/31 3:00 22.69
 2015/3/31 4:00 23.38
 2015/3/31 5:00 24.10
 2015/3/31 6:00 25.04
 2015/3/31 7:00 26.00
 2015/3/31 8:00 26.69
 2015/3/31 9:00 26.95
2015/3/31 10:00 26.82
2015/3/31 11:00 26.54
2015/3/31 12:00 25.87
2015/3/31 13:00 25.69
2015/3/31 14:00 25.52
2015/3/31 15:00 25.31
2015/3/31 16:00 25.07
2015/3/31 17:00 25.18
2015/3/31 18:00 25.32
2015/3/31 19:00 25.16
2015/3/31 20:00 24.92
2015/3/31 21:00 24.76
2015/3/31 22:00 24.42
2015/3/31 23:00 23.82
  2015/4/1 0:00 23.97
  2015/4/1 1:00 23.59
  2015/4/1 2:00 23.38
  2015/4/1 3:00 22.98
  2015/4/1 4:00 23.64
  2015/4/1 5:00 24.66
  2015/4/1 6:00 25.60
  2015/4/1 7:00 26.71
  2015/4/1 8:00 26.88
  2015/4/1 9:00 26.45
 2015/4/1 10:00 26.00
 2015/4/1 11:00 25.63
 2015/4/1 12:00 25.38
 2015/4/1 13:00 25.29
 2015/4/1 14:00 24.78
 2015/4/1 15:00 24.64
 2015/4/1 16:00 24.67
 2015/4/1 17:00 25.01
 2015/4/1 18:00 25.58
 2015/4/1 19:00 25.89
 2015/4/1 20:00 25.72
 2015/4/1 21:00 25.67
 2015/4/1 22:00 25.25
 2015/4/1 23:00 24.18
  2015/4/2 0:00 24.40
  2015/4/2 1:00 23.78
  2015/4/2 2:00 23.65
  2015/4/2 3:00 24.06
  2015/4/2 4:00 24.37
  2015/4/2 5:00 25.04
  2015/4/2 6:00 25.76
  2015/4/2 7:00 26.12
  2015/4/2 8:00 26.26
  2015/4/2 9:00 26.20
 2015/4/2 10:00 26.02
 2015/4/2 11:00 25.89
 2015/4/2 12:00 25.68
 2015/4/2 13:00 25.48
 2015/4/2 14:00 25.15
 2015/4/2 15:00 24.70
 2015/4/2 16:00 24.22
 2015/4/2 17:00 24.87
 2015/4/2 18:00 25.34
 2015/4/2 19:00 25.61
 2015/4/2 20:00 25.58
 2015/4/2 21:00 25.37
 2015/4/2 22:00 25.05
 2015/4/2 23:00 24.45
  2015/4/3 0:00 24.23
  2015/4/3 1:00 23.76
  2015/4/3 2:00 23.69
  2015/4/3 3:00 23.76
  2015/4/3 4:00 23.93
  2015/4/3 5:00 24.01
  2015/4/3 6:00 24.15
  2015/4/3 7:00 24.64
  2015/4/3 8:00 24.81
  2015/4/3 9:00 24.99
 2015/4/3 10:00 25.05
 2015/4/3 11:00 25.03
 2015/4/3 12:00 24.83
 2015/4/3 13:00 24.63
 2015/4/3 14:00 24.23
 2015/4/3 15:00 24.09
 2015/4/3 16:00 24.38
 2015/4/3 17:00 25.07
 2015/4/3 18:00 25.62
 2015/4/3 19:00 25.86
 2015/4/3 20:00 25.81
 2015/4/3 21:00 25.80
 2015/4/3 22:00 25.69
 2015/4/3 23:00 25.54
  2015/4/4 0:00 25.67
  2015/4/4 1:00 25.47
  2015/4/4 2:00 25.51
  2015/4/4 3:00 25.38
  2015/4/4 4:00 25.10
  2015/4/4 5:00 25.29
  2015/4/4 6:00 25.40
  2015/4/4 7:00 25.76
  2015/4/4 8:00 25.97
  2015/4/4 9:00 26.32
 2015/4/4 10:00 26.31
 2015/4/4 11:00 25.98
 2015/4/4 12:00 25.58
 2015/4/4 13:00 25.12
 2015/4/4 14:00 24.91
 2015/4/4 15:00 24.81
 2015/4/4 16:00 24.86
 2015/4/4 17:00 25.44
 2015/4/4 18:00 25.72
 2015/4/4 19:00 25.91
 2015/4/4 20:00 25.91
 2015/4/4 21:00 25.90
 2015/4/4 22:00 25.79
 2015/4/4 23:00 25.56
  2015/4/5 0:00 25.84
  2015/4/5 1:00 25.62
  2015/4/5 2:00 25.42
  2015/4/5 3:00 25.08
  2015/4/5 4:00 24.60
  2015/4/5 5:00 24.72
  2015/4/5 6:00 24.62
  2015/4/5 7:00 24.72
  2015/4/5 8:00 25.41
  2015/4/5 9:00 25.33
 2015/4/5 10:00 25.33
 2015/4/5 11:00 25.34
 2015/4/5 12:00 24.82
 2015/4/5 13:00 24.56
 2015/4/5 14:00 24.41
 2015/4/5 15:00 24.36
 2015/4/5 16:00 24.41
 2015/4/5 17:00 24.61
 2015/4/5 18:00 25.59
 2015/4/5 19:00 26.04
 2015/4/5 20:00 26.40
 2015/4/5 21:00 26.40
 2015/4/5 22:00 26.13
 2015/4/5 23:00 25.75
  2015/4/6 0:00 25.94
  2015/4/6 1:00 25.17
  2015/4/6 2:00 24.52
  2015/4/6 3:00 24.40
  2015/4/6 4:00 24.62
  2015/4/6 5:00 24.79
  2015/4/6 6:00 24.98
  2015/4/6 7:00 25.05
  2015/4/6 8:00 25.52
  2015/4/6 9:00 25.75
 2015/4/6 10:00 25.93
 2015/4/6 11:00 26.14
 2015/4/6 12:00 25.98
 2015/4/6 13:00 25.21
 2015/4/6 14:00 24.78
 2015/4/6 15:00 24.63
 2015/4/6 16:00 24.86
