You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2013/8/6 0:00 32.90
  2013/8/6 1:00 31.82
  2013/8/6 2:00 30.47
  2013/8/6 3:00 30.35
  2013/8/6 4:00 30.55
  2013/8/6 5:00 32.16
  2013/8/6 6:00 34.56
  2013/8/6 7:00 37.08
  2013/8/6 8:00 37.69
  2013/8/6 9:00 37.68
 2013/8/6 10:00 37.75
 2013/8/6 11:00 37.95
 2013/8/6 12:00 37.69
 2013/8/6 13:00 37.32
 2013/8/6 14:00 37.13
 2013/8/6 15:00 37.09
 2013/8/6 16:00 37.23
 2013/8/6 17:00 37.08
 2013/8/6 18:00 37.32
 2013/8/6 19:00 37.01
 2013/8/6 20:00 36.44
 2013/8/6 21:00 36.79
 2013/8/6 22:00 36.43
 2013/8/6 23:00 34.51
  2013/8/7 0:00 33.00
  2013/8/7 1:00 32.25
  2013/8/7 2:00 31.49
  2013/8/7 3:00 31.28
  2013/8/7 4:00 31.92
  2013/8/7 5:00 32.99
  2013/8/7 6:00 35.77
  2013/8/7 7:00 38.17
  2013/8/7 8:00 38.66
  2013/8/7 9:00 38.78
 2013/8/7 10:00 38.73
 2013/8/7 11:00 38.71
 2013/8/7 12:00 38.32
 2013/8/7 13:00 37.97
 2013/8/7 14:00 37.92
 2013/8/7 15:00 37.56
 2013/8/7 16:00 36.93
 2013/8/7 17:00 36.80
 2013/8/7 18:00 37.19
 2013/8/7 19:00 37.50
 2013/8/7 20:00 36.47
 2013/8/7 21:00 36.18
 2013/8/7 22:00 35.65
 2013/8/7 23:00 34.27
  2013/8/8 0:00 33.62
