You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/8/18 0:00  9.38
 2015/8/18 1:00  8.96
 2015/8/18 2:00  8.46
 2015/8/18 3:00  8.40
 2015/8/18 4:00  8.90
 2015/8/18 5:00  9.40
 2015/8/18 6:00 12.42
 2015/8/18 7:00 15.01
 2015/8/18 8:00 15.44
 2015/8/18 9:00 15.51
2015/8/18 10:00 16.39
2015/8/18 11:00 15.93
2015/8/18 12:00 15.35
2015/8/18 13:00 14.94
2015/8/18 14:00 14.61
2015/8/18 15:00 13.42
2015/8/18 16:00 13.52
2015/8/18 17:00 14.21
2015/8/18 18:00 13.94
2015/8/18 19:00 13.88
2015/8/18 20:00 13.22
2015/8/18 21:00 13.40
2015/8/18 22:00 12.83
2015/8/18 23:00 11.23
 2015/8/19 0:00 12.49
 2015/8/19 1:00 11.89
 2015/8/19 2:00 11.48
 2015/8/19 3:00 11.53
 2015/8/19 4:00 11.85
 2015/8/19 5:00 12.75
 2015/8/19 6:00 17.31
 2015/8/19 7:00 21.39
 2015/8/19 8:00 22.16
 2015/8/19 9:00 24.21
2015/8/19 10:00 25.66
2015/8/19 11:00 21.82
2015/8/19 12:00 20.92
2015/8/19 13:00 21.04
2015/8/19 14:00 20.48
2015/8/19 15:00 19.74
2015/8/19 16:00 19.62
2015/8/19 17:00 19.97
2015/8/19 18:00 19.88
2015/8/19 19:00 18.66
2015/8/19 20:00 16.16
2015/8/19 21:00 16.43
2015/8/19 22:00 14.54
2015/8/19 23:00 13.47
 2015/8/20 0:00 16.63
 2015/8/20 1:00 15.72
 2015/8/20 2:00 15.52
 2015/8/20 3:00 15.75
 2015/8/20 4:00 16.31
 2015/8/20 5:00 18.11
 2015/8/20 6:00 21.11
 2015/8/20 7:00 24.50
 2015/8/20 8:00 24.86
 2015/8/20 9:00 25.00
2015/8/20 10:00 24.95
2015/8/20 11:00 24.72
2015/8/20 12:00 24.03
2015/8/20 13:00 23.73
2015/8/20 14:00 23.18
2015/8/20 15:00 22.50
2015/8/20 16:00 22.16
2015/8/20 17:00 23.55
2015/8/20 18:00 23.55
2015/8/20 19:00 23.71
2015/8/20 20:00 21.82
2015/8/20 21:00 23.00
2015/8/20 22:00 21.03
2015/8/20 23:00 18.45
 2015/8/21 0:00 17.00
 2015/8/21 1:00 16.09
 2015/8/21 2:00 15.72
 2015/8/21 3:00 15.76
 2015/8/21 4:00 16.37
 2015/8/21 5:00 18.05
 2015/8/21 6:00 20.71
 2015/8/21 7:00 24.67
 2015/8/21 8:00 24.55
 2015/8/21 9:00 24.28
2015/8/21 10:00 23.77
2015/8/21 11:00 22.97
2015/8/21 12:00 21.71
2015/8/21 13:00 21.43
2015/8/21 14:00 21.02
2015/8/21 15:00 20.24
2015/8/21 16:00 19.92
2015/8/21 17:00 20.09
2015/8/21 18:00 20.27
2015/8/21 19:00 20.00
2015/8/21 20:00 19.13
2015/8/21 21:00 19.53
2015/8/21 22:00 18.57
2015/8/21 23:00 16.56
 2015/8/22 0:00 16.68
 2015/8/22 1:00 16.33
 2015/8/22 2:00 16.14
 2015/8/22 3:00 16.08
 2015/8/22 4:00 15.99
 2015/8/22 5:00 16.17
 2015/8/22 6:00 16.39
 2015/8/22 7:00 16.84
 2015/8/22 8:00 18.02
 2015/8/22 9:00 18.97
2015/8/22 10:00 19.45
2015/8/22 11:00 18.75
2015/8/22 12:00 17.57
2015/8/22 13:00 16.36
2015/8/22 14:00 15.92
2015/8/22 15:00 16.37
2015/8/22 16:00 16.86
2015/8/22 17:00 18.69
2015/8/22 18:00 19.06
2015/8/22 19:00 18.88
2015/8/22 20:00 18.83
2015/8/22 21:00 18.91
2015/8/22 22:00 18.33
2015/8/22 23:00 16.97
 2015/8/23 0:00 16.13
 2015/8/23 1:00 15.58
 2015/8/23 2:00 15.29
 2015/8/23 3:00 15.11
 2015/8/23 4:00 14.90
 2015/8/23 5:00 14.60
 2015/8/23 6:00 15.01
 2015/8/23 7:00 15.53
 2015/8/23 8:00 16.57
 2015/8/23 9:00 17.10
2015/8/23 10:00 17.11
2015/8/23 11:00 16.71
2015/8/23 12:00 16.03
2015/8/23 13:00 15.31
2015/8/23 14:00 15.01
2015/8/23 15:00 14.81
2015/8/23 16:00 15.25
2015/8/23 17:00 16.17
2015/8/23 18:00 17.22
2015/8/23 19:00 17.92
2015/8/23 20:00 17.96
2015/8/23 21:00 18.25
2015/8/23 22:00 17.21
2015/8/23 23:00 15.17
 2015/8/24 0:00 15.07
 2015/8/24 1:00 14.24
 2015/8/24 2:00 13.79
 2015/8/24 3:00 13.90
 2015/8/24 4:00 14.59
 2015/8/24 5:00 17.05
 2015/8/24 6:00 20.03
 2015/8/24 7:00 22.34
 2015/8/24 8:00 24.76
 2015/8/24 9:00 25.04
2015/8/24 10:00 24.40
2015/8/24 11:00 23.42
2015/8/24 12:00 22.57
2015/8/24 13:00 22.39
2015/8/24 14:00 21.90
2015/8/24 15:00 21.37
2015/8/24 16:00 21.09
2015/8/24 17:00 21.56
2015/8/24 18:00 21.37
2015/8/24 19:00 21.73
2015/8/24 20:00 20.48
2015/8/24 21:00 20.41
2015/8/24 22:00 19.08
2015/8/24 23:00 16.13And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
