You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/3/24 0:00 24.20
 2015/3/24 1:00 24.04
 2015/3/24 2:00 24.06
 2015/3/24 3:00 24.14
 2015/3/24 4:00 24.48
 2015/3/24 5:00 25.16
 2015/3/24 6:00 26.43
 2015/3/24 7:00 36.02
 2015/3/24 8:00 41.41
 2015/3/24 9:00 35.87
2015/3/24 10:00 30.24
2015/3/24 11:00 27.96
2015/3/24 12:00 26.16
2015/3/24 13:00 25.99
2015/3/24 14:00 26.17
2015/3/24 15:00 26.00
2015/3/24 16:00 26.00
2015/3/24 17:00 28.32
2015/3/24 18:00 34.62
2015/3/24 19:00 34.98
2015/3/24 20:00 28.76
2015/3/24 21:00 26.78
2015/3/24 22:00 25.65
2015/3/24 23:00 24.85
 2015/3/25 0:00 24.56
 2015/3/25 1:00 24.43
 2015/3/25 2:00 24.38
 2015/3/25 3:00 24.40
 2015/3/25 4:00 24.65
 2015/3/25 5:00 25.33
 2015/3/25 6:00 27.09
 2015/3/25 7:00 35.25
 2015/3/25 8:00 42.08
 2015/3/25 9:00 38.71
2015/3/25 10:00 33.03
2015/3/25 11:00 29.08
2015/3/25 12:00 27.08
2015/3/25 13:00 26.47
2015/3/25 14:00 26.12
2015/3/25 15:00 25.86
2015/3/25 16:00 25.51
2015/3/25 17:00 25.89
2015/3/25 18:00 26.82
2015/3/25 19:00 26.14
2015/3/25 20:00 25.04
2015/3/25 21:00 24.60
2015/3/25 22:00 24.27
2015/3/25 23:00 23.81
 2015/3/26 0:00 23.40
 2015/3/26 1:00 22.92
 2015/3/26 2:00 22.92
 2015/3/26 3:00 23.10
 2015/3/26 4:00 23.77
 2015/3/26 5:00 24.41
 2015/3/26 6:00 25.56
 2015/3/26 7:00 29.53
 2015/3/26 8:00 30.36
 2015/3/26 9:00 27.93
2015/3/26 10:00 27.67
2015/3/26 11:00 27.36
2015/3/26 12:00 26.61
2015/3/26 13:00 26.42
2015/3/26 14:00 26.24
2015/3/26 15:00 25.91
2015/3/26 16:00 26.24
2015/3/26 17:00 26.66
2015/3/26 18:00 27.30
2015/3/26 19:00 26.73
2015/3/26 20:00 26.13
2015/3/26 21:00 25.76
2015/3/26 22:00 24.90
2015/3/26 23:00 24.22
 2015/3/27 0:00 24.19
 2015/3/27 1:00 24.05
 2015/3/27 2:00 24.02
 2015/3/27 3:00 24.08
 2015/3/27 4:00 24.39
 2015/3/27 5:00 24.96
 2015/3/27 6:00 26.35
 2015/3/27 7:00 29.87
 2015/3/27 8:00 33.77
 2015/3/27 9:00 33.75
2015/3/27 10:00 31.71
2015/3/27 11:00 29.52
2015/3/27 12:00 27.41
2015/3/27 13:00 26.55
2015/3/27 14:00 26.45
2015/3/27 15:00 25.97
2015/3/27 16:00 25.65
2015/3/27 17:00 25.76
2015/3/27 18:00 26.89
2015/3/27 19:00 26.55
2015/3/27 20:00 25.49
2015/3/27 21:00 24.83
2015/3/27 22:00 24.42
2015/3/27 23:00 24.08
 2015/3/28 0:00 24.54
 2015/3/28 1:00 24.38
 2015/3/28 2:00 24.34
 2015/3/28 3:00 24.40
 2015/3/28 4:00 24.54
 2015/3/28 5:00 24.80
 2015/3/28 6:00 24.91
 2015/3/28 7:00 25.31
 2015/3/28 8:00 25.23
 2015/3/28 9:00 25.73
2015/3/28 10:00 25.66
2015/3/28 11:00 25.20
2015/3/28 12:00 24.61
2015/3/28 13:00 24.14
2015/3/28 14:00 23.88
2015/3/28 15:00 23.82
2015/3/28 16:00 24.12
2015/3/28 17:00 24.61
2015/3/28 18:00 24.84
2015/3/28 19:00 24.50
2015/3/28 20:00 24.08
2015/3/28 21:00 23.37
2015/3/28 22:00 22.76
2015/3/28 23:00 22.07
 2015/3/29 0:00 22.64
 2015/3/29 1:00 22.16
 2015/3/29 2:00 22.01
 2015/3/29 3:00 21.86
 2015/3/29 4:00 21.54
 2015/3/29 5:00 21.76
 2015/3/29 6:00 22.21
 2015/3/29 7:00 21.81
 2015/3/29 8:00 22.62
 2015/3/29 9:00 23.33
2015/3/29 10:00 23.72
2015/3/29 11:00 23.80
2015/3/29 12:00 23.62
2015/3/29 13:00 23.50
2015/3/29 14:00 23.30
2015/3/29 15:00 23.24
2015/3/29 16:00 23.36
2015/3/29 17:00 23.74
2015/3/29 18:00 24.22
2015/3/29 19:00 24.51
2015/3/29 20:00 24.57
2015/3/29 21:00 24.31
2015/3/29 22:00 24.05
2015/3/29 23:00 23.54
 2015/3/30 0:00 23.20
 2015/3/30 1:00 23.00
 2015/3/30 2:00 22.55
 2015/3/30 3:00 22.60
 2015/3/30 4:00 23.22
 2015/3/30 5:00 23.58
 2015/3/30 6:00 24.91
 2015/3/30 7:00 26.78
 2015/3/30 8:00 27.55
 2015/3/30 9:00 26.61
2015/3/30 10:00 25.89
2015/3/30 11:00 25.25
2015/3/30 12:00 24.70
2015/3/30 13:00 24.41
2015/3/30 14:00 24.31
2015/3/30 15:00 24.34
2015/3/30 16:00 24.24
2015/3/30 17:00 24.24
2015/3/30 18:00 24.66
2015/3/30 19:00 25.25
2015/3/30 20:00 24.95
2015/3/30 21:00 24.68
2015/3/30 22:00 24.33
2015/3/30 23:00 23.30And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
