You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
 2015/10/20 0:00 24.28
 2015/10/20 1:00 24.08
 2015/10/20 2:00 24.05
 2015/10/20 3:00 24.08
 2015/10/20 4:00 24.51
 2015/10/20 5:00 25.24
 2015/10/20 6:00 27.13
 2015/10/20 7:00 35.77
 2015/10/20 8:00 49.05
 2015/10/20 9:00 49.94
2015/10/20 10:00 48.96
2015/10/20 11:00 39.76
2015/10/20 12:00 29.95
2015/10/20 13:00 28.72
2015/10/20 14:00 27.89
2015/10/20 15:00 27.69
2015/10/20 16:00 27.63
2015/10/20 17:00 29.76
2015/10/20 18:00 32.49
2015/10/20 19:00 29.77
2015/10/20 20:00 26.58
2015/10/20 21:00 25.18
2015/10/20 22:00 24.59
2015/10/20 23:00 24.06
 2015/10/21 0:00 23.47
 2015/10/21 1:00 23.32
 2015/10/21 2:00 23.22
 2015/10/21 3:00 23.25
 2015/10/21 4:00 23.70
 2015/10/21 5:00 24.53
 2015/10/21 6:00 25.23
 2015/10/21 7:00 27.96
 2015/10/21 8:00 29.35
 2015/10/21 9:00 28.59
2015/10/21 10:00 27.99
2015/10/21 11:00 27.09
2015/10/21 12:00 26.24
2015/10/21 13:00 25.86
2015/10/21 14:00 25.45
2015/10/21 15:00 25.08
2015/10/21 16:00 24.95
2015/10/21 17:00 25.37
2015/10/21 18:00 25.74
2015/10/21 19:00 25.18
2015/10/21 20:00 24.14
2015/10/21 21:00 23.34
2015/10/21 22:00 22.45
2015/10/21 23:00 21.25
 2015/10/22 0:00 21.60
 2015/10/22 1:00 21.41
 2015/10/22 2:00 21.23
 2015/10/22 3:00 21.41
 2015/10/22 4:00 22.07
 2015/10/22 5:00 22.95
 2015/10/22 6:00 24.43
 2015/10/22 7:00 25.48
 2015/10/22 8:00 25.93
 2015/10/22 9:00 25.72
2015/10/22 10:00 25.44
2015/10/22 11:00 25.18
2015/10/22 12:00 24.89
2015/10/22 13:00 24.87
2015/10/22 14:00 24.75
2015/10/22 15:00 24.60
2015/10/22 16:00 24.51
2015/10/22 17:00 24.86
2015/10/22 18:00 25.01
2015/10/22 19:00 24.81
2015/10/22 20:00 23.79
2015/10/22 21:00 23.29
2015/10/22 22:00 22.56
2015/10/22 23:00 21.62
 2015/10/23 0:00 20.82
 2015/10/23 1:00 20.10
 2015/10/23 2:00 19.36
 2015/10/23 3:00 19.64
 2015/10/23 4:00 21.24
 2015/10/23 5:00 22.81
 2015/10/23 6:00 23.84
 2015/10/23 7:00 25.00
 2015/10/23 8:00 25.28
 2015/10/23 9:00 25.29
2015/10/23 10:00 25.27
2015/10/23 11:00 25.03
2015/10/23 12:00 24.78
2015/10/23 13:00 24.61
2015/10/23 14:00 24.53
2015/10/23 15:00 24.66
2015/10/23 16:00 24.95
2015/10/23 17:00 25.44
2015/10/23 18:00 26.21
2015/10/23 19:00 25.96
