You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/3/29 0:00 16.51
 2016/3/29 1:00 16.42
 2016/3/29 2:00 15.78
 2016/3/29 3:00 15.78
 2016/3/29 4:00 16.70
 2016/3/29 5:00 18.84
 2016/3/29 6:00 20.53
 2016/3/29 7:00 21.46
 2016/3/29 8:00 21.67
 2016/3/29 9:00 21.64
2016/3/29 10:00 21.53
2016/3/29 11:00 21.37
2016/3/29 12:00 20.87
2016/3/29 13:00 20.38
2016/3/29 14:00 20.05
2016/3/29 15:00 19.96
2016/3/29 16:00 20.08
2016/3/29 17:00 21.13
2016/3/29 18:00 21.48
2016/3/29 19:00 21.62
2016/3/29 20:00 21.52
2016/3/29 21:00 21.19
2016/3/29 22:00 20.55
2016/3/29 23:00 20.09
 2016/3/30 0:00 20.32
 2016/3/30 1:00 20.15
 2016/3/30 2:00 20.22
 2016/3/30 3:00 19.94
 2016/3/30 4:00 20.23
 2016/3/30 5:00 21.31
 2016/3/30 6:00 21.95
 2016/3/30 7:00 23.41
 2016/3/30 8:00 24.99
 2016/3/30 9:00 23.98
2016/3/30 10:00 23.00
2016/3/30 11:00 22.25
2016/3/30 12:00 21.88
2016/3/30 13:00 21.81
2016/3/30 14:00 21.72
2016/3/30 15:00 21.61
2016/3/30 16:00 21.61
2016/3/30 17:00 21.79
2016/3/30 18:00 21.98
2016/3/30 19:00 22.40
2016/3/30 20:00 21.98
2016/3/30 21:00 21.75
2016/3/30 22:00 21.40
2016/3/30 23:00 21.03
 2016/3/31 0:00 20.65
 2016/3/31 1:00 20.32
 2016/3/31 2:00 20.22
 2016/3/31 3:00 20.31
 2016/3/31 4:00 20.70
 2016/3/31 5:00 21.62
 2016/3/31 6:00 22.91
 2016/3/31 7:00 26.10
 2016/3/31 8:00 28.14
 2016/3/31 9:00 27.06
2016/3/31 10:00 25.01
2016/3/31 11:00 24.07
2016/3/31 12:00 22.61
2016/3/31 13:00 22.05
2016/3/31 14:00 21.85
2016/3/31 15:00 21.76
2016/3/31 16:00 21.65
2016/3/31 17:00 21.74
2016/3/31 18:00 21.86
2016/3/31 19:00 21.98
2016/3/31 20:00 21.93
2016/3/31 21:00 21.78
2016/3/31 22:00 21.38
2016/3/31 23:00 20.48
  2016/4/1 0:00 20.71
  2016/4/1 1:00 20.33
  2016/4/1 2:00 20.36
  2016/4/1 3:00 20.16
  2016/4/1 4:00 20.63
  2016/4/1 5:00 21.46
  2016/4/1 6:00 22.61
  2016/4/1 7:00 26.39
  2016/4/1 8:00 29.64
  2016/4/1 9:00 29.89
 2016/4/1 10:00 28.30
 2016/4/1 11:00 25.97
 2016/4/1 12:00 23.05
 2016/4/1 13:00 22.25
 2016/4/1 14:00 21.85
 2016/4/1 15:00 21.60
 2016/4/1 16:00 21.66
 2016/4/1 17:00 21.77
 2016/4/1 18:00 21.99
 2016/4/1 19:00 22.04
 2016/4/1 20:00 21.94
 2016/4/1 21:00 21.76
 2016/4/1 22:00 21.50
 2016/4/1 23:00 21.06
  2016/4/2 0:00 21.11
  2016/4/2 1:00 20.80
  2016/4/2 2:00 20.59
  2016/4/2 3:00 19.84
  2016/4/2 4:00 19.91
  2016/4/2 5:00 20.09
  2016/4/2 6:00 20.19
  2016/4/2 7:00 20.79
  2016/4/2 8:00 21.14
  2016/4/2 9:00 21.33
 2016/4/2 10:00 20.81
 2016/4/2 11:00 20.08
 2016/4/2 12:00 19.77
 2016/4/2 13:00 19.76
 2016/4/2 14:00 19.36
 2016/4/2 15:00 19.28
 2016/4/2 16:00 19.36
 2016/4/2 17:00 20.45
 2016/4/2 18:00 21.54
 2016/4/2 19:00 21.72
 2016/4/2 20:00 21.56
 2016/4/2 21:00 21.38
 2016/4/2 22:00 21.17
 2016/4/2 23:00 20.92
  2016/4/3 0:00 20.14
  2016/4/3 1:00 18.90
  2016/4/3 2:00 18.56
  2016/4/3 3:00 18.57
  2016/4/3 4:00 18.29
  2016/4/3 5:00 18.40
  2016/4/3 6:00 18.43
  2016/4/3 7:00 18.57
  2016/4/3 8:00 19.08
  2016/4/3 9:00 19.41
 2016/4/3 10:00 19.72
 2016/4/3 11:00 19.83
 2016/4/3 12:00 19.29
 2016/4/3 13:00 19.18
 2016/4/3 14:00 19.15
 2016/4/3 15:00 19.58
 2016/4/3 16:00 20.12
 2016/4/3 17:00 20.41
 2016/4/3 18:00 21.19
 2016/4/3 19:00 21.95
 2016/4/3 20:00 22.02
 2016/4/3 21:00 21.68
 2016/4/3 22:00 21.38
 2016/4/3 23:00 20.71
  2016/4/4 0:00 20.49
  2016/4/4 1:00 19.59
  2016/4/4 2:00 19.15
  2016/4/4 3:00 19.14
  2016/4/4 4:00 19.34
  2016/4/4 5:00 20.94
  2016/4/4 6:00 22.58
  2016/4/4 7:00 26.94
  2016/4/4 8:00 31.79
  2016/4/4 9:00 30.02
 2016/4/4 10:00 28.49
 2016/4/4 11:00 25.35
 2016/4/4 12:00 23.12
 2016/4/4 13:00 23.56
 2016/4/4 14:00 22.98
 2016/4/4 15:00 22.28
 2016/4/4 16:00 22.45
 2016/4/4 17:00 22.41
 2016/4/4 18:00 22.61
 2016/4/4 19:00 23.20
 2016/4/4 20:00 22.85
 2016/4/4 21:00 22.37
 2016/4/4 22:00 21.78
 2016/4/4 23:00 21.09And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
