You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/6/28 0:00 24.91
 2016/6/28 1:00 24.40
 2016/6/28 2:00 24.02
 2016/6/28 3:00 23.45
 2016/6/28 4:00 23.51
 2016/6/28 5:00 25.22
 2016/6/28 6:00 29.85
 2016/6/28 7:00 30.92
 2016/6/28 8:00 33.01
 2016/6/28 9:00 33.35
2016/6/28 10:00 34.95
2016/6/28 11:00 34.98
2016/6/28 12:00 34.59
2016/6/28 13:00 34.03
2016/6/28 14:00 32.69
2016/6/28 15:00 31.31
2016/6/28 16:00 30.32
2016/6/28 17:00 30.03
2016/6/28 18:00 30.48
2016/6/28 19:00 30.56
2016/6/28 20:00 29.93
2016/6/28 21:00 29.78
2016/6/28 22:00 28.94
2016/6/28 23:00 26.96
 2016/6/29 0:00 25.64
 2016/6/29 1:00 24.76
 2016/6/29 2:00 24.29
 2016/6/29 3:00 23.72
 2016/6/29 4:00 23.46
 2016/6/29 5:00 24.90
 2016/6/29 6:00 29.39
 2016/6/29 7:00 30.68
 2016/6/29 8:00 31.93
 2016/6/29 9:00 32.25
2016/6/29 10:00 32.37
2016/6/29 11:00 31.66
2016/6/29 12:00 31.07
2016/6/29 13:00 30.87
2016/6/29 14:00 30.64
2016/6/29 15:00 30.37
2016/6/29 16:00 30.08
2016/6/29 17:00 30.02
2016/6/29 18:00 30.33
2016/6/29 19:00 30.14
2016/6/29 20:00 29.72
2016/6/29 21:00 28.86
2016/6/29 22:00 28.44
2016/6/29 23:00 26.46
 2016/6/30 0:00 24.91
 2016/6/30 1:00 23.94
 2016/6/30 2:00 23.34
 2016/6/30 3:00 22.69
 2016/6/30 4:00 22.48
 2016/6/30 5:00 24.17
 2016/6/30 6:00 27.53
 2016/6/30 7:00 28.63
 2016/6/30 8:00 29.76
 2016/6/30 9:00 29.51
2016/6/30 10:00 29.68
2016/6/30 11:00 29.45
2016/6/30 12:00 29.39
2016/6/30 13:00 29.26
2016/6/30 14:00 28.84
2016/6/30 15:00 28.45
2016/6/30 16:00 27.76
2016/6/30 17:00 27.79
2016/6/30 18:00 28.40
2016/6/30 19:00 28.80
2016/6/30 20:00 28.02
2016/6/30 21:00 26.97
2016/6/30 22:00 26.84
2016/6/30 23:00 25.09
  2016/7/1 0:00 24.70
  2016/7/1 1:00 23.63
  2016/7/1 2:00 23.22
  2016/7/1 3:00 22.42
  2016/7/1 4:00 21.46
  2016/7/1 5:00 23.67
  2016/7/1 6:00 26.84
  2016/7/1 7:00 28.00
  2016/7/1 8:00 28.37
  2016/7/1 9:00 27.95
 2016/7/1 10:00 27.67
 2016/7/1 11:00 26.95
 2016/7/1 12:00 26.27
 2016/7/1 13:00 25.51
 2016/7/1 14:00 25.16
 2016/7/1 15:00 25.02
 2016/7/1 16:00 24.52
 2016/7/1 17:00 25.05
 2016/7/1 18:00 26.01
 2016/7/1 19:00 26.12
 2016/7/1 20:00 25.38
 2016/7/1 21:00 25.03
 2016/7/1 22:00 24.63
 2016/7/1 23:00 24.19
  2016/7/2 0:00 23.60
  2016/7/2 1:00 20.56
  2016/7/2 2:00 19.08
  2016/7/2 3:00 17.59
  2016/7/2 4:00 16.84
  2016/7/2 5:00 16.64
  2016/7/2 6:00 18.80
  2016/7/2 7:00 20.40
  2016/7/2 8:00 22.57
  2016/7/2 9:00 23.97
 2016/7/2 10:00 23.71
 2016/7/2 11:00 22.97
 2016/7/2 12:00 22.60
 2016/7/2 13:00 21.52
 2016/7/2 14:00 20.51
 2016/7/2 15:00 20.10
 2016/7/2 16:00 20.89
 2016/7/2 17:00 22.48
 2016/7/2 18:00 23.41
 2016/7/2 19:00 24.18
 2016/7/2 20:00 24.16
 2016/7/2 21:00 23.83
