You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/2/16 0:00 18.22
 2016/2/16 1:00 18.14
 2016/2/16 2:00 18.09
 2016/2/16 3:00 18.26
 2016/2/16 4:00 18.65
 2016/2/16 5:00 19.15
 2016/2/16 6:00 24.01
 2016/2/16 7:00 38.73
 2016/2/16 8:00 42.30
 2016/2/16 9:00 42.82
2016/2/16 10:00 37.31
2016/2/16 11:00 37.07
2016/2/16 12:00 31.26
2016/2/16 13:00 30.39
2016/2/16 14:00 26.38
2016/2/16 15:00 23.88
2016/2/16 16:00 27.60
2016/2/16 17:00 38.80
2016/2/16 18:00 36.25
2016/2/16 19:00 22.97
2016/2/16 20:00 19.65
2016/2/16 21:00 18.82
2016/2/16 22:00 18.25
2016/2/16 23:00 17.54
 2016/2/17 0:00 17.42
 2016/2/17 1:00 17.18
 2016/2/17 2:00 16.99
 2016/2/17 3:00 17.15
 2016/2/17 4:00 17.55
 2016/2/17 5:00 18.17
 2016/2/17 6:00 18.75
 2016/2/17 7:00 20.76
 2016/2/17 8:00 21.40
 2016/2/17 9:00 20.59
2016/2/17 10:00 19.62
2016/2/17 11:00 18.99
2016/2/17 12:00 18.83
2016/2/17 13:00 18.87
2016/2/17 14:00 18.77
2016/2/17 15:00 18.78
2016/2/17 16:00 18.92
2016/2/17 17:00 20.01
2016/2/17 18:00 20.38
2016/2/17 19:00 18.95
2016/2/17 20:00 18.47
2016/2/17 21:00 18.20
2016/2/17 22:00 17.84
2016/2/17 23:00 17.44
 2016/2/18 0:00 18.00
 2016/2/18 1:00 18.11
 2016/2/18 2:00 18.12
 2016/2/18 3:00 18.37
 2016/2/18 4:00 19.01
 2016/2/18 5:00 19.66
 2016/2/18 6:00 21.93
 2016/2/18 7:00 34.69
 2016/2/18 8:00 38.65
 2016/2/18 9:00 34.68
2016/2/18 10:00 25.18
2016/2/18 11:00 25.03
2016/2/18 12:00 23.29
2016/2/18 13:00 24.30
2016/2/18 14:00 23.78
2016/2/18 15:00 24.30
2016/2/18 16:00 24.72
2016/2/18 17:00 31.20
2016/2/18 18:00 35.04
2016/2/18 19:00 23.84
2016/2/18 20:00 20.32
2016/2/18 21:00 19.79
2016/2/18 22:00 19.13
2016/2/18 23:00 18.19
 2016/2/19 0:00 18.49
 2016/2/19 1:00 18.15
 2016/2/19 2:00 18.12
 2016/2/19 3:00 18.53
 2016/2/19 4:00 19.00
 2016/2/19 5:00 19.35
 2016/2/19 6:00 20.72
 2016/2/19 7:00 29.88
 2016/2/19 8:00 34.58
 2016/2/19 9:00 30.71
2016/2/19 10:00 24.36
2016/2/19 11:00 22.98
2016/2/19 12:00 21.46
2016/2/19 13:00 20.89
2016/2/19 14:00 20.43
2016/2/19 15:00 20.06
2016/2/19 16:00 20.11
2016/2/19 17:00 20.83
2016/2/19 18:00 21.22
2016/2/19 19:00 19.98
2016/2/19 20:00 18.98
2016/2/19 21:00 18.46
2016/2/19 22:00 17.77
2016/2/19 23:00 17.07
 2016/2/20 0:00 17.62
 2016/2/20 1:00 16.82
 2016/2/20 2:00 15.76
 2016/2/20 3:00 15.72
 2016/2/20 4:00 16.14
 2016/2/20 5:00 16.56
 2016/2/20 6:00 16.57
 2016/2/20 7:00 15.59
 2016/2/20 8:00 16.15
 2016/2/20 9:00 16.79
2016/2/20 10:00 17.02
2016/2/20 11:00 17.51
2016/2/20 12:00 17.08
2016/2/20 13:00 16.27
2016/2/20 14:00 16.18
2016/2/20 15:00 16.45
2016/2/20 16:00 17.41
2016/2/20 17:00 18.94
2016/2/20 18:00 19.05
2016/2/20 19:00 18.29
2016/2/20 20:00 17.47
2016/2/20 21:00 16.24
2016/2/20 22:00 15.69
2016/2/20 23:00 15.10
 2016/2/21 0:00 15.60
 2016/2/21 1:00 14.93
 2016/2/21 2:00 14.92
 2016/2/21 3:00 14.93
 2016/2/21 4:00 14.94
 2016/2/21 5:00 14.93
 2016/2/21 6:00 15.00
 2016/2/21 7:00 15.73
 2016/2/21 8:00 16.06
 2016/2/21 9:00 16.74
2016/2/21 10:00 16.96
2016/2/21 11:00 16.89
2016/2/21 12:00 16.77
2016/2/21 13:00 16.12
2016/2/21 14:00 15.97
2016/2/21 15:00 15.95
2016/2/21 16:00 16.21
2016/2/21 17:00 17.53
2016/2/21 18:00 18.56
2016/2/21 19:00 18.18
2016/2/21 20:00 17.55
2016/2/21 21:00 16.96
2016/2/21 22:00 16.36
2016/2/21 23:00 15.60
 2016/2/22 0:00 16.27
 2016/2/22 1:00 15.54
 2016/2/22 2:00 15.23
 2016/2/22 3:00 15.52
 2016/2/22 4:00 16.01
 2016/2/22 5:00 17.34
 2016/2/22 6:00 18.27
 2016/2/22 7:00 20.17
 2016/2/22 8:00 20.40
 2016/2/22 9:00 20.30
2016/2/22 10:00 20.09
2016/2/22 11:00 19.85
2016/2/22 12:00 19.57
2016/2/22 13:00 19.26
2016/2/22 14:00 19.05
2016/2/22 15:00 19.23
2016/2/22 16:00 19.62
2016/2/22 17:00 20.30
2016/2/22 18:00 20.46
2016/2/22 19:00 20.19
2016/2/22 20:00 19.35
2016/2/22 21:00 18.75
2016/2/22 22:00 18.20
2016/2/22 23:00 17.70And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
