You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/7/26 0:00 25.13
 2016/7/26 1:00 25.04
 2016/7/26 2:00 24.65
 2016/7/26 3:00 24.11
 2016/7/26 4:00 24.10
 2016/7/26 5:00 24.68
 2016/7/26 6:00 26.09
 2016/7/26 7:00 28.22
 2016/7/26 8:00 28.65
 2016/7/26 9:00 29.09
2016/7/26 10:00 29.18
2016/7/26 11:00 29.05
2016/7/26 12:00 28.44
2016/7/26 13:00 28.19
2016/7/26 14:00 28.02
2016/7/26 15:00 28.01
2016/7/26 16:00 27.69
2016/7/26 17:00 28.21
2016/7/26 18:00 28.61
2016/7/26 19:00 28.50
2016/7/26 20:00 28.22
2016/7/26 21:00 28.16
2016/7/26 22:00 27.51
2016/7/26 23:00 25.78
 2016/7/27 0:00 25.20
 2016/7/27 1:00 25.08
 2016/7/27 2:00 24.90
 2016/7/27 3:00 24.61
 2016/7/27 4:00 24.64
 2016/7/27 5:00 24.93
 2016/7/27 6:00 26.55
 2016/7/27 7:00 27.82
 2016/7/27 8:00 28.30
 2016/7/27 9:00 28.73
2016/7/27 10:00 29.03
2016/7/27 11:00 28.58
2016/7/27 12:00 28.47
2016/7/27 13:00 28.27
2016/7/27 14:00 27.83
2016/7/27 15:00 27.77
2016/7/27 16:00 27.58
2016/7/27 17:00 27.88
2016/7/27 18:00 28.06
2016/7/27 19:00 27.95
2016/7/27 20:00 27.50
2016/7/27 21:00 27.49
2016/7/27 22:00 26.44
2016/7/27 23:00 25.82
 2016/7/28 0:00 24.31
 2016/7/28 1:00 24.09
 2016/7/28 2:00 23.96
 2016/7/28 3:00 23.58
 2016/7/28 4:00 23.43
 2016/7/28 5:00 24.23
 2016/7/28 6:00 25.39
 2016/7/28 7:00 26.58
 2016/7/28 8:00 27.49
 2016/7/28 9:00 27.82
2016/7/28 10:00 27.97
2016/7/28 11:00 27.89
2016/7/28 12:00 27.91
2016/7/28 13:00 27.33
2016/7/28 14:00 27.15
2016/7/28 15:00 26.92
2016/7/28 16:00 26.71
2016/7/28 17:00 27.54
2016/7/28 18:00 27.55
2016/7/28 19:00 27.50
2016/7/28 20:00 27.12
2016/7/28 21:00 27.14
2016/7/28 22:00 26.87
2016/7/28 23:00 25.37
 2016/7/29 0:00 24.93
 2016/7/29 1:00 24.68
 2016/7/29 2:00 24.25
 2016/7/29 3:00 23.00
 2016/7/29 4:00 23.08
 2016/7/29 5:00 24.25
 2016/7/29 6:00 25.43
 2016/7/29 7:00 27.30
 2016/7/29 8:00 28.02
 2016/7/29 9:00 28.30
2016/7/29 10:00 28.49
2016/7/29 11:00 28.37
2016/7/29 12:00 27.61
2016/7/29 13:00 26.77
2016/7/29 14:00 26.29
2016/7/29 15:00 26.16
2016/7/29 16:00 25.85
2016/7/29 17:00 26.30
2016/7/29 18:00 26.89
2016/7/29 19:00 27.27
2016/7/29 20:00 26.53
2016/7/29 21:00 26.09
2016/7/29 22:00 25.52
2016/7/29 23:00 25.09
 2016/7/30 0:00 25.18
 2016/7/30 1:00 24.54
 2016/7/30 2:00 24.17
 2016/7/30 3:00 23.53
 2016/7/30 4:00 23.01
 2016/7/30 5:00 23.20
 2016/7/30 6:00 23.64
 2016/7/30 7:00 24.14
 2016/7/30 8:00 24.52
 2016/7/30 9:00 25.06
2016/7/30 10:00 25.08
2016/7/30 11:00 25.03
2016/7/30 12:00 24.95
2016/7/30 13:00 24.62
2016/7/30 14:00 24.30
2016/7/30 15:00 24.31
2016/7/30 16:00 24.48
2016/7/30 17:00 24.73
2016/7/30 18:00 25.19
2016/7/30 19:00 25.49
2016/7/30 20:00 25.44
2016/7/30 21:00 25.43
2016/7/30 22:00 25.41
2016/7/30 23:00 25.17
 2016/7/31 0:00 25.03
 2016/7/31 1:00 24.28
 2016/7/31 2:00 22.97
 2016/7/31 3:00 22.56
 2016/7/31 4:00 22.14
 2016/7/31 5:00 21.65
 2016/7/31 6:00 20.98
 2016/7/31 7:00 21.99
 2016/7/31 8:00 23.38
 2016/7/31 9:00 24.15
2016/7/31 10:00 24.49
2016/7/31 11:00 25.04
2016/7/31 12:00 25.01
2016/7/31 13:00 24.54
2016/7/31 14:00 24.04
2016/7/31 15:00 23.91
2016/7/31 16:00 23.82
2016/7/31 17:00 24.32
2016/7/31 18:00 24.47
2016/7/31 19:00 25.06
2016/7/31 20:00 25.18
2016/7/31 21:00 25.35
2016/7/31 22:00 25.61
2016/7/31 23:00 24.93
  2016/8/1 0:00 24.24
  2016/8/1 1:00 23.10
  2016/8/1 2:00 22.61
  2016/8/1 3:00 21.96
  2016/8/1 4:00 21.76
  2016/8/1 5:00 22.96
