You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
 2014/10/14 0:00 31.76
 2014/10/14 1:00 31.23
 2014/10/14 2:00 31.06
 2014/10/14 3:00 31.05
 2014/10/14 4:00 31.37
 2014/10/14 5:00 32.14
 2014/10/14 6:00 34.05
 2014/10/14 7:00 36.10
 2014/10/14 8:00 36.68
 2014/10/14 9:00 36.38
2014/10/14 10:00 36.18
2014/10/14 11:00 35.81
2014/10/14 12:00 34.94
2014/10/14 13:00 34.57
2014/10/14 14:00 34.32
2014/10/14 15:00 34.84
2014/10/14 16:00 35.61
2014/10/14 17:00 36.23
2014/10/14 18:00 36.32
2014/10/14 19:00 36.04
2014/10/14 20:00 34.96
2014/10/14 21:00 33.97
2014/10/14 22:00 33.18
2014/10/14 23:00 32.14
 2014/10/15 0:00 31.12
 2014/10/15 1:00 30.77
 2014/10/15 2:00 30.57
 2014/10/15 3:00 30.53
 2014/10/15 4:00 31.04
 2014/10/15 5:00 31.69
 2014/10/15 6:00 33.57
 2014/10/15 7:00 35.86
 2014/10/15 8:00 36.82
 2014/10/15 9:00 36.54
2014/10/15 10:00 36.27
2014/10/15 11:00 35.95
2014/10/15 12:00 35.32
2014/10/15 13:00 35.12
2014/10/15 14:00 34.94
2014/10/15 15:00 34.85
2014/10/15 16:00 34.62
2014/10/15 17:00 35.24
2014/10/15 18:00 36.02
2014/10/15 19:00 35.75
2014/10/15 20:00 34.49
2014/10/15 21:00 33.64
2014/10/15 22:00 32.77
2014/10/15 23:00 31.73
 2014/10/16 0:00 30.54
 2014/10/16 1:00 30.25
 2014/10/16 2:00 30.09
 2014/10/16 3:00 30.18
 2014/10/16 4:00 30.69
 2014/10/16 5:00 31.32
 2014/10/16 6:00 33.57
 2014/10/16 7:00 37.20
 2014/10/16 8:00 37.75
 2014/10/16 9:00 37.20
2014/10/16 10:00 37.48
2014/10/16 11:00 36.79
2014/10/16 12:00 35.63
2014/10/16 13:00 35.42
2014/10/16 14:00 35.28
2014/10/16 15:00 35.02
2014/10/16 16:00 34.96
2014/10/16 17:00 35.67
2014/10/16 18:00 36.94
2014/10/16 19:00 36.19
2014/10/16 20:00 34.99
2014/10/16 21:00 33.78
2014/10/16 22:00 32.19
2014/10/16 23:00 31.50
 2014/10/17 0:00 31.05
 2014/10/17 1:00 30.80
 2014/10/17 2:00 30.53
 2014/10/17 3:00 30.67
 2014/10/17 4:00 30.88
 2014/10/17 5:00 31.37
 2014/10/17 6:00 33.52
 2014/10/17 7:00 35.54
 2014/10/17 8:00 36.04
 2014/10/17 9:00 36.05
2014/10/17 10:00 35.95
2014/10/17 11:00 35.52
2014/10/17 12:00 34.63
2014/10/17 13:00 34.14
2014/10/17 14:00 33.85
2014/10/17 15:00 33.86
2014/10/17 16:00 33.81
2014/10/17 17:00 34.62
2014/10/17 18:00 35.56
2014/10/17 19:00 34.61
2014/10/17 20:00 33.60
2014/10/17 21:00 32.85
2014/10/17 22:00 31.94
2014/10/17 23:00 31.33
 2014/10/18 0:00 31.02
 2014/10/18 1:00 30.80
 2014/10/18 2:00 30.70
 2014/10/18 3:00 30.67
 2014/10/18 4:00 30.63
 2014/10/18 5:00 30.68
 2014/10/18 6:00 30.91
 2014/10/18 7:00 31.90
 2014/10/18 8:00 32.85
 2014/10/18 9:00 33.20
2014/10/18 10:00 32.91
2014/10/18 11:00 32.22
2014/10/18 12:00 31.78
2014/10/18 13:00 31.44
2014/10/18 14:00 30.99
2014/10/18 15:00 30.93
2014/10/18 16:00 31.13
2014/10/18 17:00 32.72
2014/10/18 18:00 33.36
2014/10/18 19:00 33.01
2014/10/18 20:00 31.83
2014/10/18 21:00 30.85
2014/10/18 22:00 30.47
2014/10/18 23:00 29.38
 2014/10/19 0:00 26.97
 2014/10/19 1:00 24.13
 2014/10/19 2:00 23.09
 2014/10/19 3:00 23.17
 2014/10/19 4:00 24.47
 2014/10/19 5:00 25.11
 2014/10/19 6:00 26.72
 2014/10/19 7:00 27.54
 2014/10/19 8:00 29.04
 2014/10/19 9:00 29.89
2014/10/19 10:00 30.38
2014/10/19 11:00 30.56
2014/10/19 12:00 30.58
2014/10/19 13:00 30.30
2014/10/19 14:00 30.12
2014/10/19 15:00 29.86
2014/10/19 16:00 30.15
2014/10/19 17:00 30.78
2014/10/19 18:00 31.45
2014/10/19 19:00 31.67
2014/10/19 20:00 30.80
2014/10/19 21:00 30.51
2014/10/19 22:00 29.79
2014/10/19 23:00 28.10
 2014/10/20 0:00 20.92
 2014/10/20 1:00 18.08
 2014/10/20 2:00 16.50
 2014/10/20 3:00 10.81
 2014/10/20 4:00 17.50
 2014/10/20 5:00 25.91
 2014/10/20 6:00 30.88
 2014/10/20 7:00 32.27
 2014/10/20 8:00 32.66
 2014/10/20 9:00 32.67
2014/10/20 10:00 32.38
2014/10/20 11:00 31.97
2014/10/20 12:00 31.42
2014/10/20 13:00 31.42
2014/10/20 14:00 31.39
2014/10/20 15:00 31.72
2014/10/20 16:00 32.14
2014/10/20 17:00 33.08
2014/10/20 18:00 33.73
2014/10/20 19:00 33.60
2014/10/20 20:00 32.95
2014/10/20 21:00 32.26
2014/10/20 22:00 31.39
2014/10/20 23:00 30.18And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
