You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/2/25 0:00 25.96
 2014/2/25 1:00 23.93
 2014/2/25 2:00 22.77
 2014/2/25 3:00 21.94
 2014/2/25 4:00 23.05
 2014/2/25 5:00 27.11
 2014/2/25 6:00 29.40
 2014/2/25 7:00 30.21
 2014/2/25 8:00 30.59
 2014/2/25 9:00 30.18
2014/2/25 10:00 29.76
2014/2/25 11:00 29.12
2014/2/25 12:00 29.02
2014/2/25 13:00 29.09
2014/2/25 14:00 29.25
2014/2/25 15:00 29.45
2014/2/25 16:00 29.56
2014/2/25 17:00 30.47
2014/2/25 18:00 30.52
2014/2/25 19:00 29.96
2014/2/25 20:00 29.37
2014/2/25 21:00 29.03
2014/2/25 22:00 28.76
2014/2/25 23:00 28.19
 2014/2/26 0:00 27.61
 2014/2/26 1:00 27.13
 2014/2/26 2:00 26.99
 2014/2/26 3:00 26.87
 2014/2/26 4:00 27.82
 2014/2/26 5:00 28.66
 2014/2/26 6:00 30.01
 2014/2/26 7:00 31.59
 2014/2/26 8:00 32.37
 2014/2/26 9:00 32.10
2014/2/26 10:00 31.85
2014/2/26 11:00 31.28
2014/2/26 12:00 30.89
2014/2/26 13:00 30.55
2014/2/26 14:00 30.67
2014/2/26 15:00 30.60
2014/2/26 16:00 31.06
2014/2/26 17:00 32.08
2014/2/26 18:00 33.10
2014/2/26 19:00 31.80
2014/2/26 20:00 30.55
2014/2/26 21:00 30.09
2014/2/26 22:00 29.65
2014/2/26 23:00 29.04
 2014/2/27 0:00 28.02
 2014/2/27 1:00 27.88
 2014/2/27 2:00 27.67
 2014/2/27 3:00 27.82
 2014/2/27 4:00 28.14
 2014/2/27 5:00 28.58
 2014/2/27 6:00 29.74
 2014/2/27 7:00 31.53
 2014/2/27 8:00 32.36
 2014/2/27 9:00 31.62
2014/2/27 10:00 31.34
2014/2/27 11:00 30.95
2014/2/27 12:00 30.33
2014/2/27 13:00 29.94
2014/2/27 14:00 29.77
2014/2/27 15:00 29.65
2014/2/27 16:00 29.65
2014/2/27 17:00 30.62
2014/2/27 18:00 30.81
2014/2/27 19:00 29.95
2014/2/27 20:00 29.33
2014/2/27 21:00 28.98
2014/2/27 22:00 28.44
2014/2/27 23:00 27.97
 2014/2/28 0:00 27.40
 2014/2/28 1:00 27.18
 2014/2/28 2:00 27.10
 2014/2/28 3:00 27.33
 2014/2/28 4:00 27.83
 2014/2/28 5:00 28.56
 2014/2/28 6:00 29.53
 2014/2/28 7:00 31.67
 2014/2/28 8:00 32.56
 2014/2/28 9:00 32.28
2014/2/28 10:00 32.09
2014/2/28 11:00 31.65
2014/2/28 12:00 30.98
2014/2/28 13:00 30.50
2014/2/28 14:00 30.23
2014/2/28 15:00 29.93
2014/2/28 16:00 30.21
2014/2/28 17:00 31.56
2014/2/28 18:00 31.85
2014/2/28 19:00 30.57
2014/2/28 20:00 29.41
2014/2/28 21:00 28.68
2014/2/28 22:00 28.54
2014/2/28 23:00 28.22
  2014/3/1 0:00 27.99
  2014/3/1 1:00 27.81
  2014/3/1 2:00 27.76
  2014/3/1 3:00 27.80
  2014/3/1 4:00 27.98
