You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/6/25 0:00 29.67
 2013/6/25 1:00 27.81
 2013/6/25 2:00 26.56
 2013/6/25 3:00 26.37
 2013/6/25 4:00 26.41
 2013/6/25 5:00 28.82
 2013/6/25 6:00 32.65
 2013/6/25 7:00 36.81
 2013/6/25 8:00 39.07
 2013/6/25 9:00 39.70
2013/6/25 10:00 39.73
2013/6/25 11:00 39.91
2013/6/25 12:00 39.06
2013/6/25 13:00 37.97
2013/6/25 14:00 36.51
2013/6/25 15:00 35.32
2013/6/25 16:00 34.10
2013/6/25 17:00 33.85
2013/6/25 18:00 34.08
2013/6/25 19:00 34.33
2013/6/25 20:00 34.06
2013/6/25 21:00 32.61
2013/6/25 22:00 32.77
2013/6/25 23:00 30.40
 2013/6/26 0:00 27.28
 2013/6/26 1:00 24.44
 2013/6/26 2:00 19.34
 2013/6/26 3:00 14.52
 2013/6/26 4:00 14.74
 2013/6/26 5:00 23.98
 2013/6/26 6:00 31.52
 2013/6/26 7:00 34.62
 2013/6/26 8:00 36.46
 2013/6/26 9:00 36.12
2013/6/26 10:00 35.62
2013/6/26 11:00 34.89
2013/6/26 12:00 34.34
2013/6/26 13:00 34.34
2013/6/26 14:00 33.91
2013/6/26 15:00 33.44
2013/6/26 16:00 33.11
2013/6/26 17:00 33.73
2013/6/26 18:00 34.33
2013/6/26 19:00 34.20
2013/6/26 20:00 33.83
2013/6/26 21:00 33.36
2013/6/26 22:00 33.20
2013/6/26 23:00 31.16
 2013/6/27 0:00 29.48
 2013/6/27 1:00 26.46
 2013/6/27 2:00 23.03
 2013/6/27 3:00 21.56
 2013/6/27 4:00 21.55
 2013/6/27 5:00 27.13
 2013/6/27 6:00 33.25
 2013/6/27 7:00 35.75
 2013/6/27 8:00 36.63
 2013/6/27 9:00 36.63
2013/6/27 10:00 37.05
2013/6/27 11:00 36.95
2013/6/27 12:00 36.53
2013/6/27 13:00 36.18
2013/6/27 14:00 35.73
2013/6/27 15:00 35.52
2013/6/27 16:00 35.42
2013/6/27 17:00 35.33
2013/6/27 18:00 35.26
2013/6/27 19:00 35.02
2013/6/27 20:00 34.63
2013/6/27 21:00 34.11
2013/6/27 22:00 33.80
2013/6/27 23:00 31.40
 2013/6/28 0:00 30.95
 2013/6/28 1:00 28.01
 2013/6/28 2:00 25.29
 2013/6/28 3:00 23.86
 2013/6/28 4:00 24.61
 2013/6/28 5:00 28.76
 2013/6/28 6:00 33.97
 2013/6/28 7:00 35.98
 2013/6/28 8:00 36.63
 2013/6/28 9:00 36.73
2013/6/28 10:00 36.92
2013/6/28 11:00 36.53
2013/6/28 12:00 36.11
2013/6/28 13:00 35.66
2013/6/28 14:00 34.71
2013/6/28 15:00 33.94
2013/6/28 16:00 34.31
2013/6/28 17:00 34.65
2013/6/28 18:00 35.13
2013/6/28 19:00 34.67
2013/6/28 20:00 34.32
2013/6/28 21:00 33.50
2013/6/28 22:00 34.20
2013/6/28 23:00 32.25
 2013/6/29 0:00 29.93
 2013/6/29 1:00 27.90
 2013/6/29 2:00 27.02
 2013/6/29 3:00 26.89
 2013/6/29 4:00 25.41
 2013/6/29 5:00 23.68
 2013/6/29 6:00 25.85
 2013/6/29 7:00 28.86
 2013/6/29 8:00 31.17
 2013/6/29 9:00 32.76
2013/6/29 10:00 34.56
2013/6/29 11:00 34.90
2013/6/29 12:00 32.30
2013/6/29 13:00 30.91
2013/6/29 14:00 29.80
2013/6/29 15:00 28.69
2013/6/29 16:00 28.60
2013/6/29 17:00 28.92
2013/6/29 18:00 29.79
2013/6/29 19:00 29.77
2013/6/29 20:00 29.85
2013/6/29 21:00 29.85
2013/6/29 22:00 30.58
2013/6/29 23:00 28.64
 2013/6/30 0:00 24.63
 2013/6/30 1:00 22.57
 2013/6/30 2:00 18.75
 2013/6/30 3:00 12.37
 2013/6/30 4:00 11.08
 2013/6/30 5:00 11.00
 2013/6/30 6:00 11.01
 2013/6/30 7:00 19.51
 2013/6/30 8:00 25.31
 2013/6/30 9:00 27.17
2013/6/30 10:00 29.09
2013/6/30 11:00 30.22
2013/6/30 12:00 30.10
2013/6/30 13:00 30.00
2013/6/30 14:00 29.96
2013/6/30 15:00 29.93
2013/6/30 16:00 30.32
2013/6/30 17:00 31.00
2013/6/30 18:00 31.29
2013/6/30 19:00 31.63
2013/6/30 20:00 33.80
2013/6/30 21:00 34.86
2013/6/30 22:00 35.19
2013/6/30 23:00 32.26
  2013/7/1 0:00 29.30
  2013/7/1 1:00 26.91
  2013/7/1 2:00 26.38
  2013/7/1 3:00 25.91
  2013/7/1 4:00 25.97
  2013/7/1 5:00 27.20
  2013/7/1 6:00 32.13
  2013/7/1 7:00 35.65
  2013/7/1 8:00 35.92
  2013/7/1 9:00 36.17
 2013/7/1 10:00 35.57
 2013/7/1 11:00 35.22
 2013/7/1 12:00 34.57
 2013/7/1 13:00 34.49
 2013/7/1 14:00 34.00
 2013/7/1 15:00 33.68
 2013/7/1 16:00 33.20
 2013/7/1 17:00 34.68
 2013/7/1 18:00 35.28
 2013/7/1 19:00 35.21
 2013/7/1 20:00 34.78
 2013/7/1 21:00 34.67
 2013/7/1 22:00 33.82
 2013/7/1 23:00 32.64And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
