You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2014/1/7 0:00 26.74
  2014/1/7 1:00 26.32
  2014/1/7 2:00 25.44
  2014/1/7 3:00 25.38
  2014/1/7 4:00 26.41
  2014/1/7 5:00 27.47
  2014/1/7 6:00 28.71
  2014/1/7 7:00 30.60
  2014/1/7 8:00 31.15
  2014/1/7 9:00 30.63
 2014/1/7 10:00 30.40
 2014/1/7 11:00 30.59
 2014/1/7 12:00 30.27
 2014/1/7 13:00 30.45
 2014/1/7 14:00 30.56
 2014/1/7 15:00 30.78
 2014/1/7 16:00 31.36
 2014/1/7 17:00 31.48
 2014/1/7 18:00 30.87
 2014/1/7 19:00 30.21
 2014/1/7 20:00 29.63
 2014/1/7 21:00 28.79
 2014/1/7 22:00 28.24
 2014/1/7 23:00 27.32
  2014/1/8 0:00 26.84
  2014/1/8 1:00 25.78
  2014/1/8 2:00 25.38
  2014/1/8 3:00 25.26
  2014/1/8 4:00 26.05
  2014/1/8 5:00 27.45
  2014/1/8 6:00 29.55
  2014/1/8 7:00 30.79
  2014/1/8 8:00 31.38
  2014/1/8 9:00 31.07
 2014/1/8 10:00 30.73
 2014/1/8 11:00 30.59
 2014/1/8 12:00 30.21
 2014/1/8 13:00 30.37
 2014/1/8 14:00 30.68
 2014/1/8 15:00 30.86
 2014/1/8 16:00 31.37
 2014/1/8 17:00 31.75
 2014/1/8 18:00 31.14
 2014/1/8 19:00 30.55
 2014/1/8 20:00 29.88
 2014/1/8 21:00 29.57
 2014/1/8 22:00 28.96
 2014/1/8 23:00 28.49
  2014/1/9 0:00 27.18
  2014/1/9 1:00 26.50
  2014/1/9 2:00 25.40
  2014/1/9 3:00 26.65
  2014/1/9 4:00 27.18
  2014/1/9 5:00 28.26
  2014/1/9 6:00 30.39
  2014/1/9 7:00 32.00
  2014/1/9 8:00 33.11
  2014/1/9 9:00 32.80
 2014/1/9 10:00 32.67
 2014/1/9 11:00 32.27
 2014/1/9 12:00 30.66
 2014/1/9 13:00 30.51
 2014/1/9 14:00 30.31
 2014/1/9 15:00 30.54
 2014/1/9 16:00 30.88
 2014/1/9 17:00 31.72
 2014/1/9 18:00 30.88
 2014/1/9 19:00 30.30
 2014/1/9 20:00 29.31
 2014/1/9 21:00 28.59
 2014/1/9 22:00 28.04
 2014/1/9 23:00 27.01
 2014/1/10 0:00 26.46
 2014/1/10 1:00 25.58
 2014/1/10 2:00 25.32
 2014/1/10 3:00 25.62
 2014/1/10 4:00 26.75
 2014/1/10 5:00 28.18
 2014/1/10 6:00 30.06
 2014/1/10 7:00 32.28
 2014/1/10 8:00 33.26
 2014/1/10 9:00 32.20
2014/1/10 10:00 31.37
2014/1/10 11:00 30.94
2014/1/10 12:00 30.46
2014/1/10 13:00 30.53
2014/1/10 14:00 31.02
2014/1/10 15:00 32.07
2014/1/10 16:00 32.99
2014/1/10 17:00 33.66
2014/1/10 18:00 32.79
2014/1/10 19:00 31.84
2014/1/10 20:00 30.97
2014/1/10 21:00 30.44
2014/1/10 22:00 29.96
2014/1/10 23:00 29.30
 2014/1/11 0:00 29.22
 2014/1/11 1:00 28.17
 2014/1/11 2:00 27.80
 2014/1/11 3:00 27.53
 2014/1/11 4:00 27.36
 2014/1/11 5:00 28.26
 2014/1/11 6:00 28.68
 2014/1/11 7:00 29.64
 2014/1/11 8:00 30.04
 2014/1/11 9:00 30.34
2014/1/11 10:00 30.65
2014/1/11 11:00 30.78
2014/1/11 12:00 30.63
2014/1/11 13:00 30.66
2014/1/11 14:00 30.54
2014/1/11 15:00 30.82
2014/1/11 16:00 31.26
2014/1/11 17:00 32.94
2014/1/11 18:00 31.71
2014/1/11 19:00 31.16
2014/1/11 20:00 30.21
2014/1/11 21:00 29.55
2014/1/11 22:00 29.06
2014/1/11 23:00 28.55
 2014/1/12 0:00 28.14
 2014/1/12 1:00 27.31
 2014/1/12 2:00 26.65
 2014/1/12 3:00 26.97
 2014/1/12 4:00 27.33
 2014/1/12 5:00 27.69
 2014/1/12 6:00 27.97
 2014/1/12 7:00 28.34
 2014/1/12 8:00 28.86
 2014/1/12 9:00 29.12
2014/1/12 10:00 29.53
2014/1/12 11:00 29.81
2014/1/12 12:00 29.72
2014/1/12 13:00 29.80
2014/1/12 14:00 30.02
2014/1/12 15:00 30.36
2014/1/12 16:00 32.19
2014/1/12 17:00 36.74
2014/1/12 18:00 36.88
2014/1/12 19:00 35.88
2014/1/12 20:00 34.51
2014/1/12 21:00 32.44
2014/1/12 22:00 32.25
2014/1/12 23:00 31.02
 2014/1/13 0:00 30.08
 2014/1/13 1:00 29.25
 2014/1/13 2:00 28.72
 2014/1/13 3:00 28.49
 2014/1/13 4:00 29.08
 2014/1/13 5:00 29.99
 2014/1/13 6:00 33.89
 2014/1/13 7:00 44.28
 2014/1/13 8:00 47.72
 2014/1/13 9:00 41.13
2014/1/13 10:00 37.82
2014/1/13 11:00 38.89
2014/1/13 12:00 38.67
2014/1/13 13:00 40.73
2014/1/13 14:00 43.70
2014/1/13 15:00 46.92
2014/1/13 16:00 55.15
2014/1/13 17:00 57.05
2014/1/13 18:00 50.59
2014/1/13 19:00 44.46
2014/1/13 20:00 38.25
2014/1/13 21:00 37.84
2014/1/13 22:00 34.81
2014/1/13 23:00 32.33And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
