You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
 2016/10/25 0:00 33.49
 2016/10/25 1:00 33.14
 2016/10/25 2:00 33.31
 2016/10/25 3:00 33.37
 2016/10/25 4:00 33.83
 2016/10/25 5:00 35.71
 2016/10/25 6:00 38.16
 2016/10/25 7:00 43.88
 2016/10/25 8:00 46.20
 2016/10/25 9:00 46.03
2016/10/25 10:00 46.52
2016/10/25 11:00 46.78
2016/10/25 12:00 45.94
2016/10/25 13:00 44.99
2016/10/25 14:00 44.18
2016/10/25 15:00 43.42
2016/10/25 16:00 43.95
2016/10/25 17:00 46.00
2016/10/25 18:00 46.79
2016/10/25 19:00 46.53
2016/10/25 20:00 42.88
2016/10/25 21:00 38.07
2016/10/25 22:00 36.31
2016/10/25 23:00 34.27
 2016/10/26 0:00 34.95
 2016/10/26 1:00 34.30
 2016/10/26 2:00 34.39
 2016/10/26 3:00 34.52
 2016/10/26 4:00 34.47
 2016/10/26 5:00 35.16
 2016/10/26 6:00 38.88
 2016/10/26 7:00 45.28
 2016/10/26 8:00 46.47
 2016/10/26 9:00 46.36
2016/10/26 10:00 46.00
2016/10/26 11:00 46.00
2016/10/26 12:00 45.08
2016/10/26 13:00 44.17
2016/10/26 14:00 41.91
2016/10/26 15:00 40.94
2016/10/26 16:00 41.31
2016/10/26 17:00 43.87
2016/10/26 18:00 43.08
2016/10/26 19:00 41.56
2016/10/26 20:00 37.78
2016/10/26 21:00 36.83
2016/10/26 22:00 34.81
2016/10/26 23:00 33.07
 2016/10/27 0:00 32.61
 2016/10/27 1:00 32.09
 2016/10/27 2:00 31.59
 2016/10/27 3:00 31.74
 2016/10/27 4:00 32.50
 2016/10/27 5:00 34.10
 2016/10/27 6:00 37.54
 2016/10/27 7:00 41.20
 2016/10/27 8:00 43.80
 2016/10/27 9:00 43.63
