You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
 2013/12/24 0:00 28.04
 2013/12/24 1:00 25.59
 2013/12/24 2:00 24.81
 2013/12/24 3:00 23.33
 2013/12/24 4:00 24.16
 2013/12/24 5:00 25.29
 2013/12/24 6:00 27.27
 2013/12/24 7:00 28.15
 2013/12/24 8:00 28.42
 2013/12/24 9:00 29.21
2013/12/24 10:00 29.40
2013/12/24 11:00 29.23
2013/12/24 12:00 28.94
2013/12/24 13:00 28.59
2013/12/24 14:00 28.65
2013/12/24 15:00 29.07
2013/12/24 16:00 29.23
2013/12/24 17:00 28.61
2013/12/24 18:00 27.40
2013/12/24 19:00 26.94
2013/12/24 20:00 26.16
2013/12/24 21:00 26.86
2013/12/24 22:00 27.00
2013/12/24 23:00 26.00
 2013/12/25 0:00 25.87
 2013/12/25 1:00 25.07
 2013/12/25 2:00 24.64
 2013/12/25 3:00 24.09
 2013/12/25 4:00 24.90
 2013/12/25 5:00 25.10
 2013/12/25 6:00 26.34
 2013/12/25 7:00 26.90
 2013/12/25 8:00 26.84
 2013/12/25 9:00 27.36
2013/12/25 10:00 29.21
2013/12/25 11:00 29.96
2013/12/25 12:00 30.00
2013/12/25 13:00 29.52
2013/12/25 14:00 29.49
2013/12/25 15:00 29.93
2013/12/25 16:00 30.68
2013/12/25 17:00 31.20
2013/12/25 18:00 30.94
2013/12/25 19:00 30.70
2013/12/25 20:00 30.39
2013/12/25 21:00 30.25
2013/12/25 22:00 29.89
2013/12/25 23:00 29.29
 2013/12/26 0:00 28.70
 2013/12/26 1:00 25.80
 2013/12/26 2:00 25.12
 2013/12/26 3:00 24.55
 2013/12/26 4:00 24.94
 2013/12/26 5:00 25.55
 2013/12/26 6:00 27.07
 2013/12/26 7:00 28.04
 2013/12/26 8:00 29.33
 2013/12/26 9:00 30.45
2013/12/26 10:00 30.84
2013/12/26 11:00 31.09
2013/12/26 12:00 31.18
2013/12/26 13:00 31.10
2013/12/26 14:00 31.21
2013/12/26 15:00 31.42
2013/12/26 16:00 31.96
2013/12/26 17:00 32.01
2013/12/26 18:00 31.75
2013/12/26 19:00 31.49
2013/12/26 20:00 31.32
2013/12/26 21:00 31.13
2013/12/26 22:00 30.78
2013/12/26 23:00 30.30
 2013/12/27 0:00 29.50
 2013/12/27 1:00 28.31
 2013/12/27 2:00 27.44
 2013/12/27 3:00 27.35
 2013/12/27 4:00 27.93
 2013/12/27 5:00 28.75
 2013/12/27 6:00 29.48
 2013/12/27 7:00 30.01
 2013/12/27 8:00 30.87
 2013/12/27 9:00 30.58
2013/12/27 10:00 30.26
2013/12/27 11:00 30.36
2013/12/27 12:00 30.19
2013/12/27 13:00 30.09
2013/12/27 14:00 30.10
2013/12/27 15:00 30.17
2013/12/27 16:00 30.90
2013/12/27 17:00 31.48
2013/12/27 18:00 31.07
2013/12/27 19:00 30.52
2013/12/27 20:00 29.35
2013/12/27 21:00 28.87
2013/12/27 22:00 28.11
2013/12/27 23:00 27.02
 2013/12/28 0:00 25.86
 2013/12/28 1:00 23.79
 2013/12/28 2:00 23.01
 2013/12/28 3:00 21.63
 2013/12/28 4:00 23.25
 2013/12/28 5:00 23.91
 2013/12/28 6:00 25.97
 2013/12/28 7:00 27.08
 2013/12/28 8:00 27.57
 2013/12/28 9:00 28.79
2013/12/28 10:00 29.31
2013/12/28 11:00 29.17
2013/12/28 12:00 29.35
2013/12/28 13:00 29.32
2013/12/28 14:00 29.59
2013/12/28 15:00 29.84
2013/12/28 16:00 30.91
2013/12/28 17:00 31.39
2013/12/28 18:00 31.08
2013/12/28 19:00 30.52
2013/12/28 20:00 30.05
2013/12/28 21:00 29.98
2013/12/28 22:00 29.46
2013/12/28 23:00 28.78
 2013/12/29 0:00 28.68
 2013/12/29 1:00 26.31
 2013/12/29 2:00 24.65
 2013/12/29 3:00 23.39
 2013/12/29 4:00 23.61
 2013/12/29 5:00 24.16
 2013/12/29 6:00 25.76
 2013/12/29 7:00 26.38
 2013/12/29 8:00 27.10
 2013/12/29 9:00 28.89
2013/12/29 10:00 29.74
2013/12/29 11:00 30.06
2013/12/29 12:00 30.04
2013/12/29 13:00 29.94
2013/12/29 14:00 29.98
2013/12/29 15:00 30.12
2013/12/29 16:00 31.06
2013/12/29 17:00 31.55
2013/12/29 18:00 31.31
2013/12/29 19:00 31.02
2013/12/29 20:00 30.38
2013/12/29 21:00 30.29
2013/12/29 22:00 30.02
2013/12/29 23:00 29.28
 2013/12/30 0:00 27.90
 2013/12/30 1:00 25.59
 2013/12/30 2:00 24.32
 2013/12/30 3:00 24.66
 2013/12/30 4:00 25.65
 2013/12/30 5:00 27.85
 2013/12/30 6:00 28.88
 2013/12/30 7:00 30.41
 2013/12/30 8:00 30.97
 2013/12/30 9:00 31.29
2013/12/30 10:00 31.32
2013/12/30 11:00 31.08
2013/12/30 12:00 30.93
2013/12/30 13:00 30.92
2013/12/30 14:00 31.13
2013/12/30 15:00 31.41
2013/12/30 16:00 31.67
2013/12/30 17:00 31.59
2013/12/30 18:00 31.41
2013/12/30 19:00 30.91
2013/12/30 20:00 30.14
2013/12/30 21:00 29.52
2013/12/30 22:00 29.20
2013/12/30 23:00 28.15And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
