You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/6/16 0:00 11.00
 2015/6/16 1:00  9.24
 2015/6/16 2:00  8.13
 2015/6/16 3:00  7.68
 2015/6/16 4:00  7.94
 2015/6/16 5:00 10.64
 2015/6/16 6:00 13.84
 2015/6/16 7:00 21.41
 2015/6/16 8:00 21.79
 2015/6/16 9:00 21.14
2015/6/16 10:00 20.43
2015/6/16 11:00 18.38
2015/6/16 12:00 16.68
2015/6/16 13:00 16.38
2015/6/16 14:00 15.40
2015/6/16 15:00 14.50
2015/6/16 16:00 14.22
2015/6/16 17:00 13.98
2015/6/16 18:00 13.97
2015/6/16 19:00 14.50
2015/6/16 20:00 14.34
2015/6/16 21:00 13.98
2015/6/16 22:00 14.06
2015/6/16 23:00 13.18
 2015/6/17 0:00 10.96
 2015/6/17 1:00  9.88
 2015/6/17 2:00  8.88
 2015/6/17 3:00  8.42
 2015/6/17 4:00  8.30
 2015/6/17 5:00 10.38
 2015/6/17 6:00 13.59
 2015/6/17 7:00 22.15
 2015/6/17 8:00 24.39
 2015/6/17 9:00 23.91
2015/6/17 10:00 23.32
2015/6/17 11:00 21.06
2015/6/17 12:00 17.54
2015/6/17 13:00 15.47
2015/6/17 14:00 14.61
2015/6/17 15:00 14.04
2015/6/17 16:00 13.67
2015/6/17 17:00 13.17
2015/6/17 18:00 13.02
2015/6/17 19:00 12.86
2015/6/17 20:00 12.56
2015/6/17 21:00 12.11
2015/6/17 22:00 11.47
2015/6/17 23:00  9.79
 2015/6/18 0:00  9.29
 2015/6/18 1:00  7.21
 2015/6/18 2:00  5.99
 2015/6/18 3:00  5.26
 2015/6/18 4:00  5.33
 2015/6/18 5:00  7.25
 2015/6/18 6:00 11.72
 2015/6/18 7:00 13.77
 2015/6/18 8:00 17.07
 2015/6/18 9:00 15.92
2015/6/18 10:00 14.98
2015/6/18 11:00 13.87
2015/6/18 12:00 12.94
2015/6/18 13:00 12.73
2015/6/18 14:00 12.39
2015/6/18 15:00 12.12
2015/6/18 16:00 11.75
2015/6/18 17:00 11.96
2015/6/18 18:00 11.88
2015/6/18 19:00 11.62
2015/6/18 20:00 11.18
2015/6/18 21:00 10.74
2015/6/18 22:00 10.25
2015/6/18 23:00  9.16
 2015/6/19 0:00  8.17
 2015/6/19 1:00  6.39
 2015/6/19 2:00  4.89
 2015/6/19 3:00  4.44
 2015/6/19 4:00  4.24
 2015/6/19 5:00  4.66
 2015/6/19 6:00 10.19
 2015/6/19 7:00 12.01
 2015/6/19 8:00 12.70
 2015/6/19 9:00 12.99
2015/6/19 10:00 13.58
2015/6/19 11:00 13.21
2015/6/19 12:00 12.98
2015/6/19 13:00 12.73
2015/6/19 14:00 12.50
2015/6/19 15:00 12.15
2015/6/19 16:00 12.04
2015/6/19 17:00 12.10
2015/6/19 18:00 12.09
2015/6/19 19:00 11.81
2015/6/19 20:00 11.52
2015/6/19 21:00 11.84
2015/6/19 22:00 11.97
2015/6/19 23:00 11.67
 2015/6/20 0:00  9.61
 2015/6/20 1:00  8.84
 2015/6/20 2:00  8.18
 2015/6/20 3:00  7.19
 2015/6/20 4:00  5.84
 2015/6/20 5:00  5.82
 2015/6/20 6:00  8.11
 2015/6/20 7:00  8.92
 2015/6/20 8:00  9.75
 2015/6/20 9:00 10.40
2015/6/20 10:00 10.97
2015/6/20 11:00 10.98
2015/6/20 12:00 10.44
2015/6/20 13:00 10.05
2015/6/20 14:00  9.62
2015/6/20 15:00  9.46
2015/6/20 16:00  9.48
2015/6/20 17:00  9.90
2015/6/20 18:00 10.22
2015/6/20 19:00 10.09
2015/6/20 20:00  9.79
2015/6/20 21:00 10.02
2015/6/20 22:00 10.08
2015/6/20 23:00  9.71
 2015/6/21 0:00  9.80
 2015/6/21 1:00  9.52
 2015/6/21 2:00  9.17
 2015/6/21 3:00  8.76
 2015/6/21 4:00  8.40
 2015/6/21 5:00  8.60
 2015/6/21 6:00  9.01
 2015/6/21 7:00  9.74
 2015/6/21 8:00 10.90
 2015/6/21 9:00 11.31
2015/6/21 10:00 12.02
2015/6/21 11:00 12.84
2015/6/21 12:00 12.92
2015/6/21 13:00 12.53
2015/6/21 14:00 12.25
2015/6/21 15:00 12.27
2015/6/21 16:00 12.41
2015/6/21 17:00 12.96
2015/6/21 18:00 13.37
2015/6/21 19:00 13.63
2015/6/21 20:00 13.73
2015/6/21 21:00 13.84
2015/6/21 22:00 12.91
2015/6/21 23:00 11.21
 2015/6/22 0:00 11.47
 2015/6/22 1:00 11.00
 2015/6/22 2:00 10.51
 2015/6/22 3:00 10.44
 2015/6/22 4:00 10.48
 2015/6/22 5:00 11.25
