You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/7/22 0:00 27.95
 2014/7/22 1:00 26.23
 2014/7/22 2:00 25.95
 2014/7/22 3:00 25.22
 2014/7/22 4:00 26.15
 2014/7/22 5:00 27.21
 2014/7/22 6:00 28.73
 2014/7/22 7:00 29.63
 2014/7/22 8:00 30.27
 2014/7/22 9:00 30.65
2014/7/22 10:00 30.97
2014/7/22 11:00 31.00
2014/7/22 12:00 31.06
2014/7/22 13:00 30.92
2014/7/22 14:00 30.82
2014/7/22 15:00 30.20
2014/7/22 16:00 30.13
2014/7/22 17:00 30.23
2014/7/22 18:00 30.27
2014/7/22 19:00 30.10
2014/7/22 20:00 29.90
2014/7/22 21:00 29.73
2014/7/22 22:00 29.48
2014/7/22 23:00 28.62
 2014/7/23 0:00 27.81
 2014/7/23 1:00 26.60
 2014/7/23 2:00 25.87
 2014/7/23 3:00 25.54
 2014/7/23 4:00 26.16
 2014/7/23 5:00 27.53
 2014/7/23 6:00 29.25
 2014/7/23 7:00 30.39
 2014/7/23 8:00 31.08
 2014/7/23 9:00 31.46
2014/7/23 10:00 31.85
2014/7/23 11:00 31.86
2014/7/23 12:00 31.90
2014/7/23 13:00 31.45
2014/7/23 14:00 30.93
2014/7/23 15:00 30.15
2014/7/23 16:00 30.08
2014/7/23 17:00 30.81
2014/7/23 18:00 31.04
2014/7/23 19:00 30.88
2014/7/23 20:00 30.56
2014/7/23 21:00 30.55
2014/7/23 22:00 30.49
2014/7/23 23:00 28.71
 2014/7/24 0:00 28.17
 2014/7/24 1:00 26.41
 2014/7/24 2:00 25.70
 2014/7/24 3:00 25.02
 2014/7/24 4:00 25.55
 2014/7/24 5:00 27.55
 2014/7/24 6:00 29.50
 2014/7/24 7:00 30.39
 2014/7/24 8:00 30.61
 2014/7/24 9:00 31.02
2014/7/24 10:00 31.14
2014/7/24 11:00 31.04
2014/7/24 12:00 31.20
2014/7/24 13:00 31.14
2014/7/24 14:00 30.87
2014/7/24 15:00 30.73
2014/7/24 16:00 30.57
2014/7/24 17:00 30.57
2014/7/24 18:00 30.48
2014/7/24 19:00 30.41
2014/7/24 20:00 30.23
2014/7/24 21:00 30.20
2014/7/24 22:00 30.13
2014/7/24 23:00 29.54
 2014/7/25 0:00 29.04
 2014/7/25 1:00 27.08
 2014/7/25 2:00 26.16
 2014/7/25 3:00 26.15
 2014/7/25 4:00 26.15
 2014/7/25 5:00 28.47
 2014/7/25 6:00 30.14
 2014/7/25 7:00 30.66
 2014/7/25 8:00 31.03
 2014/7/25 9:00 31.41
2014/7/25 10:00 31.64
2014/7/25 11:00 31.45
2014/7/25 12:00 31.17
2014/7/25 13:00 30.94
2014/7/25 14:00 30.78
2014/7/25 15:00 30.52
2014/7/25 16:00 30.55
2014/7/25 17:00 30.78
2014/7/25 18:00 31.20
2014/7/25 19:00 30.92
2014/7/25 20:00 30.80
2014/7/25 21:00 30.57
2014/7/25 22:00 30.80
2014/7/25 23:00 29.88
 2014/7/26 0:00 30.60
 2014/7/26 1:00 29.43
 2014/7/26 2:00 28.98
 2014/7/26 3:00 28.25
 2014/7/26 4:00 28.26
 2014/7/26 5:00 28.05
 2014/7/26 6:00 29.51
 2014/7/26 7:00 30.22
 2014/7/26 8:00 31.34
 2014/7/26 9:00 31.63
2014/7/26 10:00 31.05
2014/7/26 11:00 30.41
2014/7/26 12:00 29.65
2014/7/26 13:00 29.60
2014/7/26 14:00 29.58
2014/7/26 15:00 29.57
2014/7/26 16:00 30.23
2014/7/26 17:00 31.43
2014/7/26 18:00 32.15
2014/7/26 19:00 31.98
2014/7/26 20:00 31.81
2014/7/26 21:00 31.91
2014/7/26 22:00 32.29
2014/7/26 23:00 31.50
 2014/7/27 0:00 30.14
 2014/7/27 1:00 29.22
 2014/7/27 2:00 28.56
 2014/7/27 3:00 27.95
 2014/7/27 4:00 27.12
 2014/7/27 5:00 26.83
 2014/7/27 6:00 26.91
 2014/7/27 7:00 27.77
 2014/7/27 8:00 29.37
 2014/7/27 9:00 30.13
2014/7/27 10:00 30.63
2014/7/27 11:00 30.81
2014/7/27 12:00 30.60
2014/7/27 13:00 30.62
2014/7/27 14:00 30.52
2014/7/27 15:00 30.52
2014/7/27 16:00 30.50
2014/7/27 17:00 30.39
2014/7/27 18:00 31.08
2014/7/27 19:00 31.88
2014/7/27 20:00 32.07
2014/7/27 21:00 32.57
2014/7/27 22:00 32.62
2014/7/27 23:00 30.72
 2014/7/28 0:00 29.67
 2014/7/28 1:00 28.44
 2014/7/28 2:00 27.91
 2014/7/28 3:00 27.63
 2014/7/28 4:00 27.81
 2014/7/28 5:00 29.15
 2014/7/28 6:00 32.09
 2014/7/28 7:00 32.49
 2014/7/28 8:00 33.33
 2014/7/28 9:00 33.64
2014/7/28 10:00 33.62
2014/7/28 11:00 33.66
2014/7/28 12:00 33.64
2014/7/28 13:00 33.59
2014/7/28 14:00 33.44
2014/7/28 15:00 33.07
2014/7/28 16:00 32.94
2014/7/28 17:00 32.83
2014/7/28 18:00 32.74
2014/7/28 19:00 32.46
2014/7/28 20:00 32.29
2014/7/28 21:00 32.10
2014/7/28 22:00 31.78
2014/7/28 23:00 29.90And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
