You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/7/30 0:00 34.12
 2013/7/30 1:00 32.19
 2013/7/30 2:00 31.78
 2013/7/30 3:00 31.42
 2013/7/30 4:00 31.58
 2013/7/30 5:00 32.61
 2013/7/30 6:00 34.85
 2013/7/30 7:00 37.27
 2013/7/30 8:00 38.18
 2013/7/30 9:00 38.36
2013/7/30 10:00 38.52
2013/7/30 11:00 38.31
2013/7/30 12:00 37.33
2013/7/30 13:00 36.21
2013/7/30 14:00 35.72
2013/7/30 15:00 35.39
2013/7/30 16:00 35.23
2013/7/30 17:00 35.74
2013/7/30 18:00 36.59
2013/7/30 19:00 36.58
2013/7/30 20:00 36.50
2013/7/30 21:00 36.51
2013/7/30 22:00 36.45
2013/7/30 23:00 35.31
 2013/7/31 0:00 33.93
 2013/7/31 1:00 32.23
 2013/7/31 2:00 31.30
 2013/7/31 3:00 31.54
 2013/7/31 4:00 31.88
 2013/7/31 5:00 32.47
 2013/7/31 6:00 34.54
 2013/7/31 7:00 35.86
 2013/7/31 8:00 37.18
 2013/7/31 9:00 37.38
2013/7/31 10:00 37.16
2013/7/31 11:00 36.86
2013/7/31 12:00 36.04
2013/7/31 13:00 35.90
2013/7/31 14:00 35.89
2013/7/31 15:00 35.59
2013/7/31 16:00 35.43
2013/7/31 17:00 36.53
2013/7/31 18:00 36.98
2013/7/31 19:00 36.89
2013/7/31 20:00 36.57
2013/7/31 21:00 36.85
2013/7/31 22:00 36.83
2013/7/31 23:00 35.51
  2013/8/1 0:00 34.16
  2013/8/1 1:00 32.28
  2013/8/1 2:00 31.52
  2013/8/1 3:00 31.94
  2013/8/1 4:00 32.75
  2013/8/1 5:00 33.10
  2013/8/1 6:00 35.58
  2013/8/1 7:00 37.05
  2013/8/1 8:00 37.51
  2013/8/1 9:00 37.83
 2013/8/1 10:00 38.20
 2013/8/1 11:00 38.40
 2013/8/1 12:00 38.10
 2013/8/1 13:00 37.70
 2013/8/1 14:00 37.54
 2013/8/1 15:00 37.29
 2013/8/1 16:00 37.49
 2013/8/1 17:00 37.69
 2013/8/1 18:00 37.66
 2013/8/1 19:00 37.61
 2013/8/1 20:00 37.25
 2013/8/1 21:00 37.44
 2013/8/1 22:00 37.31
 2013/8/1 23:00 35.71
  2013/8/2 0:00 34.07
  2013/8/2 1:00 32.79
  2013/8/2 2:00 32.16
  2013/8/2 3:00 32.03
  2013/8/2 4:00 32.07
  2013/8/2 5:00 32.96
  2013/8/2 6:00 35.58
  2013/8/2 7:00 36.72
  2013/8/2 8:00 36.87
  2013/8/2 9:00 36.92
 2013/8/2 10:00 37.42
 2013/8/2 11:00 37.10
 2013/8/2 12:00 36.33
 2013/8/2 13:00 35.64
 2013/8/2 14:00 35.47
 2013/8/2 15:00 35.11
 2013/8/2 16:00 35.11
 2013/8/2 17:00 35.73
 2013/8/2 18:00 36.33
 2013/8/2 19:00 35.99
 2013/8/2 20:00 35.64
 2013/8/2 21:00 35.76
 2013/8/2 22:00 35.63
 2013/8/2 23:00 34.42
  2013/8/3 0:00 32.83
  2013/8/3 1:00 32.00
  2013/8/3 2:00 30.95
  2013/8/3 3:00 29.80
  2013/8/3 4:00 28.74
  2013/8/3 5:00 28.52
  2013/8/3 6:00 29.68
  2013/8/3 7:00 31.39
  2013/8/3 8:00 32.86
  2013/8/3 9:00 34.33
 2013/8/3 10:00 34.85
 2013/8/3 11:00 35.01
 2013/8/3 12:00 34.89
 2013/8/3 13:00 34.70
 2013/8/3 14:00 34.55
 2013/8/3 15:00 34.28
 2013/8/3 16:00 34.43
 2013/8/3 17:00 34.98
 2013/8/3 18:00 35.57
 2013/8/3 19:00 35.65
 2013/8/3 20:00 35.64
 2013/8/3 21:00 36.27
 2013/8/3 22:00 36.05
 2013/8/3 23:00 35.01
  2013/8/4 0:00 34.28
  2013/8/4 1:00 32.21
  2013/8/4 2:00 31.33
  2013/8/4 3:00 30.73
  2013/8/4 4:00 30.36
  2013/8/4 5:00 30.11
  2013/8/4 6:00 30.75
  2013/8/4 7:00 31.30
  2013/8/4 8:00 32.52
