You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/8/11 0:00  8.05
 2015/8/11 1:00  7.51
 2015/8/11 2:00  6.84
 2015/8/11 3:00  6.41
 2015/8/11 4:00  6.68
 2015/8/11 5:00  7.26
 2015/8/11 6:00  8.82
 2015/8/11 7:00 10.83
 2015/8/11 8:00 13.27
 2015/8/11 9:00 13.78
2015/8/11 10:00 14.48
2015/8/11 11:00 14.14
2015/8/11 12:00 13.70
2015/8/11 13:00 13.40
2015/8/11 14:00 12.97
2015/8/11 15:00 12.35
2015/8/11 16:00 11.35
2015/8/11 17:00 10.76
2015/8/11 18:00 10.58
2015/8/11 19:00 10.51
2015/8/11 20:00  9.71
2015/8/11 21:00  9.93
2015/8/11 22:00  9.54
2015/8/11 23:00  8.12
 2015/8/12 0:00  7.42
 2015/8/12 1:00  6.45
 2015/8/12 2:00  6.53
 2015/8/12 3:00  6.65
 2015/8/12 4:00  6.86
 2015/8/12 5:00  8.12
 2015/8/12 6:00 10.16
 2015/8/12 7:00 12.24
 2015/8/12 8:00 13.96
 2015/8/12 9:00 14.69
2015/8/12 10:00 15.44
2015/8/12 11:00 15.55
2015/8/12 12:00 15.00
2015/8/12 13:00 14.72
2015/8/12 14:00 14.18
2015/8/12 15:00 13.67
2015/8/12 16:00 13.18
2015/8/12 17:00 13.65
2015/8/12 18:00 13.73
2015/8/12 19:00 13.61
2015/8/12 20:00 12.08
2015/8/12 21:00 11.78
2015/8/12 22:00 10.79
2015/8/12 23:00  9.37
 2015/8/13 0:00  9.33
 2015/8/13 1:00  8.89
 2015/8/13 2:00  8.81
 2015/8/13 3:00  8.71
 2015/8/13 4:00  8.86
 2015/8/13 5:00  9.67
 2015/8/13 6:00 11.01
 2015/8/13 7:00 12.89
 2015/8/13 8:00 14.06
 2015/8/13 9:00 15.46
2015/8/13 10:00 16.12
2015/8/13 11:00 16.10
2015/8/13 12:00 15.55
2015/8/13 13:00 15.14
2015/8/13 14:00 14.83
2015/8/13 15:00 14.28
2015/8/13 16:00 13.61
2015/8/13 17:00 14.28
2015/8/13 18:00 14.45
2015/8/13 19:00 14.29
2015/8/13 20:00 13.25
2015/8/13 21:00 12.65
2015/8/13 22:00 11.35
2015/8/13 23:00  9.94
 2015/8/14 0:00  9.36
 2015/8/14 1:00  8.89
 2015/8/14 2:00  8.22
 2015/8/14 3:00  7.79
 2015/8/14 4:00  7.93
 2015/8/14 5:00  8.81
 2015/8/14 6:00 10.68
 2015/8/14 7:00 12.68
 2015/8/14 8:00 13.66
 2015/8/14 9:00 14.01
2015/8/14 10:00 13.83
2015/8/14 11:00 13.47
2015/8/14 12:00 13.15
2015/8/14 13:00 12.77
2015/8/14 14:00 12.16
2015/8/14 15:00 11.54
2015/8/14 16:00 10.74
2015/8/14 17:00 10.63
2015/8/14 18:00 10.72
2015/8/14 19:00 10.71
2015/8/14 20:00  9.91
2015/8/14 21:00 10.01
2015/8/14 22:00  9.30
2015/8/14 23:00  8.63
 2015/8/15 0:00  9.36
 2015/8/15 1:00  8.72
 2015/8/15 2:00  8.49
 2015/8/15 3:00  8.42
 2015/8/15 4:00  8.56
 2015/8/15 5:00  9.22
 2015/8/15 6:00  9.36
 2015/8/15 7:00 10.25
 2015/8/15 8:00 11.57
 2015/8/15 9:00 12.43
2015/8/15 10:00 12.71
2015/8/15 11:00 12.61
2015/8/15 12:00 12.24
2015/8/15 13:00 12.08
2015/8/15 14:00 11.68
2015/8/15 15:00 11.50
2015/8/15 16:00 11.62
2015/8/15 17:00 11.74
2015/8/15 18:00 12.02
2015/8/15 19:00 11.98
2015/8/15 20:00 11.84
2015/8/15 21:00 11.94
2015/8/15 22:00 11.94
2015/8/15 23:00 10.67
 2015/8/16 0:00 10.24
 2015/8/16 1:00  9.85
 2015/8/16 2:00  9.79
 2015/8/16 3:00  9.73
 2015/8/16 4:00  9.63
 2015/8/16 5:00  9.61
 2015/8/16 6:00  9.93
 2015/8/16 7:00 10.34
 2015/8/16 8:00 11.11
 2015/8/16 9:00 12.05
2015/8/16 10:00 12.43
2015/8/16 11:00 12.57
2015/8/16 12:00 12.24
2015/8/16 13:00 12.07
2015/8/16 14:00 11.50
2015/8/16 15:00 11.14
2015/8/16 16:00 11.26
2015/8/16 17:00 11.50
2015/8/16 18:00 11.67
2015/8/16 19:00 12.03
2015/8/16 20:00 11.99
2015/8/16 21:00 12.15
2015/8/16 22:00 11.67
2015/8/16 23:00 10.70
 2015/8/17 0:00  9.63
 2015/8/17 1:00  8.40
 2015/8/17 2:00  8.03
 2015/8/17 3:00  7.93
 2015/8/17 4:00  8.19
 2015/8/17 5:00  9.94
 2015/8/17 6:00 11.30
 2015/8/17 7:00 13.96
 2015/8/17 8:00 14.59
 2015/8/17 9:00 14.65
2015/8/17 10:00 14.72
2015/8/17 11:00 14.51
2015/8/17 12:00 14.04
2015/8/17 13:00 13.55
2015/8/17 14:00 13.31
2015/8/17 15:00 12.92
2015/8/17 16:00 12.60
2015/8/17 17:00 13.06
2015/8/17 18:00 12.97
2015/8/17 19:00 12.91
2015/8/17 20:00 11.88
2015/8/17 21:00 12.07
2015/8/17 22:00 10.87
2015/8/17 23:00  8.97And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
