You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
 2016/10/18 0:00 31.13
 2016/10/18 1:00 30.35
 2016/10/18 2:00 30.03
 2016/10/18 3:00 30.06
 2016/10/18 4:00 30.84
 2016/10/18 5:00 31.93
 2016/10/18 6:00 34.88
 2016/10/18 7:00 37.88
 2016/10/18 8:00 39.89
 2016/10/18 9:00 39.47
2016/10/18 10:00 38.38
2016/10/18 11:00 37.47
2016/10/18 12:00 35.98
2016/10/18 13:00 35.46
2016/10/18 14:00 35.35
2016/10/18 15:00 35.05
2016/10/18 16:00 35.13
2016/10/18 17:00 36.97
2016/10/18 18:00 38.66
2016/10/18 19:00 37.16
2016/10/18 20:00 34.57
2016/10/18 21:00 33.16
2016/10/18 22:00 32.25
2016/10/18 23:00 30.86
 2016/10/19 0:00 31.05
 2016/10/19 1:00 30.56
 2016/10/19 2:00 30.51
 2016/10/19 3:00 30.68
 2016/10/19 4:00 31.01
 2016/10/19 5:00 32.25
 2016/10/19 6:00 34.96
 2016/10/19 7:00 39.38
 2016/10/19 8:00 40.45
 2016/10/19 9:00 39.82
2016/10/19 10:00 39.33
2016/10/19 11:00 38.65
2016/10/19 12:00 37.45
2016/10/19 13:00 37.33
2016/10/19 14:00 36.89
2016/10/19 15:00 36.10
2016/10/19 16:00 37.35
2016/10/19 17:00 39.56
2016/10/19 18:00 38.77
2016/10/19 19:00 37.49
2016/10/19 20:00 35.48
2016/10/19 21:00 33.96
2016/10/19 22:00 33.12
2016/10/19 23:00 31.73
 2016/10/20 0:00 31.18
 2016/10/20 1:00 30.97
 2016/10/20 2:00 30.55
 2016/10/20 3:00 30.58
 2016/10/20 4:00 31.04
 2016/10/20 5:00 32.21
 2016/10/20 6:00 34.27
 2016/10/20 7:00 38.85
 2016/10/20 8:00 40.50
 2016/10/20 9:00 40.37
2016/10/20 10:00 40.35
2016/10/20 11:00 40.02
2016/10/20 12:00 39.77
2016/10/20 13:00 40.21
2016/10/20 14:00 39.29
2016/10/20 15:00 38.79
2016/10/20 16:00 40.00
2016/10/20 17:00 41.40
2016/10/20 18:00 42.66
2016/10/20 19:00 41.46
2016/10/20 20:00 38.22
2016/10/20 21:00 35.87
2016/10/20 22:00 33.95
2016/10/20 23:00 32.47
 2016/10/21 0:00 32.18
 2016/10/21 1:00 31.33
 2016/10/21 2:00 30.83
 2016/10/21 3:00 30.67
 2016/10/21 4:00 31.93
 2016/10/21 5:00 32.83
 2016/10/21 6:00 35.30
 2016/10/21 7:00 37.93
 2016/10/21 8:00 38.87
 2016/10/21 9:00 38.53
2016/10/21 10:00 38.53
2016/10/21 11:00 38.03
2016/10/21 12:00 37.71
2016/10/21 13:00 36.29
2016/10/21 14:00 35.78
2016/10/21 15:00 35.50
2016/10/21 16:00 35.77
2016/10/21 17:00 36.81
2016/10/21 18:00 38.28
2016/10/21 19:00 37.02
2016/10/21 20:00 35.17
2016/10/21 21:00 34.15
2016/10/21 22:00 33.51
2016/10/21 23:00 32.78
 2016/10/22 0:00 33.03
 2016/10/22 1:00 32.76
 2016/10/22 2:00 32.54
 2016/10/22 3:00 32.48
 2016/10/22 4:00 32.60
 2016/10/22 5:00 32.93
 2016/10/22 6:00 33.33
 2016/10/22 7:00 33.48
 2016/10/22 8:00 33.86
 2016/10/22 9:00 35.00
2016/10/22 10:00 35.45
2016/10/22 11:00 35.22
2016/10/22 12:00 35.24
2016/10/22 13:00 34.05
2016/10/22 14:00 33.70
2016/10/22 15:00 33.66
2016/10/22 16:00 34.15
2016/10/22 17:00 36.44
2016/10/22 18:00 37.74
2016/10/22 19:00 36.64
2016/10/22 20:00 35.27
2016/10/22 21:00 34.30
2016/10/22 22:00 33.57
2016/10/22 23:00 33.28
 2016/10/23 0:00 32.83
 2016/10/23 1:00 32.50
 2016/10/23 2:00 32.22
 2016/10/23 3:00 31.42
 2016/10/23 4:00 31.63
 2016/10/23 5:00 31.66
 2016/10/23 6:00 32.37
 2016/10/23 7:00 32.83
 2016/10/23 8:00 33.47
 2016/10/23 9:00 34.37
2016/10/23 10:00 34.48
2016/10/23 11:00 34.62
2016/10/23 12:00 34.45
2016/10/23 13:00 34.14
2016/10/23 14:00 34.16
2016/10/23 15:00 33.99
2016/10/23 16:00 35.11
2016/10/23 17:00 36.52
2016/10/23 18:00 39.24
2016/10/23 19:00 39.20
2016/10/23 20:00 37.44
2016/10/23 21:00 35.72
2016/10/23 22:00 33.87
2016/10/23 23:00 33.39
 2016/10/24 0:00 31.97
 2016/10/24 1:00 31.54
 2016/10/24 2:00 31.50
 2016/10/24 3:00 31.31
 2016/10/24 4:00 31.73
 2016/10/24 5:00 33.75
 2016/10/24 6:00 37.96
 2016/10/24 7:00 41.46
 2016/10/24 8:00 42.53
 2016/10/24 9:00 42.83
2016/10/24 10:00 42.86
2016/10/24 11:00 41.90
2016/10/24 12:00 41.84
2016/10/24 13:00 41.18
2016/10/24 14:00 40.67
2016/10/24 15:00 40.57
2016/10/24 16:00 40.18
2016/10/24 17:00 41.91
2016/10/24 18:00 43.91
2016/10/24 19:00 41.34
2016/10/24 20:00 38.29
2016/10/24 21:00 36.47
2016/10/24 22:00 35.23
2016/10/24 23:00 33.06And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
