You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/9/29 0:00 14.57
 2015/9/29 1:00 14.22
 2015/9/29 2:00 14.03
 2015/9/29 3:00 14.06
 2015/9/29 4:00 14.37
 2015/9/29 5:00 15.31
 2015/9/29 6:00 16.96
 2015/9/29 7:00 19.98
 2015/9/29 8:00 20.68
 2015/9/29 9:00 20.32
2015/9/29 10:00 19.53
2015/9/29 11:00 18.90
2015/9/29 12:00 17.77
2015/9/29 13:00 16.97
2015/9/29 14:00 16.19
2015/9/29 15:00 16.17
2015/9/29 16:00 15.93
2015/9/29 17:00 16.38
2015/9/29 18:00 17.07
2015/9/29 19:00 18.19
2015/9/29 20:00 16.26
2015/9/29 21:00 14.99
2015/9/29 22:00 14.02
2015/9/29 23:00 12.99
 2015/9/30 0:00 11.50
 2015/9/30 1:00 10.76
 2015/9/30 2:00 10.57
 2015/9/30 3:00 10.69
 2015/9/30 4:00 12.13
 2015/9/30 5:00 13.36
 2015/9/30 6:00 15.33
 2015/9/30 7:00 17.07
 2015/9/30 8:00 18.17
 2015/9/30 9:00 18.87
2015/9/30 10:00 18.18
2015/9/30 11:00 16.96
2015/9/30 12:00 16.86
2015/9/30 13:00 16.68
2015/9/30 14:00 15.96
2015/9/30 15:00 16.19
2015/9/30 16:00 16.15
2015/9/30 17:00 16.55
2015/9/30 18:00 16.82
2015/9/30 19:00 17.27
2015/9/30 20:00 16.09
2015/9/30 21:00 14.98
2015/9/30 22:00 14.09
2015/9/30 23:00 12.49
 2015/10/1 0:00 11.96
 2015/10/1 1:00 10.90
 2015/10/1 2:00  9.95
 2015/10/1 3:00 10.02
 2015/10/1 4:00 10.87
 2015/10/1 5:00 12.58
 2015/10/1 6:00 14.19
 2015/10/1 7:00 15.01
 2015/10/1 8:00 15.69
 2015/10/1 9:00 15.71
2015/10/1 10:00 15.46
2015/10/1 11:00 15.06
2015/10/1 12:00 14.99
2015/10/1 13:00 14.93
2015/10/1 14:00 14.65
2015/10/1 15:00 14.51
2015/10/1 16:00 14.19
2015/10/1 17:00 14.33
2015/10/1 18:00 14.69
2015/10/1 19:00 14.91
2015/10/1 20:00 14.14
2015/10/1 21:00 13.11
2015/10/1 22:00 12.00
2015/10/1 23:00 11.07
 2015/10/2 0:00  8.92
 2015/10/2 1:00  9.54
 2015/10/2 2:00  8.49
 2015/10/2 3:00  6.89
 2015/10/2 4:00  7.94
 2015/10/2 5:00 10.42
 2015/10/2 6:00 12.99
 2015/10/2 7:00 14.23
 2015/10/2 8:00 14.97
 2015/10/2 9:00 14.84
2015/10/2 10:00 14.45
2015/10/2 11:00 14.03
2015/10/2 12:00 13.49
2015/10/2 13:00 12.70
2015/10/2 14:00 12.04
2015/10/2 15:00 11.34
2015/10/2 16:00 11.06
2015/10/2 17:00 11.30
2015/10/2 18:00 12.22
2015/10/2 19:00 13.13
2015/10/2 20:00 12.37
2015/10/2 21:00 12.28
2015/10/2 22:00 11.54
2015/10/2 23:00 10.85
 2015/10/3 0:00 11.05
 2015/10/3 1:00 11.01
 2015/10/3 2:00 11.03
 2015/10/3 3:00 11.10
 2015/10/3 4:00 11.17
 2015/10/3 5:00 11.52
 2015/10/3 6:00 11.79
 2015/10/3 7:00 12.29
 2015/10/3 8:00 12.87
 2015/10/3 9:00 13.44
2015/10/3 10:00 13.80
2015/10/3 11:00 13.79
2015/10/3 12:00 13.37
2015/10/3 13:00 12.92
2015/10/3 14:00 12.84
2015/10/3 15:00 12.91
2015/10/3 16:00 13.20
2015/10/3 17:00 14.02
2015/10/3 18:00 14.56
2015/10/3 19:00 14.75
2015/10/3 20:00 14.06
2015/10/3 21:00 13.66
2015/10/3 22:00 12.56
2015/10/3 23:00 11.45
 2015/10/4 0:00 12.75
 2015/10/4 1:00 12.49
 2015/10/4 2:00 12.39
 2015/10/4 3:00 12.35
 2015/10/4 4:00 12.41
 2015/10/4 5:00 12.60
 2015/10/4 6:00 12.72
 2015/10/4 7:00 12.73
 2015/10/4 8:00 13.20
 2015/10/4 9:00 13.54
2015/10/4 10:00 14.13
2015/10/4 11:00 14.19
2015/10/4 12:00 13.91
2015/10/4 13:00 13.53
2015/10/4 14:00 13.29
2015/10/4 15:00 13.35
2015/10/4 16:00 13.50
2015/10/4 17:00 14.21
2015/10/4 18:00 15.44
2015/10/4 19:00 16.14
2015/10/4 20:00 15.48
2015/10/4 21:00 15.01
2015/10/4 22:00 14.32
2015/10/4 23:00 13.03
 2015/10/5 0:00 13.21
 2015/10/5 1:00 12.89
 2015/10/5 2:00 12.72
 2015/10/5 3:00 12.83
 2015/10/5 4:00 13.22
 2015/10/5 5:00 14.21
 2015/10/5 6:00 16.37
 2015/10/5 7:00 19.75
 2015/10/5 8:00 21.99
 2015/10/5 9:00 20.26
2015/10/5 10:00 20.18
2015/10/5 11:00 18.80
2015/10/5 12:00 17.71
2015/10/5 13:00 17.01
2015/10/5 14:00 16.85
2015/10/5 15:00 16.67
2015/10/5 16:00 16.25
2015/10/5 17:00 16.61
2015/10/5 18:00 16.86
2015/10/5 19:00 17.01
2015/10/5 20:00 15.98
2015/10/5 21:00 15.00
2015/10/5 22:00 13.67
2015/10/5 23:00 12.16And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
