You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/2/23 0:00 18.08
 2016/2/23 1:00 17.33
 2016/2/23 2:00 17.20
 2016/2/23 3:00 17.44
 2016/2/23 4:00 17.81
 2016/2/23 5:00 19.08
 2016/2/23 6:00 19.97
 2016/2/23 7:00 20.97
 2016/2/23 8:00 21.63
 2016/2/23 9:00 21.07
2016/2/23 10:00 20.87
2016/2/23 11:00 20.71
2016/2/23 12:00 20.65
2016/2/23 13:00 20.58
2016/2/23 14:00 20.40
2016/2/23 15:00 20.25
2016/2/23 16:00 20.40
2016/2/23 17:00 20.96
2016/2/23 18:00 21.43
2016/2/23 19:00 20.76
2016/2/23 20:00 20.19
2016/2/23 21:00 19.49
2016/2/23 22:00 18.90
2016/2/23 23:00 17.89
 2016/2/24 0:00 18.03
 2016/2/24 1:00 17.05
 2016/2/24 2:00 16.97
 2016/2/24 3:00 17.08
 2016/2/24 4:00 17.88
 2016/2/24 5:00 19.29
 2016/2/24 6:00 20.52
 2016/2/24 7:00 21.47
 2016/2/24 8:00 22.66
 2016/2/24 9:00 22.08
2016/2/24 10:00 21.35
2016/2/24 11:00 21.16
2016/2/24 12:00 21.00
2016/2/24 13:00 21.01
2016/2/24 14:00 20.92
2016/2/24 15:00 21.01
2016/2/24 16:00 21.12
2016/2/24 17:00 22.38
2016/2/24 18:00 25.21
2016/2/24 19:00 21.86
2016/2/24 20:00 21.08
2016/2/24 21:00 20.50
2016/2/24 22:00 19.55
2016/2/24 23:00 18.83
 2016/2/25 0:00 19.06
 2016/2/25 1:00 18.85
 2016/2/25 2:00 18.81
 2016/2/25 3:00 19.02
 2016/2/25 4:00 19.43
 2016/2/25 5:00 21.01
 2016/2/25 6:00 22.90
 2016/2/25 7:00 35.05
 2016/2/25 8:00 37.21
 2016/2/25 9:00 35.07
2016/2/25 10:00 28.09
2016/2/25 11:00 28.02
2016/2/25 12:00 25.27
2016/2/25 13:00 26.19
2016/2/25 14:00 24.86
2016/2/25 15:00 23.82
2016/2/25 16:00 24.54
2016/2/25 17:00 35.03
2016/2/25 18:00 39.92
2016/2/25 19:00 35.03
2016/2/25 20:00 23.44
2016/2/25 21:00 21.21
2016/2/25 22:00 20.27
2016/2/25 23:00 19.17
 2016/2/26 0:00 18.84
 2016/2/26 1:00 18.49
 2016/2/26 2:00 18.46
 2016/2/26 3:00 18.64
 2016/2/26 4:00 19.38
 2016/2/26 5:00 20.64
