You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/5/27 0:00 17.89
 2014/5/27 1:00 17.48
 2014/5/27 2:00 17.23
 2014/5/27 3:00 17.23
 2014/5/27 4:00 17.26
 2014/5/27 5:00 17.72
 2014/5/27 6:00 24.99
 2014/5/27 7:00 31.35
 2014/5/27 8:00 35.23
 2014/5/27 9:00 35.26
2014/5/27 10:00 35.23
2014/5/27 11:00 34.42
2014/5/27 12:00 31.36
2014/5/27 13:00 31.06
2014/5/27 14:00 29.76
2014/5/27 15:00 29.32
2014/5/27 16:00 27.81
2014/5/27 17:00 27.84
2014/5/27 18:00 28.79
2014/5/27 19:00 26.23
2014/5/27 20:00 24.49
2014/5/27 21:00 24.28
2014/5/27 22:00 21.19
2014/5/27 23:00 17.80
 2014/5/28 0:00 17.16
 2014/5/28 1:00 15.97
 2014/5/28 2:00 15.46
 2014/5/28 3:00 15.26
 2014/5/28 4:00 15.69
 2014/5/28 5:00 17.66
 2014/5/28 6:00 20.55
 2014/5/28 7:00 28.44
 2014/5/28 8:00 32.65
 2014/5/28 9:00 31.60
2014/5/28 10:00 32.29
2014/5/28 11:00 32.76
2014/5/28 12:00 30.87
2014/5/28 13:00 30.03
2014/5/28 14:00 29.24
2014/5/28 15:00 28.19
2014/5/28 16:00 28.10
2014/5/28 17:00 27.55
2014/5/28 18:00 29.40
2014/5/28 19:00 28.89
2014/5/28 20:00 27.78
2014/5/28 21:00 26.02
2014/5/28 22:00 24.08
2014/5/28 23:00 20.06
 2014/5/29 0:00 19.10
 2014/5/29 1:00 18.12
 2014/5/29 2:00 17.81
