You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2016/2/9 0:00 14.00
  2016/2/9 1:00 13.71
  2016/2/9 2:00 12.94
  2016/2/9 3:00 12.72
  2016/2/9 4:00 14.16
  2016/2/9 5:00 15.73
  2016/2/9 6:00 17.06
  2016/2/9 7:00 18.37
  2016/2/9 8:00 18.45
  2016/2/9 9:00 18.36
 2016/2/9 10:00 18.06
 2016/2/9 11:00 17.95
 2016/2/9 12:00 17.85
 2016/2/9 13:00 18.14
 2016/2/9 14:00 18.16
 2016/2/9 15:00 18.33
 2016/2/9 16:00 18.71
 2016/2/9 17:00 19.83
 2016/2/9 18:00 19.86
 2016/2/9 19:00 18.88
 2016/2/9 20:00 18.53
 2016/2/9 21:00 18.20
 2016/2/9 22:00 17.82
 2016/2/9 23:00 16.50
 2016/2/10 0:00 16.40
 2016/2/10 1:00 16.04
 2016/2/10 2:00 16.04
 2016/2/10 3:00 16.03
 2016/2/10 4:00 16.29
 2016/2/10 5:00 17.16
 2016/2/10 6:00 18.88
 2016/2/10 7:00 20.63
 2016/2/10 8:00 21.35
 2016/2/10 9:00 21.52
2016/2/10 10:00 21.04
2016/2/10 11:00 20.73
2016/2/10 12:00 20.13
2016/2/10 13:00 20.33
2016/2/10 14:00 20.70
2016/2/10 15:00 20.48
2016/2/10 16:00 21.53
2016/2/10 17:00 30.67
2016/2/10 18:00 30.06
2016/2/10 19:00 20.82
2016/2/10 20:00 19.45
2016/2/10 21:00 18.92
2016/2/10 22:00 18.00
2016/2/10 23:00 17.19
 2016/2/11 0:00 17.71
 2016/2/11 1:00 17.46
 2016/2/11 2:00 16.91
 2016/2/11 3:00 16.97
 2016/2/11 4:00 17.75
 2016/2/11 5:00 18.43
 2016/2/11 6:00 19.99
 2016/2/11 7:00 22.72
 2016/2/11 8:00 23.97
 2016/2/11 9:00 22.73
2016/2/11 10:00 21.09
2016/2/11 11:00 20.65
2016/2/11 12:00 20.29
2016/2/11 13:00 20.42
2016/2/11 14:00 20.26
2016/2/11 15:00 20.33
2016/2/11 16:00 20.95
2016/2/11 17:00 26.01
2016/2/11 18:00 31.61
2016/2/11 19:00 20.96
2016/2/11 20:00 19.93
2016/2/11 21:00 19.53
2016/2/11 22:00 18.63
2016/2/11 23:00 17.88
 2016/2/12 0:00 17.91
 2016/2/12 1:00 17.70
 2016/2/12 2:00 17.60
 2016/2/12 3:00 17.74
 2016/2/12 4:00 18.13
 2016/2/12 5:00 18.95
 2016/2/12 6:00 20.35
 2016/2/12 7:00 30.27
 2016/2/12 8:00 32.53
 2016/2/12 9:00 28.67
2016/2/12 10:00 24.69
2016/2/12 11:00 23.17
2016/2/12 12:00 21.70
2016/2/12 13:00 22.27
2016/2/12 14:00 20.87
2016/2/12 15:00 20.48
2016/2/12 16:00 21.55
2016/2/12 17:00 28.61
2016/2/12 18:00 24.63
2016/2/12 19:00 20.59
2016/2/12 20:00 19.47
2016/2/12 21:00 19.15
2016/2/12 22:00 18.51
2016/2/12 23:00 17.99
 2016/2/13 0:00 18.42
 2016/2/13 1:00 18.07
 2016/2/13 2:00 17.79
 2016/2/13 3:00 17.84
 2016/2/13 4:00 17.92
 2016/2/13 5:00 18.13
 2016/2/13 6:00 17.91
 2016/2/13 7:00 18.22
 2016/2/13 8:00 18.56
 2016/2/13 9:00 19.15
2016/2/13 10:00 19.31
2016/2/13 11:00 19.23
2016/2/13 12:00 19.06
2016/2/13 13:00 18.86
2016/2/13 14:00 18.82
2016/2/13 15:00 18.98
2016/2/13 16:00 19.47
2016/2/13 17:00 21.58
2016/2/13 18:00 21.50
2016/2/13 19:00 19.98
2016/2/13 20:00 19.12
2016/2/13 21:00 18.62
2016/2/13 22:00 18.20
2016/2/13 23:00 17.26
 2016/2/14 0:00 17.14
 2016/2/14 1:00 16.77
 2016/2/14 2:00 16.55
 2016/2/14 3:00 16.49
 2016/2/14 4:00 16.62
 2016/2/14 5:00 16.83
 2016/2/14 6:00 16.94
 2016/2/14 7:00 16.91
 2016/2/14 8:00 17.13
 2016/2/14 9:00 17.55
2016/2/14 10:00 17.69
2016/2/14 11:00 17.84
2016/2/14 12:00 17.69
2016/2/14 13:00 17.35
2016/2/14 14:00 17.23
2016/2/14 15:00 17.42
2016/2/14 16:00 17.74
2016/2/14 17:00 18.62
2016/2/14 18:00 19.34
2016/2/14 19:00 18.80
2016/2/14 20:00 18.28
2016/2/14 21:00 18.01
2016/2/14 22:00 17.81
2016/2/14 23:00 17.52
 2016/2/15 0:00 17.13
 2016/2/15 1:00 16.53
 2016/2/15 2:00 15.97
 2016/2/15 3:00 16.23
 2016/2/15 4:00 16.98
 2016/2/15 5:00 17.84
 2016/2/15 6:00 18.99
 2016/2/15 7:00 36.86
 2016/2/15 8:00 38.67
 2016/2/15 9:00 33.46
2016/2/15 10:00 32.09
2016/2/15 11:00 24.73
2016/2/15 12:00 21.21
2016/2/15 13:00 21.34
2016/2/15 14:00 20.74
2016/2/15 15:00 20.73
2016/2/15 16:00 22.11
2016/2/15 17:00 30.15
2016/2/15 18:00 30.45
2016/2/15 19:00 22.01
2016/2/15 20:00 19.90
2016/2/15 21:00 18.94
2016/2/15 22:00 18.51
2016/2/15 23:00 17.91And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
