You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2013/3/5 0:00 38.10
  2013/3/5 1:00 37.58
  2013/3/5 2:00 37.66
  2013/3/5 3:00 38.16
  2013/3/5 4:00 38.35
  2013/3/5 5:00 39.98
  2013/3/5 6:00 41.35
  2013/3/5 7:00 43.58
  2013/3/5 8:00 43.92
  2013/3/5 9:00 42.57
 2013/3/5 10:00 41.22
 2013/3/5 11:00 40.80
 2013/3/5 12:00 40.91
 2013/3/5 13:00 40.60
 2013/3/5 14:00 40.51
 2013/3/5 15:00 40.80
 2013/3/5 16:00 42.42
 2013/3/5 17:00 43.78
 2013/3/5 18:00 43.91
 2013/3/5 19:00 43.29
 2013/3/5 20:00 42.64
 2013/3/5 21:00 41.70
 2013/3/5 22:00 39.99
 2013/3/5 23:00 38.16
  2013/3/6 0:00 38.32
  2013/3/6 1:00 37.93
  2013/3/6 2:00 37.72
  2013/3/6 3:00 38.06
  2013/3/6 4:00 38.68
  2013/3/6 5:00 40.77
  2013/3/6 6:00 43.35
  2013/3/6 7:00 44.99
  2013/3/6 8:00 45.42
  2013/3/6 9:00 44.67
 2013/3/6 10:00 43.16
 2013/3/6 11:00 41.66
 2013/3/6 12:00 40.74
 2013/3/6 13:00 40.83
 2013/3/6 14:00 41.26
 2013/3/6 15:00 41.94
 2013/3/6 16:00 42.59
 2013/3/6 17:00 43.27
 2013/3/6 18:00 43.83
 2013/3/6 19:00 43.39
 2013/3/6 20:00 42.23
 2013/3/6 21:00 41.63
 2013/3/6 22:00 40.54
 2013/3/6 23:00 38.45
  2013/3/7 0:00 38.72
  2013/3/7 1:00 38.07
  2013/3/7 2:00 37.93
  2013/3/7 3:00 38.10
  2013/3/7 4:00 38.26
  2013/3/7 5:00 39.85
  2013/3/7 6:00 42.08
  2013/3/7 7:00 44.00
  2013/3/7 8:00 45.09
  2013/3/7 9:00 44.01
 2013/3/7 10:00 43.68
 2013/3/7 11:00 43.03
 2013/3/7 12:00 41.66
 2013/3/7 13:00 41.46
 2013/3/7 14:00 41.23
 2013/3/7 15:00 41.08
 2013/3/7 16:00 40.79
 2013/3/7 17:00 43.18
 2013/3/7 18:00 43.92
 2013/3/7 19:00 43.74
 2013/3/7 20:00 43.16
 2013/3/7 21:00 41.34
 2013/3/7 22:00 40.24
 2013/3/7 23:00 39.13
  2013/3/8 0:00 38.84
  2013/3/8 1:00 38.45
  2013/3/8 2:00 38.32
  2013/3/8 3:00 38.20
  2013/3/8 4:00 38.60
  2013/3/8 5:00 40.19
  2013/3/8 6:00 42.28
  2013/3/8 7:00 43.55
  2013/3/8 8:00 43.70
  2013/3/8 9:00 43.03
 2013/3/8 10:00 42.06
 2013/3/8 11:00 41.43
 2013/3/8 12:00 40.48
 2013/3/8 13:00 39.75
 2013/3/8 14:00 39.38
 2013/3/8 15:00 39.17
 2013/3/8 16:00 39.33
 2013/3/8 17:00 41.35
 2013/3/8 18:00 43.33
 2013/3/8 19:00 43.09
 2013/3/8 20:00 42.19
 2013/3/8 21:00 41.47
 2013/3/8 22:00 40.47
 2013/3/8 23:00 39.51
  2013/3/9 0:00 40.00
  2013/3/9 1:00 38.74
  2013/3/9 2:00 38.17
  2013/3/9 3:00 38.37
  2013/3/9 4:00 38.70
  2013/3/9 5:00 39.03
  2013/3/9 6:00 39.08
  2013/3/9 7:00 39.02
  2013/3/9 8:00 40.13
  2013/3/9 9:00 40.78
 2013/3/9 10:00 40.66
 2013/3/9 11:00 40.47
 2013/3/9 12:00 40.18
 2013/3/9 13:00 39.68
 2013/3/9 14:00 39.30
 2013/3/9 15:00 39.39
 2013/3/9 16:00 39.89
 2013/3/9 17:00 40.59
 2013/3/9 18:00 43.05
 2013/3/9 19:00 43.05
 2013/3/9 20:00 40.97
 2013/3/9 21:00 40.36
 2013/3/9 22:00 40.08
 2013/3/9 23:00 38.69
 2013/3/10 0:00 40.00
 2013/3/10 1:00 39.05
 2013/3/10 2:00 38.48
 2013/3/10 3:00 38.47
 2013/3/10 4:00 38.60
 2013/3/10 5:00 38.87
 2013/3/10 6:00 38.65
 2013/3/10 7:00 38.77
 2013/3/10 8:00 38.67
 2013/3/10 9:00 39.44
2013/3/10 10:00 39.98
2013/3/10 11:00 40.16
2013/3/10 12:00 39.71
2013/3/10 13:00 39.18
2013/3/10 14:00 38.83
2013/3/10 15:00 38.78
2013/3/10 16:00 39.26
2013/3/10 17:00 40.29
2013/3/10 18:00 41.46
2013/3/10 19:00 42.41
2013/3/10 20:00 41.41
2013/3/10 21:00 40.97
2013/3/10 22:00 40.65
2013/3/10 23:00 39.47
 2013/3/11 0:00 40.26
 2013/3/11 1:00 39.72
 2013/3/11 2:00 39.98
 2013/3/11 3:00 40.46
 2013/3/11 4:00 41.01
 2013/3/11 5:00 42.00
 2013/3/11 6:00 43.24
 2013/3/11 7:00 44.84
 2013/3/11 8:00 47.71
 2013/3/11 9:00 47.87
2013/3/11 10:00 45.42
2013/3/11 11:00 44.47
2013/3/11 12:00 43.77
2013/3/11 13:00 43.40
2013/3/11 14:00 43.29
2013/3/11 15:00 43.33
2013/3/11 16:00 43.20
2013/3/11 17:00 45.58
2013/3/11 18:00 53.22
2013/3/11 19:00 50.74
2013/3/11 20:00 45.80
2013/3/11 21:00 43.25
2013/3/11 22:00 41.85
2013/3/11 23:00 41.41And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
