You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/1/28 0:00 31.24
 2014/1/28 1:00 31.03
 2014/1/28 2:00 30.26
 2014/1/28 3:00 29.57
 2014/1/28 4:00 30.46
 2014/1/28 5:00 31.84
 2014/1/28 6:00 33.72
 2014/1/28 7:00 37.57
 2014/1/28 8:00 38.30
 2014/1/28 9:00 36.81
2014/1/28 10:00 35.90
2014/1/28 11:00 34.94
2014/1/28 12:00 34.63
2014/1/28 13:00 34.58
2014/1/28 14:00 34.66
2014/1/28 15:00 34.87
2014/1/28 16:00 35.90
2014/1/28 17:00 37.51
2014/1/28 18:00 34.96
2014/1/28 19:00 34.16
2014/1/28 20:00 33.47
2014/1/28 21:00 33.03
2014/1/28 22:00 32.27
2014/1/28 23:00 31.25
 2014/1/29 0:00 31.09
 2014/1/29 1:00 30.50
 2014/1/29 2:00 29.58
 2014/1/29 3:00 28.98
 2014/1/29 4:00 30.18
 2014/1/29 5:00 31.90
 2014/1/29 6:00 33.83
 2014/1/29 7:00 38.09
 2014/1/29 8:00 39.88
 2014/1/29 9:00 38.35
2014/1/29 10:00 36.97
2014/1/29 11:00 36.40
2014/1/29 12:00 34.99
2014/1/29 13:00 34.56
2014/1/29 14:00 34.98
2014/1/29 15:00 35.53
2014/1/29 16:00 37.19
2014/1/29 17:00 39.73
2014/1/29 18:00 37.03
2014/1/29 19:00 35.32
2014/1/29 20:00 34.17
2014/1/29 21:00 33.33
2014/1/29 22:00 32.73
2014/1/29 23:00 31.51
 2014/1/30 0:00 31.06
 2014/1/30 1:00 30.42
 2014/1/30 2:00 29.68
 2014/1/30 3:00 29.84
 2014/1/30 4:00 30.89
 2014/1/30 5:00 32.23
 2014/1/30 6:00 34.02
 2014/1/30 7:00 39.44
 2014/1/30 8:00 41.74
 2014/1/30 9:00 38.85
2014/1/30 10:00 37.84
2014/1/30 11:00 37.90
2014/1/30 12:00 37.35
2014/1/30 13:00 36.46
2014/1/30 14:00 37.33
2014/1/30 15:00 36.99
2014/1/30 16:00 39.44
2014/1/30 17:00 51.59
2014/1/30 18:00 38.87
2014/1/30 19:00 36.43
2014/1/30 20:00 34.43
2014/1/30 21:00 33.90
2014/1/30 22:00 33.08
2014/1/30 23:00 32.53
 2014/1/31 0:00 32.22
 2014/1/31 1:00 31.62
 2014/1/31 2:00 31.09
 2014/1/31 3:00 31.25
 2014/1/31 4:00 32.19
 2014/1/31 5:00 32.70
 2014/1/31 6:00 34.67
 2014/1/31 7:00 43.09
 2014/1/31 8:00 47.79
 2014/1/31 9:00 46.92
2014/1/31 10:00 40.46
2014/1/31 11:00 39.38
2014/1/31 12:00 39.83
2014/1/31 13:00 37.45
2014/1/31 14:00 38.00
2014/1/31 15:00 36.92
2014/1/31 16:00 39.55
2014/1/31 17:00 47.38
2014/1/31 18:00 40.66
2014/1/31 19:00 35.48
2014/1/31 20:00 34.18
2014/1/31 21:00 33.78
2014/1/31 22:00 32.99
2014/1/31 23:00 31.99
  2014/2/1 0:00 31.21
  2014/2/1 1:00 30.25
  2014/2/1 2:00 29.34
  2014/2/1 3:00 28.89
  2014/2/1 4:00 28.87
  2014/2/1 5:00 29.50
  2014/2/1 6:00 29.79
  2014/2/1 7:00 30.40
  2014/2/1 8:00 31.06
  2014/2/1 9:00 31.36
 2014/2/1 10:00 31.56
 2014/2/1 11:00 31.79
 2014/2/1 12:00 31.58
 2014/2/1 13:00 31.39
 2014/2/1 14:00 31.43
 2014/2/1 15:00 32.02
 2014/2/1 16:00 32.45
 2014/2/1 17:00 33.10
