You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2015/9/8 0:00 16.25
  2015/9/8 1:00 15.91
  2015/9/8 2:00 15.58
  2015/9/8 3:00 15.88
  2015/9/8 4:00 16.06
  2015/9/8 5:00 16.99
  2015/9/8 6:00 20.38
  2015/9/8 7:00 24.16
  2015/9/8 8:00 25.58
  2015/9/8 9:00 25.93
 2015/9/8 10:00 25.80
 2015/9/8 11:00 24.64
 2015/9/8 12:00 23.97
 2015/9/8 13:00 23.84
 2015/9/8 14:00 22.90
 2015/9/8 15:00 22.86
 2015/9/8 16:00 22.57
 2015/9/8 17:00 22.85
 2015/9/8 18:00 22.80
 2015/9/8 19:00 23.55
 2015/9/8 20:00 23.45
 2015/9/8 21:00 23.13
 2015/9/8 22:00 21.06
 2015/9/8 23:00 19.73
  2015/9/9 0:00 16.18
  2015/9/9 1:00 15.91
  2015/9/9 2:00 15.81
  2015/9/9 3:00 15.86
  2015/9/9 4:00 16.06
  2015/9/9 5:00 18.57
  2015/9/9 6:00 21.88
  2015/9/9 7:00 25.31
  2015/9/9 8:00 26.01
  2015/9/9 9:00 26.52
 2015/9/9 10:00 26.21
 2015/9/9 11:00 25.22
 2015/9/9 12:00 24.09
 2015/9/9 13:00 23.62
 2015/9/9 14:00 22.57
 2015/9/9 15:00 22.94
 2015/9/9 16:00 22.72
 2015/9/9 17:00 22.71
 2015/9/9 18:00 22.76
 2015/9/9 19:00 22.99
 2015/9/9 20:00 22.84
 2015/9/9 21:00 22.05
 2015/9/9 22:00 20.77
 2015/9/9 23:00 18.00
 2015/9/10 0:00 16.41
 2015/9/10 1:00 15.86
 2015/9/10 2:00 15.62
 2015/9/10 3:00 15.84
 2015/9/10 4:00 16.25
 2015/9/10 5:00 19.86
 2015/9/10 6:00 22.71
 2015/9/10 7:00 25.11
 2015/9/10 8:00 26.64
 2015/9/10 9:00 26.18
2015/9/10 10:00 25.67
2015/9/10 11:00 24.59
2015/9/10 12:00 24.30
2015/9/10 13:00 24.00
2015/9/10 14:00 23.11
2015/9/10 15:00 23.57
2015/9/10 16:00 23.47
2015/9/10 17:00 23.76
2015/9/10 18:00 23.11
2015/9/10 19:00 23.78
2015/9/10 20:00 23.35
2015/9/10 21:00 22.72
2015/9/10 22:00 21.02
2015/9/10 23:00 17.00
 2015/9/11 0:00 16.28
 2015/9/11 1:00 15.48
 2015/9/11 2:00 15.17
 2015/9/11 3:00 15.14
 2015/9/11 4:00 15.79
 2015/9/11 5:00 18.60
 2015/9/11 6:00 21.77
 2015/9/11 7:00 24.59
 2015/9/11 8:00 26.79
 2015/9/11 9:00 26.27
2015/9/11 10:00 24.97
2015/9/11 11:00 23.76
2015/9/11 12:00 22.86
2015/9/11 13:00 21.88
2015/9/11 14:00 20.97
2015/9/11 15:00 20.11
2015/9/11 16:00 19.71
2015/9/11 17:00 20.26
2015/9/11 18:00 20.33
2015/9/11 19:00 20.88
2015/9/11 20:00 20.53
2015/9/11 21:00 19.09
2015/9/11 22:00 16.83
2015/9/11 23:00 15.07
 2015/9/12 0:00 15.00
 2015/9/12 1:00 14.61
 2015/9/12 2:00 14.48
 2015/9/12 3:00 14.53
 2015/9/12 4:00 14.60
 2015/9/12 5:00 14.99
 2015/9/12 6:00 15.74
 2015/9/12 7:00 16.38
 2015/9/12 8:00 17.00
 2015/9/12 9:00 18.78
2015/9/12 10:00 19.03
2015/9/12 11:00 18.26
2015/9/12 12:00 16.91
2015/9/12 13:00 16.49
2015/9/12 14:00 15.43
2015/9/12 15:00 16.29
2015/9/12 16:00 16.74
2015/9/12 17:00 17.44
2015/9/12 18:00 17.95
2015/9/12 19:00 17.99
2015/9/12 20:00 17.78
2015/9/12 21:00 16.60
2015/9/12 22:00 15.47
2015/9/12 23:00 14.41
 2015/9/13 0:00 13.18
 2015/9/13 1:00 13.18
 2015/9/13 2:00 12.88
 2015/9/13 3:00 12.92
 2015/9/13 4:00 13.10
 2015/9/13 5:00 13.60
 2015/9/13 6:00 14.66
 2015/9/13 7:00 14.93
 2015/9/13 8:00 15.73
 2015/9/13 9:00 17.19
2015/9/13 10:00 18.99
2015/9/13 11:00 20.00
2015/9/13 12:00 18.95
2015/9/13 13:00 18.86
2015/9/13 14:00 17.34
2015/9/13 15:00 17.40
2015/9/13 16:00 18.95
2015/9/13 17:00 19.67
2015/9/13 18:00 21.17
2015/9/13 19:00 21.27
2015/9/13 20:00 21.44
2015/9/13 21:00 21.01
2015/9/13 22:00 17.44
2015/9/13 23:00 15.45
 2015/9/14 0:00 13.53
 2015/9/14 1:00 12.47
 2015/9/14 2:00 12.12
 2015/9/14 3:00 11.98
 2015/9/14 4:00 12.59
 2015/9/14 5:00 14.33
 2015/9/14 6:00 18.55
 2015/9/14 7:00 22.00
 2015/9/14 8:00 22.95
 2015/9/14 9:00 22.99
2015/9/14 10:00 22.96
2015/9/14 11:00 22.90
2015/9/14 12:00 22.91
2015/9/14 13:00 23.07
2015/9/14 14:00 22.28
2015/9/14 15:00 22.29
2015/9/14 16:00 21.59
2015/9/14 17:00 21.93
2015/9/14 18:00 21.89
