You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/5/31 0:00 21.15
 2016/5/31 1:00 19.22
 2016/5/31 2:00 16.39
 2016/5/31 3:00 16.08
 2016/5/31 4:00 17.27
 2016/5/31 5:00 22.40
 2016/5/31 6:00 24.63
 2016/5/31 7:00 26.02
 2016/5/31 8:00 27.93
 2016/5/31 9:00 27.97
2016/5/31 10:00 27.67
2016/5/31 11:00 27.46
2016/5/31 12:00 26.92
2016/5/31 13:00 26.65
2016/5/31 14:00 26.48
2016/5/31 15:00 25.74
2016/5/31 16:00 25.65
2016/5/31 17:00 25.98
2016/5/31 18:00 25.99
2016/5/31 19:00 25.94
2016/5/31 20:00 25.26
2016/5/31 21:00 25.06
2016/5/31 22:00 24.82
2016/5/31 23:00 24.04
  2016/6/1 0:00 23.17
  2016/6/1 1:00 21.88
  2016/6/1 2:00 21.18
  2016/6/1 3:00 20.09
  2016/6/1 4:00 20.31
  2016/6/1 5:00 23.19
  2016/6/1 6:00 25.69
  2016/6/1 7:00 28.02
  2016/6/1 8:00 29.33
  2016/6/1 9:00 29.33
 2016/6/1 10:00 29.38
 2016/6/1 11:00 28.96
 2016/6/1 12:00 28.36
 2016/6/1 13:00 27.87
 2016/6/1 14:00 26.88
 2016/6/1 15:00 26.13
 2016/6/1 16:00 25.50
 2016/6/1 17:00 25.83
 2016/6/1 18:00 26.34
 2016/6/1 19:00 26.21
 2016/6/1 20:00 25.60
 2016/6/1 21:00 25.15
 2016/6/1 22:00 24.94
 2016/6/1 23:00 24.07
  2016/6/2 0:00 22.04
  2016/6/2 1:00 20.73
  2016/6/2 2:00 20.01
  2016/6/2 3:00 19.94
  2016/6/2 4:00 20.26
  2016/6/2 5:00 22.56
  2016/6/2 6:00 25.15
  2016/6/2 7:00 26.84
  2016/6/2 8:00 28.09
  2016/6/2 9:00 27.83
 2016/6/2 10:00 27.48
 2016/6/2 11:00 26.98
 2016/6/2 12:00 26.81
 2016/6/2 13:00 26.30
 2016/6/2 14:00 25.83
 2016/6/2 15:00 25.35
 2016/6/2 16:00 24.66
 2016/6/2 17:00 25.07
 2016/6/2 18:00 25.99
 2016/6/2 19:00 26.10
 2016/6/2 20:00 25.35
 2016/6/2 21:00 24.68
 2016/6/2 22:00 24.24
 2016/6/2 23:00 22.91
  2016/6/3 0:00 22.65
  2016/6/3 1:00 21.73
  2016/6/3 2:00 21.39
  2016/6/3 3:00 20.77
  2016/6/3 4:00 21.06
  2016/6/3 5:00 22.32
  2016/6/3 6:00 25.01
  2016/6/3 7:00 26.99
  2016/6/3 8:00 28.19
  2016/6/3 9:00 27.98
 2016/6/3 10:00 27.83
 2016/6/3 11:00 27.26
 2016/6/3 12:00 26.40
 2016/6/3 13:00 25.33
 2016/6/3 14:00 24.70
 2016/6/3 15:00 24.32
 2016/6/3 16:00 23.95
 2016/6/3 17:00 24.18
 2016/6/3 18:00 24.97
 2016/6/3 19:00 25.02
 2016/6/3 20:00 24.48
 2016/6/3 21:00 24.25
 2016/6/3 22:00 24.09
 2016/6/3 23:00 23.58
  2016/6/4 0:00 22.73
  2016/6/4 1:00 22.51
  2016/6/4 2:00 21.66
  2016/6/4 3:00 21.53
  2016/6/4 4:00 20.99
  2016/6/4 5:00 21.03
  2016/6/4 6:00 20.49
  2016/6/4 7:00 22.54
  2016/6/4 8:00 23.41
  2016/6/4 9:00 23.77
 2016/6/4 10:00 23.45
 2016/6/4 11:00 23.50
 2016/6/4 12:00 23.23
 2016/6/4 13:00 22.63
 2016/6/4 14:00 22.35
 2016/6/4 15:00 22.34
 2016/6/4 16:00 22.41
 2016/6/4 17:00 22.97
 2016/6/4 18:00 23.68
 2016/6/4 19:00 24.37
 2016/6/4 20:00 24.14
 2016/6/4 21:00 24.12
 2016/6/4 22:00 24.55
 2016/6/4 23:00 23.99
  2016/6/5 0:00 22.94
