You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/5/12 0:00 20.22
 2015/5/12 1:00 19.57
 2015/5/12 2:00 19.34
 2015/5/12 3:00 19.09
 2015/5/12 4:00 20.07
 2015/5/12 5:00 21.71
 2015/5/12 6:00 23.95
 2015/5/12 7:00 26.15
 2015/5/12 8:00 26.67
 2015/5/12 9:00 26.25
2015/5/12 10:00 26.13
2015/5/12 11:00 25.44
2015/5/12 12:00 25.83
2015/5/12 13:00 25.18
2015/5/12 14:00 24.44
2015/5/12 15:00 23.91
2015/5/12 16:00 23.70
2015/5/12 17:00 23.68
2015/5/12 18:00 23.61
2015/5/12 19:00 23.25
2015/5/12 20:00 22.92
2015/5/12 21:00 22.97
2015/5/12 22:00 22.24
2015/5/12 23:00 21.32
 2015/5/13 0:00 18.49
 2015/5/13 1:00 15.48
 2015/5/13 2:00 12.87
 2015/5/13 3:00 12.52
 2015/5/13 4:00 12.88
 2015/5/13 5:00 17.85
 2015/5/13 6:00 21.79
 2015/5/13 7:00 23.28
 2015/5/13 8:00 23.81
 2015/5/13 9:00 23.67
2015/5/13 10:00 23.47
2015/5/13 11:00 23.16
2015/5/13 12:00 22.69
2015/5/13 13:00 22.54
2015/5/13 14:00 22.32
2015/5/13 15:00 22.25
2015/5/13 16:00 22.12
2015/5/13 17:00 22.20
2015/5/13 18:00 22.00
2015/5/13 19:00 22.01
2015/5/13 20:00 21.91
2015/5/13 21:00 22.08
2015/5/13 22:00 21.68
2015/5/13 23:00 21.06
 2015/5/14 0:00 17.74
 2015/5/14 1:00 16.11
 2015/5/14 2:00 14.53
 2015/5/14 3:00 14.08
 2015/5/14 4:00 13.49
 2015/5/14 5:00 12.71
 2015/5/14 6:00 16.57
 2015/5/14 7:00 18.78
 2015/5/14 8:00 19.33
 2015/5/14 9:00 19.98
2015/5/14 10:00 20.45
2015/5/14 11:00 20.83
2015/5/14 12:00 20.01
2015/5/14 13:00 19.49
2015/5/14 14:00 18.86
2015/5/14 15:00 18.54
2015/5/14 16:00 18.84
2015/5/14 17:00 19.93
2015/5/14 18:00 21.84
2015/5/14 19:00 22.23
2015/5/14 20:00 22.39
2015/5/14 21:00 22.52
2015/5/14 22:00 22.34
2015/5/14 23:00 21.61
 2015/5/15 0:00 20.58
 2015/5/15 1:00 19.13
 2015/5/15 2:00 18.51
 2015/5/15 3:00 18.40
 2015/5/15 4:00 18.77
 2015/5/15 5:00 20.37
 2015/5/15 6:00 22.41
 2015/5/15 7:00 22.76
 2015/5/15 8:00 23.09
 2015/5/15 9:00 23.33
