You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/1/21 0:00 31.42
 2014/1/21 1:00 31.10
 2014/1/21 2:00 30.63
 2014/1/21 3:00 30.32
 2014/1/21 4:00 30.92
 2014/1/21 5:00 32.79
 2014/1/21 6:00 36.38
 2014/1/21 7:00 51.25
 2014/1/21 8:00 58.76
 2014/1/21 9:00 53.91
2014/1/21 10:00 49.19
2014/1/21 11:00 48.97
2014/1/21 12:00 45.20
2014/1/21 13:00 43.15
2014/1/21 14:00 46.46
2014/1/21 15:00 49.84
2014/1/21 16:00 53.64
2014/1/21 17:00 57.39
2014/1/21 18:00 52.53
2014/1/21 19:00 40.86
2014/1/21 20:00 36.68
2014/1/21 21:00 35.01
2014/1/21 22:00 33.02
2014/1/21 23:00 31.49
 2014/1/22 0:00 31.90
 2014/1/22 1:00 31.46
 2014/1/22 2:00 31.09
 2014/1/22 3:00 31.01
 2014/1/22 4:00 31.12
 2014/1/22 5:00 33.47
 2014/1/22 6:00 37.84
 2014/1/22 7:00 59.00
 2014/1/22 8:00 60.06
 2014/1/22 9:00 52.54
2014/1/22 10:00 45.27
2014/1/22 11:00 43.62
2014/1/22 12:00 42.79
2014/1/22 13:00 42.73
2014/1/22 14:00 45.24
2014/1/22 15:00 46.55
2014/1/22 16:00 60.01
2014/1/22 17:00 62.81
2014/1/22 18:00 45.91
2014/1/22 19:00 44.95
2014/1/22 20:00 38.23
2014/1/22 21:00 35.82
2014/1/22 22:00 33.07
2014/1/22 23:00 31.74
 2014/1/23 0:00 32.03
 2014/1/23 1:00 31.52
 2014/1/23 2:00 31.40
 2014/1/23 3:00 31.32
 2014/1/23 4:00 31.97
 2014/1/23 5:00 33.21
 2014/1/23 6:00 37.48
 2014/1/23 7:00 49.96
 2014/1/23 8:00 54.80
 2014/1/23 9:00 52.06
2014/1/23 10:00 46.08
2014/1/23 11:00 45.25
2014/1/23 12:00 42.85
